  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30  25 -15.00    6.7   7.6 19.0   1.4 10.4   -2.1  14.0  1.9   1.7  4.1
  30  20 -15.00   14.2   6.8 22.4   1.0  1.1    -.4  11.5  4.8   1.1  4.5
  30  15 -15.00   18.4   5.7   .9   1.0  1.9     .1   9.0  7.1   1.1  4.6
  30  10 -15.00   17.4   4.8  4.2    .8  3.4     .1   6.9  9.7    .8  5.5
  30   5 -15.00    8.5   4.5  7.5    .8  3.2    -.7   6.3 12.9    .6  6.1
  30   0 -15.00   -4.4   2.7 12.4   1.4  3.4    2.3   3.1 17.4    .5  7.6
  30  80  -7.50  -15.0  43.7  4.2  34.4  6.1   -7.6  65.7 10.1  27.0   .5
  30  75  -7.50  -17.5  47.1 11.3  27.2  5.5   -5.8  51.3 13.6  29.1  5.0
  30  70  -7.50  -25.8  49.7 14.5  34.0  6.0   -4.7  52.5 18.6  23.6  8.1
  30  65  -7.50  -43.4  39.4 19.9  23.1  6.5   -2.1  37.4 23.2  20.5 10.5
  30  60  -7.50  -48.1  33.7 23.1  15.1  4.8   -7.8  30.1  2.0  14.2  8.5
  30  55  -7.50  -56.3  24.0  2.2  13.0  5.6   -6.9  23.5  6.5  10.6 10.1
  30  50  -7.50  -47.9  20.9  4.8   7.0  7.6     .3  19.9 10.6   8.9  1.6
  30  45  -7.50  -40.5  16.3  8.4   4.0  6.0   -1.2  16.3 13.6   6.6  4.2
  30  40  -7.50  -30.1  13.0 10.8   2.5  6.0   -2.3  13.6 17.3   3.6  6.6
  30  35  -7.50  -18.1   9.5 13.7   2.0  7.3    1.3   9.8 23.1   2.4 10.4
  30  30  -7.50  -13.3   7.7 15.1   1.6  8.8   -4.6   8.2 20.0   2.3   .7
  30  25  -7.50   -3.7   6.9 17.8   1.1 10.7   -2.1   8.2 23.5   1.3  2.0
  30  20  -7.50    7.3   5.7 20.9   1.2   .0    -.8   8.9  3.2   1.2  2.9
  30  15  -7.50   12.3   5.3  1.0   1.0  2.5    -.2   8.7  6.4   1.2  5.2
  30  10  -7.50   11.4   4.3  4.8    .9  3.5     .3   6.7  9.7    .8  6.5
  30   5  -7.50    1.9   2.8  9.5    .7  3.2    -.3   4.4 13.4    .5  7.1
  30   0  -7.50   -4.0   2.3  7.4   1.0  3.0     .9   3.2 13.5    .7  1.6
  30  80    .00  -15.9  49.6  8.2  29.7  5.7   -4.8  53.1  9.2  31.6  9.5
  30  75    .00  -19.2  55.6 15.3  33.9  5.6   -1.6  46.2 11.6  23.3  1.4
  30  70    .00  -23.2  49.8 15.9  31.0  6.0     .8  49.2 12.4  26.5  8.3
  30  65    .00  -37.5  46.7 20.4  18.6  7.2    4.2  36.6 12.0  17.5 11.3
  30  60    .00  -43.7  31.0 23.7  13.2  5.5   -3.6  31.6 15.1  14.4  2.0
  30  55    .00  -51.6  22.5  2.3   9.0  6.0   -1.7  26.0 20.5  11.1  4.0
  30  50    .00  -53.5  18.2  5.9   6.8  7.0     .2  22.6  2.2   8.0  3.9
  30  45    .00  -53.5  14.3  8.1   4.4  7.5   -1.1  16.6  7.1   5.4  2.6
  30  40    .00  -41.8  14.1 10.6   2.8  4.5   -2.5  12.0 10.2   4.4  5.3
  30  35    .00  -24.6   8.8 12.8   2.6  5.9     .0  10.4  9.0   3.1  4.8
  30  30    .00  -21.1   7.2 15.8   1.5  9.3   -3.2   8.1 12.4   1.8  6.4
  30  25    .00   -5.5   6.0 17.0   1.5 10.7    -.5   7.4 15.1   1.6  9.8
  30  20    .00    2.6   5.6 19.7   1.2 11.8    -.9   4.9  6.8   1.2   .8
  30  15    .00   14.2   5.6 23.9   1.1  1.8   -1.0   4.4  7.4    .9  2.7
  30  10    .00   12.0   4.1  6.9   1.0  3.9    -.3   4.0 11.0    .6 10.3
  30   5    .00     .6   3.0 10.4    .9  3.7     .6   3.2 12.2    .5   .1
  30   0    .00   -2.4   2.0  5.0   1.2  3.8    2.1   3.0 10.8    .8 11.1
  30  80   7.50  -15.2  45.6  5.1  33.9  5.4  -10.9  48.0  4.3  31.0 11.4
  30  75   7.50  -17.3  50.3 14.2  36.9  5.1   -2.5  44.2  7.0  26.5   .9
  30  70   7.50  -21.9  61.8 16.8  32.5  6.2    3.1  51.1  9.4  22.6  2.0
  30  65   7.50  -38.3  52.0 20.0  20.8  6.7    5.5  51.9 11.7  20.7  2.7
  30  60   7.50  -47.8  31.4 23.3  11.8  5.5    1.6  44.7 15.3  13.3  2.4
  30  55   7.50  -60.4  24.9  2.5   9.0  6.1   -1.2  31.6 19.6  11.1  3.8
  30  50   7.50  -57.0  19.1  4.8   7.7  5.6    1.4  27.9 23.9   7.1  6.1
  30  45   7.50  -48.6  15.4  9.0   4.5  7.4   -2.8  21.6  3.7   5.1 11.7
  30  40   7.50  -45.8  10.9 11.7   2.4  5.3   -1.0  20.5  7.9   4.0  3.2
  30  35   7.50  -41.5   8.9 13.4   2.2  4.6    -.1  10.8 11.4   3.7  5.4
  30  30   7.50  -31.8   9.4 15.6   1.8  7.9   -2.5   7.4 10.9   2.3  8.4
  30  25   7.50  -11.9   8.7 17.8   1.7 10.4     .1  10.0 11.5   1.6  7.8
  30  20   7.50    -.9   6.0 20.6   1.4  1.1    -.6   9.9 13.8   1.5  9.2
  30  15   7.50    2.7   5.6 23.6   1.2  2.4    -.2   7.1 16.6   1.3 11.4
  30  10   7.50    4.0   4.9  3.3   1.0  3.2    -.2   3.6 19.7    .9   .3
  30   5   7.50    2.7   3.5 10.1   1.1  2.7   -1.0   3.6  7.0    .7  1.6
  30   0   7.50   -3.6   2.1  9.8    .9  4.3     .1   3.5 10.3    .5  1.6
  30  80  15.00  -13.7  54.5  6.4  39.9  5.9   -6.7  43.4  1.2  25.9  1.5
  30  75  15.00  -20.7  54.8 11.8  28.7  5.3   -6.0  57.5  5.5  24.5   .6
  30  70  15.00  -34.4  55.9 14.5  34.5  6.0    -.4  62.8  8.9  31.7  2.2
  30  65  15.00  -42.3  46.8 18.4  21.2  7.2    3.6  65.0 12.3  21.0  4.7
  30  60  15.00  -57.1  40.1 22.7  13.4  5.2    2.2  52.2 16.1  17.7  1.3
  30  55  15.00  -62.1  27.5  1.5   9.8  6.8    -.1  41.6 19.0  11.6  3.9
  30  50  15.00  -52.2  25.2  6.1   7.5  6.2   -1.5  41.8   .1   8.9  3.9
  30  45  15.00  -53.1  18.0 10.2   4.4 10.6     .0  29.9  4.7   5.9  7.7
  30  40  15.00  -44.8  11.9 10.7   3.0  6.0   -1.1  18.6  7.5   4.4   .2
  30  35  15.00  -35.6  10.7 13.3   2.6  7.9     .8  18.3  8.7   3.8  5.3
  30  30  15.00  -31.0   7.9 16.9   1.6  9.9    -.8  17.7 11.8   2.9  7.1
  30  25  15.00  -24.6   8.2 18.9   1.5  1.8    -.6  12.9 13.6   2.3  9.5
  30  20  15.00  -13.3   7.9 20.9   1.4  1.8    -.7  10.9 14.3   1.6 10.6
  30  15  15.00   -3.7   6.3 22.9   1.2  2.1    -.2   9.4 15.7   1.4 11.0
  30  10  15.00   -1.2   4.7  2.4    .9  3.0    -.3   5.9 18.3   1.1   .2
  30   5  15.00   -3.8   3.0  7.3    .8  3.1    -.3   3.8  4.8    .7   .9
  30   0  15.00   -5.9   2.9 12.3   1.0  3.2     .7   5.7  8.8    .7  1.2
  30  80  22.50  -26.3  60.4  4.0  39.5  5.6  -15.4  44.4  1.6  29.3  1.9
  30  75  22.50  -20.7  54.8 10.6  34.2  5.6   -9.6  62.5  5.8  34.5  2.0
  30  70  22.50  -28.1  53.0 13.6  26.9  6.5   -3.8  71.3  8.9  30.1  3.4
  30  65  22.50  -41.7  42.2 18.1  19.5  7.4    4.3  68.5 12.5  24.0  4.3
  30  60  22.50  -54.2  39.9 22.1  15.1  4.7    3.7  66.3 15.4  18.4  1.9
  30  55  22.50  -55.7  34.1  2.5  10.2 10.5   -2.8  51.8 20.3  13.3  6.1
  30  50  22.50  -53.9  22.8  6.8   7.5  5.8   -2.5  33.6   .9   8.9  2.8
  30  45  22.50  -47.6  16.8  7.9   4.4  7.2    2.4  26.4  3.0   6.2  4.8
  30  40  22.50  -36.0  16.2 11.2   3.4  8.8   -1.5  28.4  6.7   4.9  5.9
  30  35  22.50  -32.5  12.8 14.1   2.7  8.5     .0  22.6  9.5   3.6  7.3
  30  30  22.50  -21.9  10.6 16.4   2.0  1.0    -.1  18.5 11.3   2.7  9.6
  30  25  22.50  -12.1   9.7 19.4   1.3  4.6    -.4  19.3 13.3   2.1 11.7
  30  20  22.50   -8.5   8.5 22.7   1.3  3.7    -.4  14.6 15.7   1.5 11.9
  30  15  22.50   -6.5   6.5  1.1   1.2  2.6    -.2   7.6 17.1   1.3 10.7
  30  10  22.50   -3.3   4.0   .1    .9  2.3    -.1   4.5 14.5    .9 10.6
  30   5  22.50    -.3   3.4  2.8    .9  2.7    -.1   3.9 16.5   1.0 11.6
  30   0  22.50    2.0   4.0 11.4   1.4  3.8     .2   5.6  7.0   1.2   .7
  30  80  30.00  -25.8  44.8  6.7  36.6  5.6  -19.3  40.7  5.0  32.0  2.1
  30  75  30.00  -18.3  56.1 10.6  33.4  6.2  -10.3  54.4  5.8  32.7  2.9
  30  70  30.00  -30.9  54.0 14.1  21.8  6.8   -5.9  64.5  9.2  25.5  3.5
  30  65  30.00  -39.0  47.1 17.3  18.3  7.8    3.2  76.8 12.3  19.3  5.0
  30  60  30.00  -48.3  46.0 22.1  11.5  3.0    -.8  74.6 15.7  17.6   .8
  30  55  30.00  -44.0  30.3  3.2   9.7  4.8   -2.3  44.5 20.5  13.4  2.4
  30  50  30.00  -42.6  22.4  5.7   6.5  6.7    -.6  35.3   .3   7.5  5.0
  30  45  30.00  -35.3  19.3  8.6   4.5  4.5   -1.5  30.0  3.7   5.3  4.1
