  Ls   Lat LonW  TA0K    TA1K  Tp1   TA2K  Tp2
 060  30.0   72 210.28  56.18 13.0  12.15   .0
 060  30.0   63 216.62  45.87 13.4  11.43   .4
 060  30.0   54 220.59  39.95 13.6  10.68   .6
 060  30.0   45 222.60  38.45 13.6  10.20   .6
 060  30.0   36 224.00  38.30 13.6  10.38   .6
 060  30.0   27 224.01  39.32 13.6  10.63   .6
 060  30.0   18 221.86  41.41 13.5  11.06   .5
 060  30.0    9 218.90  45.19 13.4  11.83   .4
 060  37.5  360 218.61  46.12 13.3  10.27   .3
 060  37.5  351 216.28  48.38 13.2  10.66   .2
 060  37.5  342 214.73  49.59 13.2  10.61   .2
 060  37.5  333 214.28  50.51 13.1  10.61   .1
 060  37.5  324 213.87  51.84 13.1  10.73   .1
 060  37.5  315 214.45  50.84 13.1  10.46   .1
 060  37.5  306 216.20  46.35 13.3  10.18   .2
 060  37.5  297 217.71  42.55 13.5   9.67   .4
 060  37.5  288 218.51  41.16 13.5   9.55   .4
 060  37.5  279 218.57  40.26 13.5   9.40   .5
 060  37.5  270 218.80  39.66 13.6   9.30   .5
 060  37.5  261 218.78  39.46 13.6   9.35   .5
 060  37.5  252 218.12  40.08 13.5   9.47   .5
 060  37.5  243 217.68  41.73 13.5   9.67   .4
 060  37.5  234 216.92  43.40 13.4  10.02   .4
 060  37.5  225 215.40  45.54 13.3  10.31   .3
 060  37.5  216 214.07  47.89 13.2  10.48   .2
 060  37.5  207 214.47  47.72 13.2  10.25   .2
 060  37.5  198 215.66  47.07 13.3  10.27   .2
 060  37.5  189 216.26  47.02 13.3  10.43   .2
 060  37.5  180 215.70  47.82 13.2  10.50   .2
 060  37.5  171 214.57  49.76 13.2  10.78   .1
 060  37.5  162 213.53  51.59 13.1  11.01   .1
 060  37.5  153 211.31  54.09 13.0  11.36   .1
 060  37.5  144 209.24  56.41 12.9  11.70 12.0
 060  37.5  135 208.27  57.51 12.8  11.29 11.9
 060  37.5  126 207.50  58.04 12.8  10.94 11.8
 060  37.5  117 207.68  58.96 12.7  10.39 11.8
 060  37.5  108 207.15  61.35 12.7  11.42 11.7
 060  37.5   99 207.63  61.67 12.7  11.40 11.8
 060  37.5   90 206.96  61.85 12.7  11.45 11.8
 060  37.5   81 207.75  60.10 12.8  11.60 11.8
 060  37.5   72 212.12  53.31 13.0  10.65   .0
 060  37.5   63 217.04  44.49 13.4   9.82   .3
 060  37.5   54 221.39  39.40 13.6   9.22   .5
 060  37.5   45 224.38  38.87 13.6   9.22   .6
 060  37.5   36 225.75  40.11 13.6   9.49   .5
 060  37.5   27 225.44  40.83 13.6   9.63   .5
 060  37.5   18 223.42  41.66 13.5   9.70   .5
 060  37.5    9 220.88  43.58 13.4   9.96   .4
 060  45.0  360 219.91  43.14 13.4   8.34   .3
 060  45.0  351 217.51  44.18 13.3   8.41   .2
 060  45.0  342 216.17  44.89 13.3   8.39   .2
 060  45.0  333 215.88  45.59 13.3   8.45   .2
 060  45.0  324 216.07  46.26 13.3   8.37   .2
 060  45.0  315 216.71  45.30 13.3   8.35   .2
 060  45.0  306 217.81  42.15 13.4   8.00   .3
 060  45.0  297 218.75  39.58 13.5   7.72   .4
 060  45.0  288 219.65  38.92 13.6   7.73   .4
 060  45.0  279 220.76  38.50 13.6   7.66   .5
 060  45.0  270 221.28  38.00 13.6   7.72   .5
 060  45.0  261 220.50  37.92 13.6   7.75   .5
 060  45.0  252 219.39  38.66 13.6   7.82   .4
 060  45.0  243 218.70  40.02 13.5   7.95   .4
 060  45.0  234 217.87  41.08 13.4   8.12   .4
 060  45.0  225 216.47  42.67 13.4   8.30   .3
 060  45.0  216 215.72  43.87 13.3   8.37   .3
 060  45.0  207 216.45  44.14 13.3   8.32   .3
 060  45.0  198 217.53  43.31 13.4   8.31   .3
 060  45.0  189 218.15  41.69 13.4   8.13   .3
 060  45.0  180 217.94  41.31 13.4   8.31   .4
 060  45.0  171 217.02  42.72 13.4   8.46   .3
 060  45.0  162 215.87  44.76 13.3   8.38   .2
 060  45.0  153 213.85  47.53 13.2   8.75   .1
 060  45.0  144 211.71  50.41 13.1   8.81   .1
 060  45.0  135 210.87  51.59 13.0   8.51 11.9
 060  45.0  126 210.99  52.07 13.0   8.37 11.9
 060  45.0  117 211.37  52.63 12.9   7.96 11.8
 060  45.0  108 210.76  54.02 12.9   7.81 11.8
 060  45.0   99 210.76  54.00 12.9   8.25 11.8
 060  45.0   90 211.01  52.90 13.0   8.69 11.8
 060  45.0   81 212.56  49.99 13.1   8.46 12.0
 060  45.0   72 214.59  46.02 13.2   8.13   .1
 060  45.0   63 217.66  41.07 13.5   7.86   .3
 060  45.0   54 222.05  37.29 13.6   7.46   .5
 060  45.0   45 225.69  36.94 13.7   7.47   .5
 060  45.0   36 226.84  38.15 13.6   7.80   .5
 060  45.0   27 226.41  39.47 13.6   7.95   .5
 060  45.0   18 224.81  40.69 13.5   8.21   .4
 060  45.0    9 222.48  41.88 13.5   8.27   .4
 060  52.5  360 219.45  40.33 13.4   6.14   .2
 060  52.5  351 217.48  41.17 13.4   6.12   .2
 060  52.5  342 216.57  42.03 13.4   6.16   .1
 060  52.5  333 216.49  42.24 13.4   6.11   .1
 060  52.5  324 217.03  42.14 13.3   6.08   .1
 060  52.5  315 218.14  40.96 13.4   6.04   .2
 060  52.5  306 219.11  39.03 13.5   5.87   .3
 060  52.5  297 219.98  37.81 13.5   5.78   .3
 060  52.5  288 221.25  37.26 13.6   5.74   .3
 060  52.5  279 222.53  36.81 13.6   5.77   .4
 060  52.5  270 222.70  36.18 13.6   5.75   .4
 060  52.5  261 221.71  35.90 13.6   5.73   .4
 060  52.5  252 220.83  36.04 13.6   5.77   .4
 060  52.5  243 220.28  36.36 13.6   5.80   .4
 060  52.5  234 219.31  37.21 13.5   5.87   .3
 060  52.5  225 218.20  38.63 13.5   5.92   .3
 060  52.5  216 217.87  39.59 13.4   5.92   .2
 060  52.5  207 218.49  39.54 13.5   5.90   .2
 060  52.5  198 218.96  38.71 13.5   5.82   .3
 060  52.5  189 218.98  37.63 13.5   5.74   .3
 060  52.5  180 218.92  37.58 13.5   5.75   .3
 060  52.5  171 218.20  38.57 13.5   5.84   .3
 060  52.5  162 217.04  39.83 13.4   5.92   .2
 060  52.5  153 216.04  41.75 13.3   5.98   .1
 060  52.5  144 215.02  44.28 13.2   6.08   .0
 060  52.5  135 214.27  45.42 13.2   6.17 12.0
 060  52.5  126 214.08  44.93 13.2   6.20 12.0
 060  52.5  117 213.45  45.11 13.2   5.84 11.7
 060  52.5  108 213.28  46.09 13.1   5.59 11.8
 060  52.5   99 213.77  46.17 13.2   5.68 11.9
 060  52.5   90 214.88  43.53 13.3   5.97 11.9
 060  52.5   81 215.78  40.28 13.4   5.83   .1
 060  52.5   72 216.95  38.47 13.5   5.71   .3
 060  52.5   63 219.58  36.69 13.6   5.61   .4
 060  52.5   54 223.01  34.80 13.7   5.51   .5
 060  52.5   45 225.43  34.20 13.7   5.49   .5
 060  52.5   36 225.98  34.93 13.7   5.61   .5
 060  52.5   27 225.56  36.29 13.6   5.76   .4
 060  52.5   18 224.55  37.94 13.6   5.95   .3
 060  52.5    9 222.25  39.49 13.5   6.10   .3
 060  60.0  360 217.59  36.17 13.5   3.85   .1
 060  60.0  351 216.70  36.83 13.4   3.84   .0
 060  60.0  342 216.27  37.24 13.4   3.85   .0
 060  60.0  333 216.00  36.95 13.4   3.78   .0
 060  60.0  324 216.55  36.39 13.5   3.73   .0
 060  60.0  315 217.61  35.58 13.5   3.74   .1
 060  60.0  306 218.40  34.47 13.6   3.82   .2
 060  60.0  297 219.16  34.07 13.6   3.74   .2
 060  60.0  288 219.89  33.81 13.6   3.71   .2
 060  60.0  279 220.47  33.29 13.6   3.71   .2
 060  60.0  270 220.25  32.74 13.6   3.67   .3
 060  60.0  261 219.51  32.44 13.6   3.64   .3
 060  60.0  252 218.64  32.01 13.7   3.68   .3
 060  60.0  243 218.16  32.11 13.6   3.60   .3
 060  60.0  234 217.67  32.79 13.6   3.46   .2
 060  60.0  225 216.75  33.46 13.6   3.55   .1
 060  60.0  216 216.22  34.04 13.5   3.64   .1
 060  60.0  207 216.32  34.28 13.5   3.65   .1
 060  60.0  198 216.59  34.26 13.5   3.63   .1
 060  60.0  189 216.96  33.99 13.6   3.65   .1
 060  60.0  180 217.20  34.12 13.6   3.67   .1
 060  60.0  171 216.79  34.60 13.5   3.85   .1
 060  60.0  162 216.12  35.38 13.5   4.00   .1
 060  60.0  153 215.65  36.72 13.4   4.00   .0
 060  60.0  144 215.58  38.53 13.4   3.76 11.8
 060  60.0  135 215.10  38.98 13.3   3.76 11.8
 060  60.0  126 214.55  38.37 13.4   3.72 11.9
 060  60.0  117 214.15  37.79 13.4   3.61 11.9
 060  60.0  108 214.30  38.28 13.4   3.58 11.8
 060  60.0   99 215.61  39.04 13.4   3.18 11.6
 060  60.0   90 216.43  37.18 13.4   3.43 11.8
 060  60.0   81 217.15  34.54 13.6   3.54   .1
 060  60.0   72 218.43  32.79 13.6   3.65   .3
 060  60.0   63 220.78  32.21 13.7   3.65   .3
 060  60.0   54 222.60  31.64 13.7   3.60   .3
 060  60.0   45 223.18  31.43 13.7   3.59   .3
 060  60.0   36 223.20  31.78 13.7   3.65   .3
 060  60.0   27 223.07  32.76 13.7   3.57   .3
 060  60.0   18 221.66  33.70 13.6   3.81   .2
 060  60.0    9 219.63  35.32 13.5   3.83   .1
 060  67.5  360 216.00  31.31 13.5   1.45 -1.0
 060  67.5  351 215.64  31.10 13.5   1.41 -1.0
 060  67.5  342 215.43  30.91 13.5   1.39 -1.0
 060  67.5  333 215.47  30.69 13.5   1.37 -1.0
 060  67.5  324 215.91  30.40 13.5   1.36 11.0
 060  67.5  315 216.38  29.81 13.6   1.37 11.2
 060  67.5  306 216.78  29.21 13.6   1.35 11.3
 060  67.5  297 217.07  29.07 13.6   1.35 11.3
 060  67.5  288 217.09  29.12 13.6   1.33 11.3
 060  67.5  279 216.93  28.97 13.6   1.31 11.3
 060  67.5  270 216.70  28.58 13.6   1.30 11.4
 060  67.5  261 216.38  28.29 13.7   1.29 11.5
 060  67.5  252 215.83  27.98 13.7   1.25 11.5
 060  67.5  243 215.31  27.47 13.7   1.26 11.5
 060  67.5  234 214.86  27.34 13.7   1.26 11.5
 060  67.5  225 214.46  27.64 13.6   1.25 11.4
 060  67.5  216 214.17  27.99 13.6   1.28 11.3
 060  67.5  207 213.95  28.26 13.6   1.27 11.2
 060  67.5  198 213.99  28.69 13.6   1.30 11.1
 060  67.5  189 214.44  29.22 13.6   1.33 11.0
 060  67.5  180 215.11  30.02 13.5   1.35 10.9
 060  67.5  171 215.50  31.26 13.5   1.40 10.7
 060  67.5  162 215.51  32.50 13.4   1.43 10.5
 060  67.5  153 215.33  33.00 13.4   1.42 10.4
 060  67.5  144 215.09  32.96 13.4   1.37 10.4
 060  67.5  135 214.85  32.43 13.4   1.39 10.6
 060  67.5  126 214.80  31.51 13.5   1.37 10.8
 060  67.5  117 214.96  30.87 13.5   1.32 10.9
 060  67.5  108 215.21  30.88 13.5   1.31 10.9
 060  67.5   99 215.62  31.52 13.5   1.36 10.8
 060  67.5   90 216.48  31.46 13.5   1.37 10.9
 060  67.5   81 217.60  30.32 13.6   1.40 11.2
 060  67.5   72 219.09  29.36 13.6   1.38 11.4
 060  67.5   63 220.78  28.80 13.7   1.38 11.5
 060  67.5   54 221.50  28.70 13.7   1.42 11.4
 060  67.5   45 221.31  28.73 13.7   1.37 11.5
 060  67.5   36 221.10  28.90 13.7   1.40 11.5
 060  67.5   27 220.45  29.33 13.7   1.44 11.5
 060  67.5   18 218.90  29.99 13.6   1.42 11.4
 060  67.5    9 217.10  30.96 13.6   1.44 11.1
 060  75.0  360 175.92  12.20 14.2    .90 -2.4
 060  75.0  351 184.83  14.29 14.5    .41  7.2
 060  75.0  342 207.57  19.97 13.9    .71 10.1
 060  75.0  333 211.79  19.09 13.8    .58 10.4
 060  75.0  324 214.02  18.45 13.8    .52 10.6
 060  75.0  315 215.01  18.04 13.8    .45 10.7
 060  75.0  306 215.37  17.89 13.8    .39 10.8
 060  75.0  297 215.50  17.67 13.9    .36 10.8
 060  75.0  288 215.65  17.26 13.9    .36 10.9
 060  75.0  279 215.77  16.61 13.9    .36 11.1
 060  75.0  270 215.79  16.08 14.0    .33 11.3
 060  75.0  261 215.64  16.00 14.0    .31 11.4
 060  75.0  252 215.24  15.92 14.0    .30 11.5
 060  75.0  243 214.58  15.77 14.0    .29 11.4
 060  75.0  234 214.21  15.95 13.9    .30 11.2
 060  75.0  225 214.21  16.20 13.9    .31 11.0
 060  75.0  216 214.15  16.42 13.9    .35 10.8
 060  75.0  207 213.86  16.94 13.9    .40 10.6
 060  75.0  198 213.72  17.25 13.9    .43 10.5
 060  75.0  189 213.96  17.55 13.8    .46 10.5
 060  75.0  180 214.08  19.01 13.8    .51 10.2
 060  75.0  171 214.39  20.50 13.7    .56  9.9
 060  75.0  162 214.92  20.68 13.7    .55  9.9
 060  75.0  153 215.14  20.28 13.7    .49 10.0
 060  75.0  144 214.97  19.78 13.7    .47 10.1
 060  75.0  135 214.65  19.17 13.8    .43 10.3
 060  75.0  126 214.09  18.45 13.8    .42 10.6
 060  75.0  117 213.73  17.74 13.9    .43 11.1
 060  75.0  108 214.68  17.62 13.9    .40 11.1
 060  75.0   99 215.77  19.17 13.8    .41 10.5
 060  75.0   90 216.41  21.11 13.7    .45  9.9
 060  75.0   81 217.09  21.40 13.7    .44 10.0
 060  75.0   72 217.84  21.03 13.7    .44 10.2
 060  75.0   63 218.33  20.82 13.7    .48 10.2
 060  75.0   54 218.13  20.56 13.7    .46 10.2
 060  75.0   45 217.47  20.31 13.7    .41 10.2
 060  75.0   36 216.10  20.49 13.7    .42 10.1
 060  75.0   27 212.01  21.18 13.8    .42  9.8
 060  75.0   18 198.53  20.45 14.1    .21  5.2
 060  75.0    9 183.20  14.02 14.0   1.07  8.6
 060  82.5  360 149.95    .01 16.8    .01  3.6
 060  82.5  351 149.89    .02 16.7    .00  3.6
 060  82.5  342 149.85    .02 16.9    .00  3.3
 060  82.5  333 149.85    .02 17.0    .00  3.1
 060  82.5  324 149.87    .02 16.8    .01  3.2
 060  82.5  315 149.90    .02 16.5    .01  3.3
 060  82.5  306 149.91    .02 16.3    .01  3.5
 060  82.5  297 149.91    .02 16.3    .01  3.7
 060  82.5  288 149.91    .02 16.7    .01  4.0
 060  82.5  279 149.91    .02 17.0    .01  4.4
 060  82.5  270 160.77   1.18 16.9    .70  2.5
 060  82.5  261 167.94   1.69 17.9    .76  3.5
 060  82.5  252 174.43   2.23 16.7   1.11  3.6
 060  82.5  243 176.67   2.09 14.8    .87  4.3
 060  82.5  234 175.39   2.17 15.6   1.01  4.3
 060  82.5  225 175.76   2.19 15.0    .85  4.8
 060  82.5  216 175.45   2.28 14.4    .76  5.6
 060  82.5  207 171.31   2.17 12.5    .98  6.7
 060  82.5  198 164.61   1.52 13.3    .66  6.9
 060  82.5  189 157.34   1.36 10.2    .80  7.8
 060  82.5  180 150.10    .01 18.0    .01  4.2
 060  82.5  171 150.08    .01 17.4    .01  4.6
 060  82.5  162 150.07    .01 16.5    .00  5.2
 060  82.5  153 150.07    .02 16.0    .00  6.1
 060  82.5  144 150.07    .02 15.9    .00  7.0
 060  82.5  135 150.07    .02 15.8    .01  7.7
 060  82.5  126 150.06    .02 15.9    .01  8.1
 060  82.5  117 150.03    .02 16.2    .01  8.4
 060  82.5  108 150.01    .02 16.5    .01  8.8
 060  82.5   99 150.01    .02 16.7    .01  9.4
 060  82.5   90 150.06    .02 17.0    .01 10.0
 060  82.5   81 150.13    .02 17.3    .01 10.7
 060  82.5   72 150.18    .02 17.6    .01 11.5
 060  82.5   63 150.23    .01 17.3    .01   .4
 060  82.5   54 150.32    .01 16.8    .01  1.2
 060  82.5   45 150.37    .01 16.4    .01  2.0
 060  82.5   36 150.33    .01 16.5    .01  2.6
 060  82.5   27 150.24    .01 17.5    .01  3.2
 060  82.5   18 150.14    .01 17.7    .01  3.4
 060  82.5    9 150.03    .01 17.2    .01  3.5
 060  90.0  360 136.05    .00 16.8    .00  3.6
 060  90.0  351 136.05    .00 16.7    .00  3.6
 060  90.0  342 136.05    .00 16.9    .00  3.3
 060  90.0  333 136.05    .00 17.0    .00  3.1
 060  90.0  324 136.05    .00 16.8    .00  3.2
 060  90.0  315 136.05    .00 16.5    .00  3.3
 060  90.0  306 136.05    .00 16.3    .00  3.5
 060  90.0  297 136.05    .00 16.3    .00  3.7
 060  90.0  288 136.05    .00 16.7    .00  4.0
 060  90.0  279 136.05    .00 17.0    .00  4.4
 060  90.0  270 136.05    .00 16.9    .00  2.5
 060  90.0  261 136.05    .00 17.9    .00  3.5
 060  90.0  252 136.05    .00 16.7    .00  3.6
 060  90.0  243 136.05    .00 14.8    .00  4.3
 060  90.0  234 136.05    .00 15.6    .00  4.3
 060  90.0  225 136.05    .00 15.0    .00  4.8
 060  90.0  216 136.05    .00 14.4    .00  5.6
 060  90.0  207 136.05    .00 12.5    .00  6.7
 060  90.0  198 136.05    .00 13.3    .00  6.9
 060  90.0  189 136.05    .00 10.2    .00  7.8
 060  90.0  180 136.05    .00 18.0    .00  4.2
 060  90.0  171 136.05    .00 17.4    .00  4.6
 060  90.0  162 136.05    .00 16.5    .00  5.2
 060  90.0  153 136.05    .00 16.0    .00  6.1
 060  90.0  144 136.05    .00 15.9    .00  7.0
 060  90.0  135 136.05    .00 15.8    .00  7.7
 060  90.0  126 136.05    .00 15.9    .00  8.1
 060  90.0  117 136.05    .00 16.2    .00  8.4
 060  90.0  108 136.05    .00 16.5    .00  8.8
 060  90.0   99 136.05    .00 16.7    .00  9.4
 060  90.0   90 136.05    .00 17.0    .00 10.0
 060  90.0   81 136.05    .00 17.3    .00 10.7
 060  90.0   72 136.05    .00 17.6    .00 11.5
 060  90.0   63 136.05    .00 17.3    .00   .4
 060  90.0   54 136.05    .00 16.8    .00  1.2
 060  90.0   45 136.05    .00 16.4    .00  2.0
 060  90.0   36 136.05    .00 16.5    .00  2.6
 060  90.0   27 136.05    .00 17.5    .00  3.2
 060  90.0   18 136.05    .00 17.7    .00  3.4
 060  90.0    9 136.05    .00 17.2    .00  3.5
 090 -90.0  360 144.81    .00  2.7    .00  3.2
 090 -90.0  351 144.81    .00  2.8    .00  3.8
 090 -90.0  342 144.81    .00  2.8    .00  4.0
 090 -90.0  333 144.81    .00  3.1    .00  4.3
 090 -90.0  324 144.81    .00  3.5    .00  4.4
 090 -90.0  315 144.81    .00  3.7    .00  4.5
 090 -90.0  306 144.81    .00  3.8    .00  4.8
 090 -90.0  297 144.81    .00  3.8    .00  5.5
 090 -90.0  288 144.81    .00  4.0    .00  5.7
 090 -90.0  279 144.81    .00  4.1    .00  5.8
 090 -90.0  270 144.81    .00  4.2    .00  6.4
 090 -90.0  261 144.81    .00  4.7    .00  7.0
 090 -90.0  252 144.81    .00  5.2    .00  7.6
 090 -90.0  243 144.81    .00  5.6    .00  8.2
 090 -90.0  234 144.81    .00  6.1    .00  9.0
 090 -90.0  225 144.81    .00  6.5    .00  9.8
 090 -90.0  216 144.81    .00  6.9    .00 10.0
 090 -90.0  207 144.81    .00  7.4    .00  9.9
 090 -90.0  198 144.81    .00  8.0    .00 10.4
 090 -90.0  189 144.81    .00  8.8    .00 11.1
 090 -90.0  180 144.81    .00  9.6    .00 11.9
 090 -90.0  171 144.81    .00 10.3    .00  1.1
 090 -90.0  162 144.81    .00 11.0    .00  1.2
 090 -90.0  153 144.81    .00 11.6    .00 12.0
 090 -90.0  144 144.81    .00 12.4    .00 11.7
 090 -90.0  135 144.81    .00 13.4    .00 12.0
 090 -90.0  126 144.81    .00 14.3    .00  1.0
 090 -90.0  117 144.81    .00 15.3    .00  2.1
 090 -90.0  108 144.81    .00 16.9    .00  2.0
 090 -90.0   99 144.81    .00 18.5    .00  1.7
 090 -90.0   90 144.81    .00 19.7    .00  2.1
 090 -90.0   81 144.81    .00 20.7    .00  2.9
 090 -90.0   72 144.81    .00 21.6    .00  4.1
 090 -90.0   63 144.81    .00 22.4    .00  6.5
 090 -90.0   54 144.81    .00 22.9    .00 10.6
 090 -90.0   45 144.81    .00 23.4    .00   .7
 090 -90.0   36 144.81    .00 23.9    .00  1.5
 090 -90.0   27 144.81    .00   .5    .00  2.0
 090 -90.0   18 144.81    .00  1.4    .00  2.3
 090 -90.0    9 144.81    .00  2.2    .00  2.6
 090 -82.5  360 144.92    .02  2.7    .01  3.2
 090 -82.5  351 144.87    .02  2.8    .01  3.8
 090 -82.5  342 144.89    .01  2.8    .01  4.0
 090 -82.5  333 144.99    .01  3.1    .01  4.3
 090 -82.5  324 145.08    .01  3.5    .01  4.4
 090 -82.5  315 145.11    .01  3.7    .01  4.5
 090 -82.5  306 145.11    .01  3.8    .01  4.8
 090 -82.5  297 145.11    .01  3.8    .01  5.5
 090 -82.5  288 145.12    .01  4.0    .01  5.7
 090 -82.5  279 145.19    .01  4.1    .01  5.8
 090 -82.5  270 145.29    .02  4.2    .01  6.4
 090 -82.5  261 145.28    .02  4.7    .01  7.0
 090 -82.5  252 145.17    .02  5.2    .01  7.6
 090 -82.5  243 145.09    .02  5.6    .01  8.2
 090 -82.5  234 145.05    .02  6.1    .01  9.0
 090 -82.5  225 144.97    .02  6.5    .00  9.8
 090 -82.5  216 144.89    .02  6.9    .00 10.0
 090 -82.5  207 144.84    .02  7.4    .00  9.9
 090 -82.5  198 144.79    .02  8.0    .00 10.4
 090 -82.5  189 144.77    .02  8.8    .00 11.1
 090 -82.5  180 144.78    .02  9.6    .00 11.9
 090 -82.5  171 144.81    .02 10.3    .00  1.1
 090 -82.5  162 144.85    .01 11.0    .00  1.2
 090 -82.5  153 144.89    .01 11.6    .00 12.0
 090 -82.5  144 144.91    .01 12.4    .00 11.7
 090 -82.5  135 144.96    .01 13.4    .00 12.0
 090 -82.5  126 145.05    .01 14.3    .00  1.0
 090 -82.5  117 145.11    .01 15.3    .00  2.1
 090 -82.5  108 145.11    .01 16.9    .00  2.0
 090 -82.5   99 145.09    .01 18.5    .00  1.7
 090 -82.5   90 145.06    .01 19.7    .00  2.1
 090 -82.5   81 145.08    .01 20.7    .00  2.9
 090 -82.5   72 145.15    .01 21.6    .00  4.1
 090 -82.5   63 145.18    .02 22.4    .00  6.5
 090 -82.5   54 145.16    .02 22.9    .00 10.6
 090 -82.5   45 145.13    .02 23.4    .00   .7
 090 -82.5   36 145.09    .02 23.9    .00  1.5
 090 -82.5   27 145.04    .02   .5    .01  2.0
 090 -82.5   18 145.01    .02  1.4    .01  2.3
 090 -82.5    9 144.97    .02  2.2    .01  2.6
 090 -75.0  360 145.63    .04  4.7    .00  2.2
 090 -75.0  351 145.60    .04  5.0    .00  3.3
 090 -75.0  342 145.64    .04  5.5    .00  1.1
 090 -75.0  333 145.73    .03  5.5    .00  2.2
 090 -75.0  324 145.79    .03  5.2    .00  3.0
 090 -75.0  315 145.78    .03  5.0    .00  3.6
 090 -75.0  306 145.79    .03  5.0    .01  3.8
 090 -75.0  297 145.85    .03  4.7    .01  4.5
 090 -75.0  288 145.90    .03  4.4    .01  5.3
 090 -75.0  279 145.91    .03  4.3    .01  6.1
 090 -75.0  270 145.88    .03  4.2    .01  6.9
 090 -75.0  261 145.83    .03  4.1    .01  7.8
 090 -75.0  252 145.82    .04  4.1    .01  8.6
 090 -75.0  243 145.87    .04  4.3    .01  9.2
 090 -75.0  234 145.83    .04  4.6    .01  9.8
 090 -75.0  225 145.67    .04  5.0    .01 10.4
 090 -75.0  216 145.52    .04  5.4    .01 10.8
 090 -75.0  207 145.46    .05  5.9    .00 11.5
 090 -75.0  198 145.41    .05  6.4    .00   .2
 090 -75.0  189 145.38    .05  6.8    .00  1.4
 090 -75.0  180 145.40    .04  7.2    .00  2.1
 090 -75.0  171 145.50    .04  7.4    .00   .5
 090 -75.0  162 145.58    .03  7.6    .00   .3
 090 -75.0  153 145.54    .03  8.0    .00   .9
 090 -75.0  144 145.45    .02  8.7    .00  1.1
 090 -75.0  135 145.47    .02  9.6    .00  1.8
 090 -75.0  126 145.57    .01 10.5    .00  3.2
 090 -75.0  117 145.61    .01 11.1    .00  4.1
 090 -75.0  108 145.63    .00 12.5    .00  4.2
 090 -75.0   99 145.64    .01 22.9    .00  4.1
 090 -75.0   90 145.63    .01 23.4    .00  4.4
 090 -75.0   81 145.66    .02   .1    .00   .3
 090 -75.0   72 145.77    .02   .9    .00 11.4
 090 -75.0   63 145.85    .03  1.5    .00 11.0
 090 -75.0   54 145.89    .03  2.1    .00 11.3
 090 -75.0   45 145.87    .04  2.7    .00 11.7
 090 -75.0   36 145.77    .04  3.3    .00   .2
 090 -75.0   27 145.68    .04  3.8    .00   .5
 090 -75.0   18 145.64    .04  4.2    .00   .7
 090 -75.0    9 145.64    .04  4.4    .00  1.1
 090 -67.5  360 146.04    .06  5.1    .00 -2.6
 090 -67.5  351 146.09    .06  5.5    .00 -1.2
 090 -67.5  342 146.10    .05  6.3    .00   .8
 090 -67.5  333 146.11    .05  6.9    .01  1.8
 090 -67.5  324 146.13    .04  6.5    .01  2.5
 090 -67.5  315 146.18    .04  6.2    .01  3.1
 090 -67.5  306 146.27    .04  6.0    .01  3.8
 090 -67.5  297 146.39    .03  5.0    .01  4.5
 090 -67.5  288 146.46    .03  4.8    .01  5.2
 090 -67.5  279 146.36    .04  4.7    .01  6.5
 090 -67.5  270 146.08    .04  4.3    .01  7.9
 090 -67.5  261 145.88    .04  3.9    .01  8.3
 090 -67.5  252 145.92    .05  3.7    .01  8.7
 090 -67.5  243 146.08    .05  3.8    .01  9.5
 090 -67.5  234 146.24    .06  4.0    .01 10.7
 090 -67.5  225 146.29    .06  4.4    .01 11.3
 090 -67.5  216 146.16    .06  5.0    .00 12.0
 090 -67.5  207 146.00    .06  5.6    .00  3.0
 090 -67.5  198 145.92    .06  6.2    .00  3.9
 090 -67.5  189 145.87    .06  6.6    .00  5.0
 090 -67.5  180 145.89    .06  7.0    .00  7.9
 090 -67.5  171 146.02    .06  7.4    .00  8.4
 090 -67.5  162 146.10    .05  7.8    .00 11.3
 090 -67.5  153 145.98    .04  8.2    .00  1.7
 090 -67.5  144 145.77    .04  8.4    .01  1.8
 090 -67.5  135 145.67    .03  8.8    .00  2.0
 090 -67.5  126 145.69    .02  9.0    .00  3.8
 090 -67.5  117 145.71    .01  8.8    .00  5.7
 090 -67.5  108 145.75    .00  5.8    .01  6.2
 090 -67.5   99 145.82    .01   .8    .01  6.1
 090 -67.5   90 145.90    .01   .6    .00  7.0
 090 -67.5   81 145.99    .02  1.0    .00  9.4
 090 -67.5   72 146.08    .03  1.4    .00 10.2
 090 -67.5   63 146.17    .04  1.9    .00 11.0
 090 -67.5   54 146.25    .05  2.3    .01 11.9
 090 -67.5   45 146.25    .06  2.9    .01   .5
 090 -67.5   36 146.12    .06  3.5    .01   .6
 090 -67.5   27 145.96    .06  4.0    .00   .7
 090 -67.5   18 145.87    .06  4.4    .00  2.3
 090 -67.5    9 145.93    .06  4.8    .00  8.1
 090 -60.0  360 146.14    .07  5.6    .00  8.5
 090 -60.0  351 146.21    .07  5.9    .00 -1.4
 090 -60.0  342 146.20    .07  6.3    .00 -1.0
 090 -60.0  333 146.19    .06  7.0    .00   .6
 090 -60.0  324 146.35    .05  7.1    .01  2.4
 090 -60.0  315 146.73    .05  7.3    .01  3.1
 090 -60.0  306 147.15    .04  6.9    .01  3.6
 090 -60.0  297 147.49    .04  5.5    .01  4.4
 090 -60.0  288 147.64    .04  5.6    .01  5.8
 090 -60.0  279 147.36    .04  4.7    .01  6.4
 090 -60.0  270 146.71    .04  3.5    .01  7.2
