  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30 165 -67.50   23.5  67.6 17.7  84.0 15.2  -28.0 199.8 22.8  20.1 19.7
  30 170 -67.50   23.3  67.4 17.6  84.3 15.2  -26.7 200.1 22.8  20.7 19.7
  30 175 -67.50   23.2  67.1 17.6  84.4 15.2  -25.8 200.4 22.8  21.2 19.7
  30 180 -67.50   23.1  67.1 17.6  84.4 15.2  -25.0 200.4 22.8  21.2 19.7
  30 185 -67.50   23.1  67.1 17.6  84.4 15.2  -24.4 200.4 22.8  21.2 19.7
  30 190 -67.50   23.0  67.1 17.6  84.4 15.2  -24.0 200.4 22.8  21.2 19.7
  30 195 -67.50   23.0  67.1 17.6  84.4 15.2  -23.7 200.4 22.8  21.2 19.7
  30 200 -67.50   23.0  67.1 17.6  84.4 15.2  -23.4 200.4 22.8  21.2 19.7
  30 205 -67.50   23.0  67.1 17.6  84.4 15.2  -23.3 200.4 22.8  21.2 19.7
  30 210 -67.50   23.0  67.1 17.6  84.4 15.2  -23.2 200.4 22.8  21.2 19.7
  30 215 -67.50   23.0  67.1 17.6  84.4 15.2  -23.2 200.4 22.8  21.2 19.7
  30 220 -67.50   23.0  67.1 17.6  84.4 15.2  -23.2 200.4 22.8  21.2 19.7
  30 225 -67.50   23.0  67.1 17.6  84.4 15.2  -23.2 200.4 22.8  21.2 19.7
  30 230 -67.50   23.0  67.1 17.6  84.4 15.2  -23.2 200.4 22.8  21.2 19.7
  30 235 -67.50   23.0  67.1 17.6  84.4 15.2  -23.2 200.4 22.8  21.2 19.7
  30 240 -67.50   23.0  67.1 17.6  84.4 15.2  -23.2 200.4 22.8  21.2 19.7
  30  80 -62.50   87.2  12.0 18.5  47.4 20.0    -.7  33.6 23.4  59.7 22.9
  30  85 -62.50   90.3  10.8 18.5  56.7 20.0    1.3  43.3 23.4  65.2 22.9
  30  90 -62.50   93.4  17.5 20.7  56.7 19.3    6.0  55.7 24.4  66.2 22.1
  30  95 -62.50   97.7  21.0 22.6  57.1 18.1     .6  53.5 24.5  78.3 20.9
  30 100 -62.50  104.8  25.1 23.2  62.2 17.4  -18.1  55.4 24.2  86.1 20.1
  30 105 -62.50   99.4  34.5 21.4  57.4 17.2  -46.2  77.1 24.1  76.1 19.4
  30 110 -62.50   78.7  52.5 20.4  55.5 17.1  -71.3 108.8 24.0  63.6 18.8
  30 115 -62.50   53.0  64.0 19.9  59.2 16.8  -76.9 136.6 23.7  47.3 18.6
  30 120 -62.50   30.8  67.4 19.4  64.5 16.5  -72.0 156.3 23.5  30.8 18.7
  30 125 -62.50   15.4  66.5 19.0  69.8 16.2  -64.9 170.2 23.4  18.3 19.2
  30 130 -62.50    6.7  64.2 18.7  74.5 15.9  -58.6 179.6 23.3  17.7 21.3
  30 135 -62.50    2.2  61.9 18.5  78.5 15.7  -53.6 185.6 23.2  20.5 21.6
  30 140 -62.50    -.2  60.2 18.4  81.5 15.5  -49.6 189.3 23.2  22.5 21.8
