  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
  60 215 -27.5 155.06 23.97 14.0 17.89 17.7 1.163E-08  54.04  14.3  49.32  18.5 1.804E-13  43.58  15.3  33.73  19.0
  60 220 -27.5 155.06 23.97 14.0 17.89 17.7 9.144E-09  54.04  14.3  49.32  18.5 1.350E-13  43.58  15.3  33.73  19.0
  60 225 -27.5 155.06 23.97 14.0 17.89 17.7 7.376E-09  54.04  14.3  49.32  18.5 1.036E-13  43.58  15.3  33.73  19.0
  60 230 -27.5 155.06 23.97 14.0 17.89 17.7 6.090E-09  54.04  14.3  49.32  18.5 8.143E-14  43.58  15.3  33.73  19.0
  60 235 -27.5 155.06 23.97 14.0 17.89 17.7 5.137E-09  54.04  14.3  49.32  18.5 6.536E-14  43.58  15.3  33.73  19.0
  60 240 -27.5 155.06 23.97 14.0 17.89 17.7 4.420E-09  54.04  14.3  49.32  18.5 5.351E-14  43.58  15.3  33.73  19.0
  60  80 -22.5 138.78  5.40 14.0  7.25 22.9 2.088E-02  12.33  31.8  10.41  12.2 7.887E-07  11.25  31.4   7.23  12.6
  60  85 -22.5 132.30  6.93 14.0 10.42 22.9 1.065E-02  14.13  32.9  15.91  11.8 4.228E-07  12.63  31.4   8.55  12.6
  60  90 -22.5 125.61  8.44 14.6 12.29 22.6 5.221E-03  15.08  33.7  20.01  11.6 2.187E-07  12.85  32.4  12.89  12.1
  60  95 -22.5 120.04  7.82 14.5 12.35 21.9 2.477E-03  16.41  10.4  24.48  11.4 1.087E-07  13.95  10.1  20.53  11.7
  60 100 -22.5 116.82  3.01 13.7 10.71 20.9 1.141E-03  19.75  11.6  32.62  11.0 5.140E-08  19.72  11.4  29.34  11.3
  60 105 -22.5 115.57  3.56 24.2  9.40 19.6 5.186E-04  19.92  12.3  37.11  22.5 2.365E-08  25.94  11.5  36.03  22.9
  60 110 -22.5 117.15  7.69 23.0 10.33 18.6 2.361E-04  17.49  12.5  36.92  22.3 1.064E-08  26.25  11.4  39.76  22.6
  60 115 -22.5 122.77  7.11 21.5 11.97 18.0 1.100E-04  11.87  13.4  33.09  21.8 4.718E-09  18.81  11.5  39.27  22.2
  60 120 -22.5 131.09  5.81 17.3 12.36 17.8 5.384E-05  11.20  13.9  30.85  21.5 2.145E-09  10.25  12.7  36.11  21.9
  60 125 -22.5 138.82  9.77 14.5 12.38 17.9 2.763E-05  12.31  14.1  28.80  21.3 1.030E-09   8.32  14.8  33.75  21.6
  60 130 -22.5 144.33 14.02 13.8 12.64 17.9 1.476E-05  18.86  14.0  27.12  20.7 5.246E-10  10.43  15.5  31.92  21.3
  60 135 -22.5 147.93 17.08 13.4 13.07 17.9 8.106E-06  23.48  13.8  27.38  20.3 2.774E-10  13.63  15.2  30.52  21.1
  60 140 -22.5 150.19 19.05 13.3 13.52 17.9 4.546E-06  28.49  13.7  28.30  20.0 1.505E-10  17.54  14.8  29.35  20.8
  60 145 -22.5 151.56 20.26 13.2 13.90 17.9 2.596E-06  33.68  13.5  29.98  19.7 8.329E-11  21.91  14.4  28.39  20.5
  60 150 -22.5 152.36 20.99 13.2 14.19 17.9 1.509E-06  38.64  13.4  32.23  19.5 4.683E-11  26.43  14.1  27.69  20.2
  60 155 -22.5 152.83 21.42 13.2 14.39 17.9 8.941E-07  43.09  13.3  34.97  19.2 2.674E-11  30.78  13.9  27.36  19.9
  60 160 -22.5 153.09 21.67 13.2 14.54 17.9 5.417E-07  46.79  13.2  38.12  19.0 1.551E-11  34.67  13.7  27.50  19.6
  60 165 -22.5 153.25 21.82 13.2 14.64 17.9 3.363E-07  49.44  13.1  41.56  18.8 9.165E-12  37.85  13.6  28.18  19.3
  60 170 -22.5 153.34 21.91 13.2 14.71 17.9 2.143E-07  50.92  13.0  45.29  18.6 5.528E-12  40.12  13.5  29.44  19.0
  60 175 -22.5 153.40 21.91 13.2 14.71 17.9 1.402E-07  50.92  13.0  45.29  18.6 3.409E-12  40.12  13.5  29.44  19.0
  60 180 -22.5 153.43 21.91 13.2 14.71 17.9 9.402E-08  50.92  13.0  45.29  18.6 2.151E-12  40.12  13.5  29.44  19.0
  60 185 -22.5 153.45 21.91 13.2 14.71 17.9 6.450E-08  50.92  13.0  45.29  18.6 1.386E-12  40.12  13.5  29.44  19.0
  60 190 -22.5 153.46 21.91 13.2 14.71 17.9 4.556E-08  50.92  13.0  45.29  18.6 9.208E-13  40.12  13.5  29.44  19.0
  60 195 -22.5 153.47 21.91 13.2 14.71 17.9 3.280E-08  50.92  13.0  45.29  18.6 6.259E-13  40.12  13.5  29.44  19.0
  60 200 -22.5 153.47 21.91 13.2 14.71 17.9 2.391E-08  50.92  13.0  45.29  18.6 4.317E-13  40.12  13.5  29.44  19.0
  60 205 -22.5 153.47 21.91 13.2 14.71 17.9 1.788E-08  50.92  13.0  45.29  18.6 3.061E-13  40.12  13.5  29.44  19.0
  60 210 -22.5 153.47 21.91 13.2 14.71 17.9 1.358E-08  50.92  13.0  45.29  18.6 2.206E-13  40.12  13.5  29.44  19.0
  60 215 -22.5 153.47 21.91 13.2 14.71 17.9 1.063E-08  50.92  13.0  45.29  18.6 1.637E-13  40.12  13.5  29.44  19.0
  60 220 -22.5 153.47 21.91 13.2 14.71 17.9 8.549E-09  50.92  13.0  45.29  18.6 1.249E-13  40.12  13.5  29.44  19.0
  60 225 -22.5 153.47 21.91 13.2 14.71 17.9 7.051E-09  50.92  13.0  45.29  18.6 9.769E-14  40.12  13.5  29.44  19.0
  60 230 -22.5 153.47 21.91 13.2 14.71 17.9 5.951E-09  50.92  13.0  45.29  18.6 7.820E-14  40.12  13.5  29.44  19.0
  60 235 -22.5 153.47 21.91 13.2 14.71 17.9 5.130E-09  50.92  13.0  45.29  18.6 6.393E-14  40.12  13.5  29.44  19.0
  60 240 -22.5 153.47 21.91 13.2 14.71 17.9 4.508E-09  50.92  13.0  45.29  18.6 5.329E-14  40.12  13.5  29.44  19.0
  60  80 -17.5 138.77  5.51 14.1  6.11 22.8 2.075E-02  11.90  31.1  11.83  12.3 7.841E-07  11.69  30.6   9.12  12.7
  60  85 -17.5 132.17  8.00 14.1  9.18 22.8 1.058E-02  12.61  32.6  16.45  11.9 4.206E-07  12.10  30.6  10.61  12.7
  60  90 -17.5 125.29  9.39 14.4 11.03 22.4 5.178E-03  13.48  33.6  19.83  11.7 2.175E-07  11.19  31.9  14.51  12.3
  60  95 -17.5 119.87  8.03 14.1 11.14 21.6 2.453E-03  15.07  10.5  23.41  11.5 1.077E-07  12.30  10.1  21.02  11.8
  60 100 -17.5 116.98  3.10 12.6  9.79 20.5 1.130E-03  19.12  11.8  29.69  11.0 5.077E-08  18.71  11.5  28.10  11.3
  60 105 -17.5 115.75  3.15 26.2  8.86 19.3 5.145E-04  20.00  12.2  32.53  22.5 2.339E-08  24.85  11.7  33.16  22.9
  60 110 -17.5 117.15  6.05 24.5  9.85 18.3 2.342E-04  17.98  12.2  31.56  22.3 1.054E-08  25.64  11.5  35.53  22.5
  60 115 -17.5 122.65  4.42 23.8 11.09 17.7 1.091E-04  12.92  12.2  27.07  21.7 4.675E-09  19.70  11.4  33.96  22.1
  60 120 -17.5 130.72  3.02 13.6 11.06 17.6 5.332E-05  11.91  12.2  24.65  21.4 2.129E-09  12.48  11.7  30.00  21.8
  60 125 -17.5 138.18  8.24 12.6 10.85 17.7 2.728E-05  12.74  12.2  23.04  21.1 1.023E-09   9.45  12.2  26.90  21.5
  60 130 -17.5 143.44 12.72 12.4 11.04 17.9 1.453E-05  18.77  12.1  22.28  20.4 5.201E-10  10.41  12.5  24.78  21.2
  60 135 -17.5 146.87 15.77 12.3 11.44 18.0 7.949E-06  23.27  12.0  23.14  20.1 2.741E-10  13.52  12.4  23.60  20.8
  60 140 -17.5 149.02 17.69 12.2 11.86 18.0 4.430E-06  28.25  12.0  24.65  19.8 1.481E-10  17.82  12.2  23.06  20.5
  60 145 -17.5 150.31 18.86 12.2 12.21 18.1 2.514E-06  33.27  12.0  26.61  19.6 8.157E-11  22.65  12.0  22.98  20.2
  60 150 -17.5 151.05 19.56 12.2 12.48 18.1 1.453E-06  38.25  11.9  29.06  19.3 4.563E-11  27.58  11.9  23.23  20.0
  60 155 -17.5 151.48 19.96 12.2 12.66 18.1 8.558E-07  42.83  11.9  31.78  19.1 2.591E-11  32.30  11.8  23.78  19.7
  60 160 -17.5 151.72 20.20 12.2 12.78 18.1 5.148E-07  46.87  11.8  34.76  18.9 1.494E-11  36.56  11.7  24.59  19.4
  60 165 -17.5 151.86 20.34 12.2 12.86 18.1 3.175E-07  49.93  11.7  37.74  18.8 8.773E-12  40.14  11.6  25.65  19.2
  60 170 -17.5 151.94 20.42 12.2 12.92 18.1 2.010E-07  52.18  11.5  40.93  18.6 5.258E-12  42.88  11.5  26.97  19.0
  60 175 -17.5 151.98 20.42 12.2 12.92 18.1 1.307E-07  52.18  11.5  40.93  18.6 3.224E-12  42.88  11.5  26.97  19.0
  60 180 -17.5 152.01 20.42 12.2 12.92 18.1 8.727E-08  52.18  11.5  40.93  18.6 2.024E-12  42.88  11.5  26.97  19.0
  60 185 -17.5 152.03 20.42 12.2 12.92 18.1 5.966E-08  52.18  11.5  40.93  18.6 1.299E-12  42.88  11.5  26.97  19.0
  60 190 -17.5 152.04 20.42 12.2 12.92 18.1 4.172E-08  52.18  11.5  40.93  18.6 8.535E-13  42.88  11.5  26.97  19.0
  60 195 -17.5 152.04 20.42 12.2 12.92 18.1 3.000E-08  52.18  11.5  40.93  18.6 5.791E-13  42.88  11.5  26.97  19.0
  60 200 -17.5 152.05 20.42 12.2 12.92 18.1 2.186E-08  52.18  11.5  40.93  18.6 3.988E-13  42.88  11.5  26.97  19.0
  60 205 -17.5 152.05 20.42 12.2 12.92 18.1 1.622E-08  52.18  11.5  40.93  18.6 2.801E-13  42.88  11.5  26.97  19.0
  60 210 -17.5 152.05 20.42 12.2 12.92 18.1 1.223E-08  52.18  11.5  40.93  18.6 2.000E-13  42.88  11.5  26.97  19.0
  60 215 -17.5 152.05 20.42 12.2 12.92 18.1 9.523E-09  52.18  11.5  40.93  18.6 1.474E-13  42.88  11.5  26.97  19.0
  60 220 -17.5 152.05 20.42 12.2 12.92 18.1 7.631E-09  52.18  11.5  40.93  18.6 1.118E-13  42.88  11.5  26.97  19.0
  60 225 -17.5 152.05 20.42 12.2 12.92 18.1 6.279E-09  52.18  11.5  40.93  18.6 8.708E-14  42.88  11.5  26.97  19.0
  60 230 -17.5 152.05 20.42 12.2 12.92 18.1 5.293E-09  52.18  11.5  40.93  18.6 6.949E-14  42.88  11.5  26.97  19.0
  60 235 -17.5 152.05 20.42 12.2 12.92 18.1 4.562E-09  52.18  11.5  40.93  18.6 5.669E-14  42.88  11.5  26.97  19.0
  60 240 -17.5 152.05 20.42 12.2 12.92 18.1 4.012E-09  52.18  11.5  40.93  18.6 4.719E-14  42.88  11.5  26.97  19.0
  60  80 -12.5 139.04  5.75 14.4  5.19 22.7 2.056E-02  11.32  30.6  12.61  12.5 7.758E-07  11.95  30.0  10.46  12.9
  60  85 -12.5 132.41  8.72 14.4  8.21 22.7 1.050E-02  10.72  32.4  16.38  12.1 4.169E-07  11.39  30.0  12.12  12.9
  60  90 -12.5 125.44  9.82 14.4  9.99 22.2 5.144E-03  11.44  33.7  19.06  11.9 2.159E-07   9.28  31.5  15.64  12.5
  60  95 -12.5 120.15  7.87 13.9  9.96 21.4 2.439E-03  13.29  10.8  21.87  11.6 1.068E-07  10.19  10.4  20.92  12.0
  60 100 -12.5 117.44  3.34 11.6  8.83 20.2 1.127E-03  18.04  12.1  26.51  11.1 5.036E-08  16.76  11.9  26.24  11.4
  60 105 -12.5 116.19  3.45 28.2  8.61 18.9 5.146E-04  19.49  12.3  27.49  22.5 2.328E-08  22.59  11.9  29.54  22.9
  60 110 -12.5 117.53  5.45 26.4  9.89 17.9 2.349E-04  18.07  12.2  25.96  22.2 1.052E-08  23.80  11.7  30.55  22.5
  60 115 -12.5 122.84  3.89 26.9 10.93 17.4 1.098E-04  14.24  11.5  20.59  21.6 4.689E-09  19.39  11.4  28.05  22.1
  60 120 -12.5 130.55  3.99 33.6 10.72 17.4 5.365E-05  13.95  11.1  18.28  21.2 2.145E-09  14.19  11.2  23.47  21.7
  60 125 -12.5 137.67  9.13 10.9 10.42 17.6 2.739E-05  15.33  10.9  16.90  20.8 1.032E-09  12.60  10.8  19.74  21.3
  60 130 -12.5 142.72 13.26 11.2 10.60 17.8 1.454E-05  22.22  10.8  17.42  20.0 5.243E-10  14.54  10.7  17.52  20.9
  60 135 -12.5 146.02 16.06 11.3 11.03 17.9 7.918E-06  26.97  10.8  19.03  19.6 2.756E-10  18.48  10.6  16.82  20.4
  60 140 -12.5 148.08 17.83 11.4 11.46 18.0 4.395E-06  32.16  10.8  21.30  19.3 1.485E-10  23.44  10.6  17.28  20.0
  60 145 -12.5 149.32 18.90 11.4 11.81 18.0 2.483E-06  37.42  10.8  23.98  19.1 8.143E-11  28.83  10.6  18.47  19.7
  60 150 -12.5 150.03 19.54 11.4 12.08 18.0 1.427E-06  42.70  10.8  27.03  18.9 4.535E-11  34.25  10.6  20.08  19.4
  60 155 -12.5 150.44 19.91 11.4 12.26 18.1 8.357E-07  47.61  10.8  30.22  18.8 2.563E-11  39.46  10.6  21.94  19.2
  60 160 -12.5 150.66 20.13 11.4 12.38 18.1 5.001E-07  51.95  10.8  33.46  18.6 1.471E-11  44.23  10.5  23.95  19.0
  60 165 -12.5 150.79 20.25 11.4 12.46 18.1 3.063E-07  55.68  10.7  36.75  18.5 8.593E-12  48.37  10.5  26.03  18.8
  60 170 -12.5 150.86 20.32 11.4 12.51 18.1 1.928E-07  58.37  10.6  39.88  18.4 5.123E-12  51.72  10.4  28.14  18.7
  60 175 -12.5 150.91 20.32 11.4 12.51 18.1 1.247E-07  58.37  10.6  39.88  18.4 3.125E-12  51.72  10.4  28.14  18.7
  60 180 -12.5 150.93 20.32 11.4 12.51 18.1 8.291E-08  58.37  10.6  39.88  18.4 1.953E-12  51.72  10.4  28.14  18.7
  60 185 -12.5 150.94 20.32 11.4 12.51 18.1 5.647E-08  58.37  10.6  39.88  18.4 1.249E-12  51.72  10.4  28.14  18.7
  60 190 -12.5 150.95 20.32 11.4 12.51 18.1 3.927E-08  58.37  10.6  39.88  18.4 8.156E-13  51.72  10.4  28.14  18.7
  60 195 -12.5 150.96 20.32 11.4 12.51 18.1 2.813E-08  58.37  10.6  39.88  18.4 5.511E-13  51.72  10.4  28.14  18.7
  60 200 -12.5 150.96 20.32 11.4 12.51 18.1 2.048E-08  58.37  10.6  39.88  18.4 3.791E-13  51.72  10.4  28.14  18.7
  60 205 -12.5 150.96 20.32 11.4 12.51 18.1 1.510E-08  58.37  10.6  39.88  18.4 2.644E-13  51.72  10.4  28.14  18.7
  60 210 -12.5 150.96 20.32 11.4 12.51 18.1 1.133E-08  58.37  10.6  39.88  18.4 1.875E-13  51.72  10.4  28.14  18.7
  60 215 -12.5 150.96 20.32 11.4 12.51 18.1 8.779E-09  58.37  10.6  39.88  18.4 1.375E-13  51.72  10.4  28.14  18.7
  60 220 -12.5 150.96 20.32 11.4 12.51 18.1 7.011E-09  58.37  10.6  39.88  18.4 1.038E-13  51.72  10.4  28.14  18.7
  60 225 -12.5 150.96 20.32 11.4 12.51 18.1 5.754E-09  58.37  10.6  39.88  18.4 8.059E-14  51.72  10.4  28.14  18.7
  60 230 -12.5 150.96 20.32 11.4 12.51 18.1 4.841E-09  58.37  10.6  39.88  18.4 6.413E-14  51.72  10.4  28.14  18.7
  60 235 -12.5 150.96 20.32 11.4 12.51 18.1 4.167E-09  58.37  10.6  39.88  18.4 5.221E-14  51.72  10.4  28.14  18.7
  60 240 -12.5 150.96 20.32 11.4 12.51 18.1 3.662E-09  58.37  10.6  39.88  18.4 4.340E-14  51.72  10.4  28.14  18.7
  60  80  -7.5 139.41  5.98 14.8  4.58 22.7 2.039E-02  10.73  30.5  13.27  12.6 7.674E-07  11.87  30.0  11.59  13.0
  60  85  -7.5 132.87  8.93 14.8  7.38 22.7 1.043E-02   9.19  32.5  16.32  12.3 4.127E-07  10.56  30.0  13.38  13.0
  60  90  -7.5 125.95  9.79 14.6  8.88 22.1 5.125E-03   9.90  10.1  18.39  12.0 2.141E-07   7.73  31.5  16.53  12.6
  60  95  -7.5 120.81  7.54 13.9  8.49 21.2 2.439E-03  11.99  11.3  20.46  11.7 1.061E-07   8.69  11.0  20.64  12.1
  60 100  -7.5 118.21  3.61 11.3  7.65 19.9 1.132E-03  17.20  12.5  23.47  11.2 5.021E-08  15.09  12.3  24.29  11.5
  60 105  -7.5 116.95  3.96 29.5  8.21 18.5 5.196E-04  19.00  12.5  22.73  22.6 2.332E-08  20.54  12.3  25.88  11.0
  60 110  -7.5 118.29  5.69 27.9  9.72 17.7 2.386E-04  17.92  12.3  20.48  22.3 1.059E-08  21.99  12.0  25.41  22.5
  60 115  -7.5 123.29  5.05 29.0 10.59 17.2 1.118E-04  15.30  11.3  14.44  21.6 4.760E-09  18.72  11.6  22.10  22.1
  60 120  -7.5 130.58  6.33 32.6 10.36 17.2 5.475E-05  15.72  10.8  12.12  21.1 2.192E-09  15.20  11.0  17.19  21.7
  60 125  -7.5 137.36 10.59 10.1 10.14 17.4 2.794E-05  17.78  10.5  11.05  20.4 1.058E-09  15.11  10.5  13.20  21.2
  60 130  -7.5 142.29 14.29 10.6 10.42 17.6 1.480E-05  25.73  10.3  13.05  19.3 5.366E-10  18.14  10.2  11.21  20.5
  60 135  -7.5 145.51 16.85 10.8 10.93 17.7 8.034E-06  30.82  10.3  15.46  19.0 2.816E-10  22.79  10.1  11.55  19.8
  60 140  -7.5 147.53 18.48 10.9 11.41 17.8 4.446E-06  36.29  10.3  18.42  18.7 1.513E-10  28.23  10.2  13.43  19.3
  60 145  -7.5 148.74 19.48 10.9 11.81 17.9 2.503E-06  41.89  10.3  21.73  18.5 8.278E-11  33.97  10.2  16.01  19.0
  60 150  -7.5 149.45 20.07 10.9 12.10 17.9 1.433E-06  47.41  10.3  25.26  18.4 4.597E-11  39.69  10.2  18.88  18.8
  60 155  -7.5 149.84 20.42 10.9 12.30 17.9 8.359E-07  52.55  10.3  28.84  18.3 2.589E-11  45.15  10.2  21.86  18.6
  60 160  -7.5 150.07 20.62 10.9 12.43 17.9 4.976E-07  57.35  10.3  32.51  18.2 1.481E-11  50.19  10.2  24.83  18.5
  60 165  -7.5 150.19 20.73 10.9 12.51 17.9 3.037E-07  61.20  10.2  35.96  18.1 8.615E-12  54.62  10.2  27.71  18.4
  60 170  -7.5 150.26 20.80 10.9 12.57 17.9 1.901E-07  64.49  10.1  39.43  18.0 5.114E-12  58.26  10.1  30.44  18.4
  60 175  -7.5 150.30 20.80 10.9 12.57 17.9 1.224E-07  64.49  10.1  39.43  18.0 3.106E-12  58.26  10.1  30.44  18.4
  60 180  -7.5 150.32 20.80 10.9 12.57 17.9 8.099E-08  64.49  10.1  39.43  18.0 1.932E-12  58.26  10.1  30.44  18.4
  60 185  -7.5 150.34 20.80 10.9 12.57 17.9 5.497E-08  64.49  10.1  39.43  18.0 1.231E-12  58.26  10.1  30.44  18.4
  60 190  -7.5 150.34 20.80 10.9 12.57 17.9 3.813E-08  64.49  10.1  39.43  18.0 8.017E-13  58.26  10.1  30.44  18.4
  60 195  -7.5 150.35 20.80 10.9 12.57 17.9 2.716E-08  64.49  10.1  39.43  18.0 5.383E-13  58.26  10.1  30.44  18.4
  60 200  -7.5 150.35 20.80 10.9 12.57 17.9 1.975E-08  64.49  10.1  39.43  18.0 3.694E-13  58.26  10.1  30.44  18.4
  60 205  -7.5 150.35 20.80 10.9 12.57 17.9 1.463E-08  64.49  10.1  39.43  18.0 2.583E-13  58.26  10.1  30.44  18.4
  60 210  -7.5 150.35 20.80 10.9 12.57 17.9 1.122E-08  64.49  10.1  39.43  18.0 1.871E-13  58.26  10.1  30.44  18.4
  60 215  -7.5 150.35 20.80 10.9 12.57 17.9 8.894E-09  64.49  10.1  39.43  18.0 1.399E-13  58.26  10.1  30.44  18.4
  60 220  -7.5 150.35 20.80 10.9 12.57 17.9 7.257E-09  64.49  10.1  39.43  18.0 1.078E-13  58.26  10.1  30.44  18.4
  60 225  -7.5 150.35 20.80 10.9 12.57 17.9 6.080E-09  64.49  10.1  39.43  18.0 8.525E-14  58.26  10.1  30.44  18.4
  60 230  -7.5 150.35 20.80 10.9 12.57 17.9 5.220E-09  64.49  10.1  39.43  18.0 6.908E-14  58.26  10.1  30.44  18.4
  60 235  -7.5 150.35 20.80 10.9 12.57 17.9 4.580E-09  64.49  10.1  39.43  18.0 5.722E-14  58.26  10.1  30.44  18.4
  60 240  -7.5 150.35 20.80 10.9 12.57 17.9 4.100E-09  64.49  10.1  39.43  18.0 4.835E-14  58.26  10.1  30.44  18.4
  60  80  -2.5 139.49  6.22 15.1  4.18 22.6 2.023E-02  10.23  30.7  13.36  12.8 7.610E-07  11.66  30.1  11.94  13.0
  60  85  -2.5 133.11  8.79 15.1  6.31 22.6 1.036E-02   8.14  32.8  15.94  12.4 4.088E-07   9.83  30.1  13.90  13.0
  60  90  -2.5 126.44  9.43 14.8  7.24 22.0 5.100E-03   8.82  10.5  17.41  12.2 2.120E-07   6.76  31.6  16.64  12.7
  60  95  -2.5 121.62  7.16 14.1  6.51 21.0 2.436E-03  10.98  11.8  18.74  11.9 1.051E-07   7.74  11.4  19.69  12.2
  60 100  -2.5 119.22  3.69 11.4  6.11 19.5 1.137E-03  16.28  12.8  20.08  11.4 4.998E-08  13.68  12.7  21.92  11.7
  60 105  -2.5 118.03  4.18 30.3  7.39 18.2 5.263E-04  18.17  12.7  17.81  22.8 2.336E-08  18.67  12.7  22.00  11.2
  60 110  -2.5 119.38  6.04 28.8  8.95 17.4 2.434E-04  17.37  12.4  15.11  22.6 1.069E-08  20.06  12.3  20.02  22.8
  60 115  -2.5 124.05  6.10 29.9  9.59 17.1 1.147E-04  15.68  11.3   8.56  21.9 4.850E-09  17.48  11.8  15.97  22.4
  60 120  -2.5 130.98  7.70 32.5  9.49 17.1 5.637E-05  16.59  10.7   6.16  21.0 2.250E-09  15.16  11.1  11.02  22.0
  60 125  -2.5 137.54 11.52 33.9  9.56 17.3 2.880E-05  19.11  10.4   5.82  19.7 1.090E-09  16.00  10.5   7.04  21.2
  60 130  -2.5 142.44 14.95 10.4 10.07 17.5 1.525E-05  27.63  10.2   9.93  18.4 5.530E-10  19.55  10.2   6.17  19.7
  60 135  -2.5 145.63 17.37 10.6 10.74 17.6 8.278E-06  32.99  10.2  13.03  18.2 2.904E-10  24.51  10.2   8.43  18.9
  60 140  -2.5 147.65 18.93 10.7 11.34 17.7 4.577E-06  38.62  10.2  16.45  18.1 1.561E-10  30.13  10.3  11.81  18.5
  60 145  -2.5 148.87 19.89 10.7 11.80 17.8 2.575E-06  44.35  10.2  20.11  18.0 8.537E-11  35.96  10.3  15.52  18.4
  60 150  -2.5 149.58 20.47 10.7 12.14 17.8 1.473E-06  49.98  10.2  23.90  17.9 4.738E-11  41.71  10.3  19.28  18.3
  60 155  -2.5 149.98 20.80 10.8 12.36 17.8 8.578E-07  55.32  10.2  27.75  17.9 2.667E-11  47.18  10.4  22.99  18.3
  60 160  -2.5 150.21 20.99 10.8 12.51 17.8 5.096E-07  60.19  10.2  31.58  17.8 1.523E-11  52.20  10.4  26.57  18.3
  60 165  -2.5 150.34 21.10 10.8 12.61 17.8 3.101E-07  64.20  10.1  35.22  17.8 8.847E-12  56.59  10.3  29.95  18.2
  60 170  -2.5 150.41 21.10 10.8 12.61 17.8 1.936E-07  64.20  10.1  35.22  17.8 5.240E-12  56.59  10.3  29.95  18.2
  60 175  -2.5 150.45 21.10 10.8 12.61 17.8 1.242E-07  64.20  10.1  35.22  17.8 3.173E-12  56.59  10.3  29.95  18.2
  60 180  -2.5 150.47 21.10 10.8 12.61 17.8 8.193E-08  64.20  10.1  35.22  17.8 1.968E-12  56.59  10.3  29.95  18.2
  60 185  -2.5 150.49 21.10 10.8 12.61 17.8 5.543E-08  64.20  10.1  35.22  17.8 1.250E-12  56.59  10.3  29.95  18.2
  60 190  -2.5 150.49 21.10 10.8 12.61 17.8 3.833E-08  64.20  10.1  35.22  17.8 8.116E-13  56.59  10.3  29.95  18.2
  60 195  -2.5 150.50 21.10 10.8 12.61 17.8 2.725E-08  64.20  10.1  35.22  17.8 5.437E-13  56.59  10.3  29.95  18.2
  60 200  -2.5 150.50 21.10 10.8 12.61 17.8 1.978E-08  64.20  10.1  35.22  17.8 3.724E-13  56.59  10.3  29.95  18.2
  60 205  -2.5 150.50 21.10 10.8 12.61 17.8 1.462E-08  64.20  10.1  35.22  17.8 2.599E-13  56.59  10.3  29.95  18.2
  60 210  -2.5 150.50 21.10 10.8 12.61 17.8 1.121E-08  64.20  10.1  35.22  17.8 1.879E-13  56.59  10.3  29.95  18.2
  60 215  -2.5 150.50 21.10 10.8 12.61 17.8 8.871E-09  64.20  10.1  35.22  17.8 1.404E-13  56.59  10.3  29.95  18.2
  60 220  -2.5 150.50 21.10 10.8 12.61 17.8 7.232E-09  64.20  10.1  35.22  17.8 1.080E-13  56.59  10.3  29.95  18.2
  60 225  -2.5 150.50 21.10 10.8 12.61 17.8 6.057E-09  64.20  10.1  35.22  17.8 8.536E-14  56.59  10.3  29.95  18.2
  60 230  -2.5 150.50 21.10 10.8 12.61 17.8 5.198E-09  64.20  10.1  35.22  17.8 6.912E-14  56.59  10.3  29.95  18.2
  60 235  -2.5 150.50 21.10 10.8 12.61 17.8 4.560E-09  64.20  10.1  35.22  17.8 5.723E-14  56.59  10.3  29.95  18.2
  60 240  -2.5 150.50 21.10 10.8 12.61 17.8 4.082E-09  64.20  10.1  35.22  17.8 4.835E-14  56.59  10.3  29.95  18.2
  60  80   2.5 139.09  6.55 15.5  4.04 22.8 2.015E-02   9.67  30.9  12.91  12.8 7.601E-07  11.27  30.3  11.43  13.0
  60  85   2.5 132.83  8.52 15.5  4.92 22.8 1.029E-02   7.35  33.1  15.44  12.5 4.069E-07   9.08  30.3  13.69  13.0
  60  90   2.5 126.58  8.85 15.1  4.99 22.0 5.067E-03   7.99  10.9  16.48  12.3 2.101E-07   6.10  32.0  16.15  12.7
  60  95   2.5 122.29  6.61 14.3  4.07 20.7 2.426E-03  10.09  12.2  17.20  12.1 1.040E-07   7.20  11.8  18.42  12.3
  60 100   2.5 120.28  3.50 11.6  4.44 18.9 1.140E-03  15.00  13.1  17.09  11.7 4.959E-08  12.56  13.1  19.62  11.9
  60 105   2.5 119.29  4.22 30.6  6.32 17.8 5.313E-04  16.69  12.9  13.90  11.4 2.332E-08  16.92  13.1  18.72  11.6
  60 110   2.5 120.68  6.24 29.4  7.77 17.3 2.477E-04  16.10  12.5  11.13  11.3 1.076E-08  17.87  12.6  15.79  11.3
  60 115   2.5 125.16  6.59 30.5  8.22 17.1 1.176E-04  15.14  11.3   4.88  11.3 4.927E-09  15.55  12.0  11.44  11.2
  60 120   2.5 131.95  8.26 32.7  8.34 17.2 5.817E-05  16.51  10.7   2.85  11.5 2.303E-09  13.91  11.2   6.93  11.2
  60 125   2.5 138.44 11.85 34.0  8.86 17.4 2.986E-05  19.40  10.4   3.36  17.5 1.122E-09  15.21  10.6   3.29  11.3
  60 130   2.5 143.43 15.14 10.4  9.74 17.6 1.585E-05  28.21  10.2   8.59  17.5 5.704E-10  18.99  10.4   3.61  17.8
  60 135   2.5 146.66 17.50 10.6 10.64 17.7 8.634E-06  33.53  10.3  11.84  17.5 3.007E-10  24.06  10.5   7.23  17.9
