  Ls   Lat LonW  TA0K    TA1K  Tp1   TA2K  Tp2
 180  -7.5  216 224.23  50.28 13.4  17.48   .5
 180  -7.5  207 222.72  51.64 13.3  17.94   .5
 180  -7.5  198 220.92  53.36 13.3  19.12   .4
 180  -7.5  189 219.05  56.33 13.2  19.86   .4
 180  -7.5  180 217.62  59.16 13.1  20.73   .3
 180  -7.5  171 216.89  59.94 13.1  21.24   .3
 180  -7.5  162 215.87  61.01 13.0  21.28   .2
 180  -7.5  153 214.93  61.32 13.0  22.38   .2
 180  -7.5  144 213.78  63.23 12.9  22.21   .2
 180  -7.5  135 212.73  64.89 12.9  22.18   .1
 180  -7.5  126 210.04  66.45 12.9  21.15   .1
 180  -7.5  117 210.80  64.96 12.9  20.74   .1
 180  -7.5  108 211.80  62.97 13.1  20.48   .2
 180  -7.5   99 214.37  59.85 13.1  18.88   .3
 180  -7.5   90 218.84  55.92 13.4  18.22   .3
 180  -7.5   81 222.90  51.93 13.4  17.27   .5
 180  -7.5   72 224.56  50.28 13.4  16.54   .5
 180  -7.5   63 226.50  48.74 13.5  16.90   .6
 180  -7.5   54 228.80  46.87 13.6  15.97   .6
 180  -7.5   45 229.91  44.63 13.6  15.53   .7
 180  -7.5   36 230.38  43.03 13.7  15.41   .7
 180  -7.5   27 230.72  43.56 13.6  15.59   .7
 180  -7.5   18 230.02  45.13 13.6  16.32   .7
 180  -7.5    9 229.14  46.74 13.6  16.68   .6
 180    .0  360 227.82  47.84 13.5  17.27   .6
 180    .0  351 224.81  52.08 13.4  18.73   .5
 180    .0  342 220.21  58.21 13.2  20.19   .4
 180    .0  333 217.00  62.23 13.1  21.71   .3
 180    .0  324 217.14  61.74 13.1  21.16   .3
 180    .0  315 221.41  61.14 13.2  20.86   .3
 180    .0  306 224.58  56.34 13.3  19.43   .4
 180    .0  297 228.36  54.08 13.4  18.67   .5
 180    .0  288 229.60  51.56 13.5  18.21   .5
 180    .0  279 230.30  47.90 13.6  17.05   .6
 180    .0  270 228.52  44.96 13.6  15.97   .7
 180    .0  261 226.91  44.69 13.6  15.56   .7
 180    .0  252 221.84  42.83 13.6  14.75   .7
 180    .0  243 219.43  43.31 13.6  15.02   .6
 180    .0  234 220.15  44.08 13.6  15.13   .6
 180    .0  225 225.24  47.48 13.5  16.60   .6
 180    .0  216 223.53  49.23 13.5  17.50   .5
 180    .0  207 221.21  52.90 13.3  18.62   .5
 180    .0  198 218.28  56.90 13.2  20.45   .4
 180    .0  189 216.24  61.07 13.0  21.32   .3
 180    .0  180 215.42  63.02 12.9  22.35   .2
 180    .0  171 214.97  62.86 13.0  22.73   .2
 180    .0  162 215.22  62.47 13.0  22.14   .2
 180    .0  153 215.55  61.70 13.0  22.57   .3
 180    .0  144 215.24  62.74 13.0  21.53   .2
 180    .0  135 214.13  63.97 12.9  21.76   .1
 180    .0  126 211.37  66.49 13.0  21.57   .1
 180    .0  117 209.60  66.73 12.9  21.25   .1
 180    .0  108 209.06  66.39 12.9  21.57   .1
 180    .0   99 209.90  65.37 13.0  20.03   .2
 180    .0   90 213.95  61.59 13.1  20.40   .2
 180    .0   81 218.12  57.99 13.2  18.74   .3
 180    .0   72 220.80  55.66 13.2  18.33   .3
 180    .0   63 224.12  52.32 13.4  17.73   .5
 180    .0   54 226.81  48.39 13.5  16.67   .6
 180    .0   45 228.31  45.10 13.6  15.85   .6
 180    .0   36 229.49  42.11 13.7  15.39   .7
 180    .0   27 230.30  42.14 13.7  15.24   .7
 180    .0   18 229.90  43.24 13.7  15.88   .7
 180    .0    9 228.96  45.24 13.6  16.35   .7
 180   7.5  360 224.81  49.36 13.5  17.60   .6
 180   7.5  351 221.19  54.26 13.3  19.24   .4
 180   7.5  342 216.41  60.95 13.1  20.87   .3
 180   7.5  333 213.45  64.88 12.9  22.87   .2
 180   7.5  324 213.88  64.52 12.9  22.47   .2
 180   7.5  315 217.91  64.45 13.0  22.07   .2
 180   7.5  306 221.59  57.53 13.3  19.95   .4
 180   7.5  297 226.92  54.37 13.4  18.82   .5
 180   7.5  288 229.13  51.14 13.5  18.20   .6
 180   7.5  279 229.18  44.72 13.6  16.25   .7
 180   7.5  270 227.99  40.77 13.7  14.95   .7
 180   7.5  261 222.78  39.26 13.7  13.70   .8
 180   7.5  252 218.16  38.90 13.7  13.28   .7
 180   7.5  243 220.26  42.99 13.6  14.82   .6
 180   7.5  234 223.33  45.98 13.5  15.89   .6
 180   7.5  225 223.37  46.27 13.6  16.41   .6
 180   7.5  216 222.76  47.99 13.5  17.19   .6
 180   7.5  207 221.80  50.75 13.4  18.02   .5
 180   7.5  198 219.44  55.04 13.3  19.68   .4
 180   7.5  189 216.30  60.43 13.1  20.84   .3
 180   7.5  180 214.05  63.67 12.9  22.57   .2
 180   7.5  171 213.39  63.79 12.9  23.20   .2
 180   7.5  162 213.71  62.98 12.9  22.49   .2
 180   7.5  153 214.00  61.19 13.0  23.04   .3
 180   7.5  144 214.96  60.70 13.0  21.84   .3
 180   7.5  135 213.91  63.15 13.0  21.52   .1
 180   7.5  126 212.19  64.93 13.0  21.41   .1
 180   7.5  117 209.80  66.58 12.9  21.44   .1
 180   7.5  108 208.07  67.20 12.9  21.68   .1
 180   7.5   99 209.01  66.53 13.0  20.69   .0
 180   7.5   90 210.73  64.13 13.0  21.69   .1
 180   7.5   81 214.09  61.83 13.0  20.16   .2
 180   7.5   72 219.05  57.45 13.1  19.08   .3
 180   7.5   63 223.02  52.13 13.4  17.88   .5
 180   7.5   54 225.10  47.89 13.5  16.64   .6
 180   7.5   45 226.41  44.29 13.6  15.77   .7
 180   7.5   36 227.72  41.07 13.7  15.17   .7
 180   7.5   27 228.61  41.17 13.7  14.89   .8
 180   7.5   18 228.38  42.83 13.7  15.65   .7
 180   7.5    9 226.90  45.70 13.6  16.49   .6
 180  15.0  360 219.97  53.90 13.3  18.68   .4
 180  15.0  351 215.96  59.19 13.1  20.34   .3
 180  15.0  342 212.45  63.43 12.9  21.69   .2
 180  15.0  333 210.66  65.73 12.8  23.01   .2
 180  15.0  324 211.02  65.58 12.8  22.33   .2
 180  15.0  315 214.26  63.42 13.0  21.68   .2
 180  15.0  306 220.00  56.19 13.3  19.59   .4
 180  15.0  297 225.46  52.03 13.4  18.18   .5
 180  15.0  288 226.94  49.44 13.5  17.50   .6
 180  15.0  279 225.65  43.81 13.7  15.83   .7
 180  15.0  270 223.98  40.41 13.7  14.92   .7
 180  15.0  261 217.52  37.20 13.8  13.39   .8
 180  15.0  252 215.78  38.18 13.7  13.22   .7
 180  15.0  243 220.21  43.42 13.6  15.13   .6
 180  15.0  234 221.86  46.24 13.5  16.28   .6
 180  15.0  225 220.37  48.74 13.4  17.05   .5
 180  15.0  216 220.08  50.69 13.3  17.72   .5
 180  15.0  207 221.08  49.38 13.4  17.49   .5
 180  15.0  198 220.33  50.60 13.4  18.23   .5
 180  15.0  189 216.68  57.16 13.1  19.66   .3
 180  15.0  180 212.51  63.49 12.9  22.44   .2
 180  15.0  171 210.58  65.58 12.8  23.69   .2
 180  15.0  162 210.51  64.57 12.8  22.72   .2
 180  15.0  153 211.38  61.92 12.9  23.10   .3
 180  15.0  144 213.43  60.91 12.9  21.38   .2
 180  15.0  135 211.56  62.99 12.9  21.24   .1
 180  15.0  126 209.49  65.29 12.9  21.51   .1
 180  15.0  117 208.77  65.85 12.9  21.80   .1
 180  15.0  108 207.48  67.31 12.9  22.05   .1
 180  15.0   99 207.72  67.41 12.9  21.50   .0
 180  15.0   90 209.18  66.11 12.8  22.10   .1
 180  15.0   81 211.18  62.63 13.0  21.17   .2
 180  15.0   72 216.74  55.80 13.2  18.82   .3
 180  15.0   63 221.71  50.37 13.4  17.44   .5
 180  15.0   54 223.98  46.29 13.5  15.99   .6
 180  15.0   45 225.00  42.40 13.7  15.19   .7
 180  15.0   36 226.29  40.32 13.7  14.87   .7
 180  15.0   27 226.85  41.26 13.7  14.87   .7
 180  15.0   18 225.71  44.80 13.6  15.91   .6
 180  15.0    9 223.27  48.88 13.4  17.16   .5
 180  22.5  360 215.32  56.22 13.2  19.00   .3
 180  22.5  351 210.98  61.89 12.9  20.69   .2
 180  22.5  342 207.98  65.58 12.7  21.77   .1
 180  22.5  333 207.11  66.82 12.7  22.30   .1
 180  22.5  324 208.04  65.85 12.8  21.11   .1
 180  22.5  315 211.04  60.92 13.0  20.38   .2
 180  22.5  306 216.52  52.76 13.3  18.13   .4
 180  22.5  297 220.87  48.22 13.5  16.58   .5
 180  22.5  288 222.10  46.77 13.6  16.17   .6
 180  22.5  279 220.64  44.19 13.6  15.63   .6
 180  22.5  270 219.28  43.01 13.6  15.40   .6
 180  22.5  261 219.49  43.06 13.6  15.17   .6
 180  22.5  252 219.89  43.46 13.5  15.17   .6
 180  22.5  243 219.69  44.78 13.6  15.84   .6
 180  22.5  234 218.70  46.10 13.5  16.16   .6
 180  22.5  225 216.22  50.69 13.3  17.44   .4
 180  22.5  216 214.20  54.24 13.2  18.19   .3
 180  22.5  207 216.72  51.02 13.3  17.32   .4
 180  22.5  198 217.17  49.82 13.4  17.63   .5
 180  22.5  189 213.66  55.70 13.2  19.09   .3
 180  22.5  180 209.54  63.33 12.8  21.98   .1
 180  22.5  171 207.27  66.75 12.7  23.48   .1
 180  22.5  162 207.25  65.59 12.7  22.80   .1
 180  22.5  153 208.33  62.45 12.8  22.91   .2
 180  22.5  144 209.59  60.90 12.8  21.02   .1
 180  22.5  135 207.65  62.92 12.8  20.80   .1
 180  22.5  126 206.17  65.79 12.8  21.61   .1
 180  22.5  117 204.53  66.66 12.8  22.42   .1
 180  22.5  108 203.83  68.03 12.8  22.76   .0
 180  22.5   99 205.43  67.77 12.7  22.10   .0
 180  22.5   90 205.76  68.00 12.7  22.78   .0
 180  22.5   81 207.78  65.18 12.8  21.54   .1
 180  22.5   72 212.88  57.56 13.1  19.11   .3
 180  22.5   63 218.69  49.16 13.4  17.17   .5
 180  22.5   54 222.21  43.66 13.6  15.46   .7
 180  22.5   45 223.54  41.01 13.7  14.67   .7
 180  22.5   36 224.80  40.04 13.7  14.57   .7
 180  22.5   27 224.84  41.43 13.7  14.81   .7
 180  22.5   18 222.38  45.43 13.5  15.96   .6
 180  22.5    9 219.17  50.31 13.4  17.25   .5
 180  30.0  360 212.49  52.24 13.2  18.04   .4
 180  30.0  351 208.96  56.85 13.1  19.43   .3
 180  30.0  342 207.02  60.21 12.9  19.56   .1
 180  30.0  333 206.59  61.44 12.9  19.95   .1
 180  30.0  324 206.78  61.16 12.9  19.42   .1
 180  30.0  315 208.57  57.32 13.1  19.09   .2
 180  30.0  306 212.18  50.91 13.3  17.26   .4
 180  30.0  297 214.97  46.38 13.4  15.87   .6
 180  30.0  288 216.02  44.71 13.5  15.60   .6
 180  30.0  279 215.41  43.46 13.5  15.25   .6
 180  30.0  270 214.50  43.27 13.5  14.97   .6
 180  30.0  261 214.16  42.09 13.6  14.86   .6
 180  30.0  252 214.25  42.29 13.5  14.60   .6
 180  30.0  243 214.09  43.86 13.5  15.28   .5
 180  30.0  234 213.59  45.63 13.4  15.76   .5
 180  30.0  225 211.75  49.46 13.3  16.91   .4
 180  30.0  216 209.91  52.83 13.1  17.55   .3
 180  30.0  207 211.37  51.79 13.2  17.25   .4
 180  30.0  198 212.15  51.14 13.3  17.55   .4
 180  30.0  189 210.18  54.54 13.1  17.78   .3
 180  30.0  180 207.43  58.30 13.0  19.74   .2
 180  30.0  171 205.81  60.45 12.9  20.60   .1
 180  30.0  162 205.04  60.00 12.9  20.88   .1
 180  30.0  153 204.09  60.36 12.9  21.77   .2
 180  30.0  144 204.40  59.77 12.8  21.08   .2
 180  30.0  135 203.19  61.39 12.8  21.13   .2
 180  30.0  126 201.47  64.28 12.8  22.27   .1
 180  30.0  117 199.65  67.13 12.8  21.31 12.0
 180  30.0  108 198.93  68.39 12.8  21.56 11.9
 180  30.0   99 201.02  67.63 12.7  21.69   .0
 180  30.0   90 200.99  68.07 12.6  23.08   .0
 180  30.0   81 202.37  66.40 12.7  21.90   .1
 180  30.0   72 207.99  58.71 13.0  19.40   .2
 180  30.0   63 214.83  48.67 13.4  16.85   .5
 180  30.0   54 219.02  42.27 13.6  14.84   .7
 180  30.0   45 220.20  40.04 13.7  14.37   .7
 180  30.0   36 221.46  40.34 13.7  14.64   .7
 180  30.0   27 221.28  41.23 13.6  14.84   .7
 180  30.0   18 218.61  43.62 13.5  15.66   .6
 180  30.0    9 215.56  47.26 13.4  16.61   .5
 180  37.5  360 209.32  45.89 13.4  16.17   .5
 180  37.5  351 207.23  48.44 13.3  17.04   .4
 180  37.5  342 206.53  50.56 13.2  16.75   .4
 180  37.5  333 206.16  51.27 13.2  17.33   .3
 180  37.5  324 205.65  51.77 13.1  17.56   .3
 180  37.5  315 205.95  50.52 13.2  17.40   .4
 180  37.5  306 208.01  46.10 13.4  16.22   .5
 180  37.5  297 209.57  42.18 13.5  14.98   .6
 180  37.5  288 209.85  40.70 13.6  14.62   .6
 180  37.5  279 210.04  40.20 13.6  14.22   .6
 180  37.5  270 210.04  39.85 13.6  13.90   .6
 180  37.5  261 209.61  39.61 13.6  13.81   .6
 180  37.5  252 209.07  40.51 13.6  13.89   .6
 180  37.5  243 208.47  42.41 13.5  14.73   .5
 180  37.5  234 208.22  44.34 13.4  14.88   .5
 180  37.5  225 206.98  46.87 13.3  15.66   .4
 180  37.5  216 205.93  48.83 13.2  16.28   .4
 180  37.5  207 206.14  48.50 13.2  16.51   .4
 180  37.5  198 207.06  47.98 13.3  16.62   .4
 180  37.5  189 207.66  47.58 13.3  16.35   .4
 180  37.5  180 206.53  47.94 13.3  16.72   .4
 180  37.5  171 204.25  48.49 13.3  17.39   .4
 180  37.5  162 202.91  50.20 13.2  17.75   .4
 180  37.5  153 200.69  52.74 13.1  19.29   .3
 180  37.5  144 199.57  55.19 12.9  19.43   .2
 180  37.5  135 199.00  56.57 12.9  20.14   .2
 180  37.5  126 198.30  59.10 12.9  20.06   .1
 180  37.5  117 195.86  60.98 12.7  19.31   .1
 180  37.5  108 195.10  63.03 12.7  19.78   .0
 180  37.5   99 197.50  64.16 12.8  19.80 12.0
 180  37.5   90 197.93  63.70 12.7  21.63   .0
 180  37.5   81 199.58  61.60 12.8  19.69   .0
 180  37.5   72 203.88  54.58 13.0  17.74   .2
 180  37.5   63 209.35  45.26 13.4  15.46   .5
 180  37.5   54 213.86  39.97 13.6  13.70   .7
 180  37.5   45 216.08  38.98 13.7  13.81   .7
 180  37.5   36 216.84  39.60 13.7  14.40   .7
 180  37.5   27 216.61  40.48 13.6  14.49   .6
 180  37.5   18 214.38  41.48 13.6  15.00   .6
 180  37.5    9 211.47  42.85 13.5  15.44   .6
 180  45.0  360 204.83  41.04 13.5  14.52   .6
 180  45.0  351 202.79  42.08 13.4  14.97   .5
 180  45.0  342 202.23  43.39 13.4  15.00   .5
 180  45.0  333 201.82  43.51 13.4  15.56   .5
 180  45.0  324 201.51  43.18 13.4  15.59   .6
 180  45.0  315 201.66  41.76 13.4  15.15   .6
 180  45.0  306 202.84  38.89 13.6  14.30   .7
 180  45.0  297 203.39  36.03 13.7  13.35   .7
 180  45.0  288 204.02  35.50 13.7  13.16   .7
 180  45.0  279 204.75  34.91 13.8  12.96   .8
 180  45.0  270 205.34  34.90 13.8  12.72   .7
 180  45.0  261 204.84  35.42 13.7  12.73   .7
 180  45.0  252 204.21  36.49 13.7  12.98   .7
 180  45.0  243 204.02  38.29 13.6  13.69   .6
 180  45.0  234 203.67  39.73 13.6  13.94   .6
 180  45.0  225 202.38  41.08 13.5  14.56   .6
 180  45.0  216 201.60  42.16 13.4  15.13   .6
 180  45.0  207 201.52  41.65 13.5  15.02   .6
 180  45.0  198 201.93  40.62 13.5  14.85   .6
 180  45.0  189 202.08  38.02 13.6  14.22   .7
 180  45.0  180 201.96  38.11 13.6  14.14   .7
 180  45.0  171 200.58  39.26 13.6  14.63   .6
 180  45.0  162 199.45  40.90 13.5  15.03   .6
 180  45.0  153 197.46  43.36 13.4  16.30   .5
 180  45.0  144 195.94  47.22 13.3  17.31   .5
 180  45.0  135 195.33  48.63 13.2  17.67   .4
 180  45.0  126 195.92  49.71 13.1  17.41   .4
 180  45.0  117 193.31  51.09 13.0  17.15   .3
 180  45.0  108 192.84  52.83 13.0  17.90   .2
 180  45.0   99 195.49  54.48 13.1  17.50   .2
 180  45.0   90 197.02  52.54 13.1  17.68   .2
 180  45.0   81 198.84  49.03 13.2  16.25   .3
 180  45.0   72 200.87  44.76 13.3  15.11   .4
 180  45.0   63 204.01  39.83 13.6  13.68   .6
 180  45.0   54 207.83  35.75 13.7  12.34   .7
 180  45.0   45 210.90  35.13 13.8  12.29   .7
 180  45.0   36 211.85  36.13 13.7  12.87   .7
 180  45.0   27 211.44  37.22 13.7  13.25   .7
 180  45.0   18 209.39  38.03 13.7  13.93   .7
 180  45.0    9 206.97  39.30 13.6  14.28   .6
 180  52.5  360 196.15  34.27 13.7  12.88   .7
 180  52.5  351 194.92  35.68 13.6  13.39   .7
 180  52.5  342 194.11  35.93 13.6  13.41   .7
 180  52.5  333 193.86  35.88 13.6  13.62   .7
 180  52.5  324 193.78  34.91 13.6  13.24   .7
 180  52.5  315 194.97  34.63 13.7  12.91   .7
 180  52.5  306 195.05  31.74 13.8  12.21   .8
 180  52.5  297 196.01  30.73 13.8  11.66   .8
 180  52.5  288 197.14  30.58 13.9  11.63   .8
 180  52.5  279 198.29  30.37 13.9  11.37   .9
 180  52.5  270 198.08  29.62 13.9  11.13   .8
 180  52.5  261 197.80  30.29 13.9  11.27   .8
 180  52.5  252 197.10  29.98 13.9  11.28   .8
 180  52.5  243 197.56  31.07 13.8  11.68   .8
 180  52.5  234 197.18  32.13 13.8  11.97   .8
 180  52.5  225 196.19  33.32 13.7  12.49   .8
 180  52.5  216 195.54  34.04 13.7  12.86   .7
 180  52.5  207 195.34  33.19 13.7  12.55   .8
 180  52.5  198 195.57  32.90 13.8  12.40   .8
 180  52.5  189 194.62  30.26 13.9  11.64   .8
 180  52.5  180 194.61  30.42 13.8  11.70   .8
 180  52.5  171 193.28  30.29 13.8  11.83   .8
 180  52.5  162 192.85  32.08 13.8  12.34   .8
 180  52.5  153 192.57  35.06 13.7  13.41   .7
 180  52.5  144 191.37  37.05 13.6  14.13   .7
 180  52.5  135 190.81  38.58 13.5  14.65   .7
 180  52.5  126 191.10  39.45 13.5  14.76   .6
 180  52.5  117 191.60  40.05 13.4  14.54   .6
 180  52.5  108 191.83  41.39 13.4  15.00   .5
 180  52.5   99 192.57  41.84 13.4  14.68   .5
 180  52.5   90 194.09  39.89 13.5  13.94   .6
 180  52.5   81 194.92  36.08 13.6  12.96   .7
 180  52.5   72 196.23  34.11 13.7  12.19   .7
 180  52.5   63 197.97  32.51 13.8  11.70   .8
 180  52.5   54 200.08  29.88 13.9  11.01   .8
 180  52.5   45 203.03  30.22 13.9  10.77   .8
 180  52.5   36 202.74  29.97 13.9  10.98   .9
 180  52.5   27 201.97  30.46 13.8  11.39   .8
 180  52.5   18 200.33  31.31 13.8  11.99   .8
 180  52.5    9 198.56  33.34 13.7  12.51   .8
 180  60.0  360 184.93  26.85 13.8  10.49   .9
 180  60.0  351 184.22  27.20 13.8  10.66   .9
 180  60.0  342 184.08  27.73 13.8  10.67   .9
 180  60.0  333 183.87  27.36 13.8  10.62   .9
 180  60.0  324 184.31  26.84 13.9  10.38   .9
 180  60.0  315 185.53  26.80 13.9  10.24   .9
 180  60.0  306 185.76  25.29 14.0   9.82   .9
 180  60.0  297 186.32  25.01 14.0   9.62   .9
 180  60.0  288 186.90  25.01 14.0   9.67   .9
 180  60.0  279 187.74  25.17 14.0   9.55   .9
 180  60.0  270 186.65  24.03 14.0   9.16  1.0
 180  60.0  261 186.38  24.26 14.0   9.21   .9
 180  60.0  252 185.70  23.72 14.0   9.06   .9
 180  60.0  243 185.41  23.56 14.0   9.11  1.0
 180  60.0  234 185.59  24.44 14.0   9.40  1.0
 180  60.0  225 184.73  24.26 14.0   9.48   .9
 180  60.0  216 184.56  25.09 14.0   9.81   .9
 180  60.0  207 184.25  25.10 14.0   9.78   .9
 180  60.0  198 184.57  25.63 13.9   9.95   .9
 180  60.0  189 184.35  24.58 14.0   9.64   .9
 180  60.0  180 184.78  25.16 14.0   9.82   .9
 180  60.0  171 184.60  26.10 13.9  10.14   .9
 180  60.0  162 183.61  26.22 13.9  10.20   .9
 180  60.0  153 183.69  27.73 13.8  10.86   .8
 180  60.0  144 183.55  29.19 13.8  11.32   .8
 180  60.0  135 183.10  29.41 13.8  11.46   .8
 180  60.0  126 182.99  29.36 13.8  11.43   .8
 180  60.0  117 182.87  28.30 13.8  10.99   .9
 180  60.0  108 184.15  30.46 13.7  11.53   .8
 180  60.0   99 184.28  30.58 13.7  11.48   .8
 180  60.0   90 185.21  29.19 13.8  10.93   .8
 180  60.0   81 186.13  27.18 13.9  10.23   .9
 180  60.0   72 186.23  24.89 14.0   9.46   .9
 180  60.0   63 188.51  25.03 14.0   9.37   .9
 180  60.0   54 188.80  23.32 14.0   9.02   .9
 180  60.0   45 190.14  23.76 14.0   9.09  1.0
 180  60.0   36 190.02  23.92 14.0   9.22   .9
 180  60.0   27 189.84  24.48 14.0   9.38   .9
 180  60.0   18 187.90  24.38 14.0   9.62   .9
 180  60.0    9 187.02  26.99 13.9  10.33   .9
 180  67.5  360 172.09  20.93 14.0   8.30  1.0
 180  67.5  351 172.07  20.83 14.0   8.26  1.0
 180  67.5  342 172.29  20.99 14.0   8.14  1.0
 180  67.5  333 172.51  20.96 14.0   8.14  1.0
 180  67.5  324 173.18  21.06 14.0   8.07  1.0
 180  67.5  315 173.51  20.47 14.1   7.86  1.0
 180  67.5  306 173.83  20.00 14.1   7.71  1.0
 180  67.5  297 174.02  19.82 14.1   7.62  1.0
 180  67.5  288 173.69  19.73 14.1   7.63  1.0
 180  67.5  279 173.54  19.84 14.1   7.57  1.0
 180  67.5  270 172.81  19.18 14.1   7.32  1.0
 180  67.5  261 172.76  19.16 14.1   7.26  1.0
 180  67.5  252 172.50  19.00 14.1   7.20  1.0
 180  67.5  243 172.38  18.84 14.1   7.17  1.0
 180  67.5  234 172.44  18.85 14.1   7.16  1.0
 180  67.5  225 172.44  19.23 14.1   7.35  1.0
 180  67.5  216 172.33  19.58 14.1   7.54  1.0
 180  67.5  207 172.17  19.67 14.1   7.57  1.0
 180  67.5  198 172.21  19.92 14.1   7.77  1.0
 180  67.5  189 172.51  20.29 14.1   7.86  1.0
 180  67.5  180 172.99  20.97 14.0   8.14  1.0
 180  67.5  171 173.21  22.28 14.0   8.65   .9
 180  67.5  162 172.98  23.46 13.9   9.05   .9
 180  67.5  153 172.71  24.01 13.9   9.32   .9
 180  67.5  144 172.56  24.12 13.9   9.28   .9
 180  67.5  135 172.37  23.66 13.9   9.06   .9
 180  67.5  126 172.45  22.72 14.0   8.74   .9
 180  67.5  117 172.55  22.02 14.0   8.38  1.0
 180  67.5  108 172.51  21.91 14.0   8.35  1.0
 180  67.5   99 172.74  22.48 14.0   8.48   .9
 180  67.5   90 172.80  22.03 14.0   8.39   .9
 180  67.5   81 172.98  20.67 14.1   7.93  1.0
 180  67.5   72 173.56  19.37 14.1   7.42  1.0
 180  67.5   63 174.47  18.49 14.2   7.17  1.0
 180  67.5   54 175.55  18.47 14.1   7.20  1.0
 180  67.5   45 175.53  18.83 14.1   7.33  1.0
 180  67.5   36 175.26  18.78 14.1   7.36  1.0
 180  67.5   27 175.13  19.27 14.1   7.55  1.0
 180  67.5   18 174.11  19.89 14.1   7.85  1.0
 180  67.5    9 172.80  20.84 14.0   8.19  1.0
 180  75.0  360 157.68  11.34 14.0   4.51  1.4
 180  75.0  351 157.52  10.95 14.0   4.32  1.4
 180  75.0  342 157.43  10.77 14.1   4.22  1.4
 180  75.0  333 157.55  10.82 14.1   4.12  1.4
 180  75.0  324 157.69  10.69 14.2   3.93  1.4
 180  75.0  315 157.62  10.39 14.3   3.81  1.4
 180  75.0  306 157.49  10.12 14.3   3.75  1.3
 180  75.0  297 157.35   9.87 14.3   3.75  1.3
 180  75.0  288 157.27   9.67 14.3   3.65  1.3
 180  75.0  279 157.33   9.41 14.4   3.50  1.3
 180  75.0  270 157.44   9.20 14.4   3.40  1.3
 180  75.0  261 157.45   9.23 14.4   3.37  1.4
 180  75.0  252 157.27   9.14 14.4   3.33  1.3
 180  75.0  243 157.02   8.97 14.4   3.29  1.3
 180  75.0  234 157.01   9.08 14.3   3.36  1.3
 180  75.0  225 157.16   9.21 14.3   3.46  1.3
 180  75.0  216 157.25   9.38 14.3   3.51  1.3
 180  75.0  207 157.28   9.74 14.3   3.66  1.3
 180  75.0  198 157.49  10.03 14.3   3.76  1.3
 180  75.0  189 157.84  10.29 14.3   3.88  1.3
 180  75.0  180 158.25  11.25 14.2   4.31  1.3
 180  75.0  171 158.65  12.21 14.1   4.68  1.3
 180  75.0  162 158.75  12.35 14.1   4.72  1.3
 180  75.0  153 158.70  12.02 14.2   4.56  1.4
 180  75.0  144 158.48  11.57 14.2   4.35  1.4
 180  75.0  135 158.13  11.02 14.3   4.14  1.4
 180  75.0  126 157.77  10.42 14.3   3.86  1.4
 180  75.0  117 157.52   9.80 14.4   3.59  1.4
 180  75.0  108 157.46   9.71 14.4   3.53  1.4
 180  75.0   99 157.76  10.75 14.3   3.89  1.3
 180  75.0   90 158.27  11.94 14.1   4.43  1.3
 180  75.0   81 158.37  12.00 14.1   4.49  1.3
 180  75.0   72 158.26  11.60 14.1   4.40  1.3
 180  75.0   63 158.38  11.43 14.1   4.38  1.3
 180  75.0   54 158.48  11.33 14.1   4.38  1.3
 180  75.0   45 158.44  11.26 14.1   4.43  1.3
 180  75.0   36 158.49  11.40 14.1   4.47  1.3
 180  75.0   27 158.43  11.55 14.0   4.55  1.3
 180  75.0   18 158.12  11.61 14.0   4.62  1.3
 180  75.0    9 157.86  11.58 13.9   4.58  1.4
 180  82.5  360 148.75    .27 13.1    .22  1.5
 180  82.5  351 148.68    .25 13.1    .20  1.6
 180  82.5  342 148.67    .27 13.0    .21  1.5
 180  82.5  333 148.68    .28 13.1    .21  1.5
 180  82.5  324 148.72    .27 13.1    .19  1.6
 180  82.5  315 148.76    .27 13.1    .18  1.5
 180  82.5  306 148.76    .23 13.2    .16  1.6
 180  82.5  297 148.74    .19 13.3    .12  1.7
 180  82.5  288 148.73    .18 13.3    .11  1.6
 180  82.5  279 148.73    .18 13.4    .11  1.5
 180  82.5  270 148.75    .19 13.5    .12  1.4
 180  82.5  261 148.80    .23 13.7    .15  1.5
 180  82.5  252 148.86    .22 13.9    .16  1.6
 180  82.5  243 148.93    .23 13.9    .17  1.6
 180  82.5  234 148.99    .23 13.9    .17  1.7
 180  82.5  225 149.02    .19 13.9    .14  1.6
 180  82.5  216 149.06    .19 14.0    .14  1.6
 180  82.5  207 149.08    .19 14.0    .14  1.5
 180  82.5  198 149.11    .23 13.9    .18  1.5
 180  82.5  189 149.12    .27 14.0    .22  1.7
 180  82.5  180 149.23    .47 13.5    .37  1.4
 180  82.5  171 149.21    .44 13.8    .36  1.6
 180  82.5  162 149.20    .42 13.8    .33  1.6
 180  82.5  153 149.22    .43 13.9    .34  1.7
 180  82.5  144 149.20    .39 13.9    .31  1.8
 180  82.5  135 149.17    .33 14.2    .26  1.9
 180  82.5  126 149.11    .23 14.5    .19  2.0
 180  82.5  117 149.04    .19 14.5    .16  1.8
 180  82.5  108 148.97    .16 14.4    .14  1.8
 180  82.5   99 148.99    .24 14.0    .21  1.6
 180  82.5   90 149.07    .37 13.5    .31  1.4
 180  82.5   81 149.08    .31 13.6    .27  1.5
 180  82.5   72 149.08    .27 13.6    .23  1.6
