  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2
  60 -60.0 198 146.39   .03  4.9   .01  6.5
  60 -60.0 189 146.40   .05  4.3   .01  6.8
  60 -60.0 180 146.45   .08  6.0   .00  4.6
  60 -60.0 171 146.57   .05  8.7   .01  4.0
  60 -60.0 162 146.52   .02 23.9   .01  4.7
  60 -60.0 153 146.53   .08  4.4   .01  5.9
  60 -60.0 144 146.66   .07  7.7   .01  6.1
  60 -60.0 135 147.08   .04  8.9   .01  6.0
  60 -60.0 126 147.39   .03  8.3   .01  7.0
  60 -60.0 117 147.74   .01  7.5   .02  7.8
  60 -60.0 108 147.92   .01  7.2   .01  9.1
  60 -60.0  99 147.68   .02  9.1   .01  9.5
  60 -60.0  90 146.96   .02  8.3   .00 10.0
  60 -60.0  81 146.41   .01  2.2   .00 11.5
  60 -60.0  72 146.20   .04  2.1   .01  9.7
  60 -60.0  63 146.35   .05  4.8   .00  4.8
  60 -60.0  54 146.60   .02  6.0   .01  5.9
  60 -60.0  45 146.82   .05  2.0   .01  7.0
  60 -60.0  36 146.69   .10  5.3   .01  6.5
  60 -60.0  27 146.47   .08  9.5   .01  7.7
  60 -60.0  18 146.33   .02 19.3   .01  8.3
  60 -60.0   9 146.35   .08  3.5   .01  8.0
  60 -52.5 360 146.64   .10  7.6   .02  8.7
  60 -52.5 351 146.66   .07 10.0   .02  9.7
  60 -52.5 342 146.52   .03  9.4   .01 11.5
  60 -52.5 333 146.36   .05  8.3   .01   .6
  60 -52.5 324 146.28   .05 11.0   .01  3.3
  60 -52.5 315 146.18   .02 11.3   .01  6.3
  60 -52.5 306 146.26   .03  9.5   .01  5.9
  60 -52.5 297 146.32   .04 12.6   .02  6.5
  60 -52.5 288 146.16   .02 16.7   .02  7.7
  60 -52.5 279 146.01   .02 16.8   .02  8.1
  60 -52.5 270 146.22   .04 19.7   .02  8.5
  60 -52.5 261 146.39   .05 23.5   .02  9.1
  60 -52.5 252 146.38   .04   .7   .02  9.2
  60 -52.5 243 146.76   .06  1.0   .01  9.7
  60 -52.5 234 147.82   .07  2.8   .01  6.5
  60 -52.5 225 148.49   .06  3.7   .01 10.5
  60 -52.5 216 148.24   .06  4.4   .01  4.8
  60 -52.5 207 147.33   .06  5.2   .01  5.7
  60 -52.5 198 146.93   .06  5.5   .01  7.3
  60 -52.5 189 146.68   .06  5.0   .02  7.8
  60 -52.5 180 146.67   .08  6.6   .01  8.9
  60 -52.5 171 146.67   .03  8.8   .02  8.3
  60 -52.5 162 146.60   .04  4.3   .01  7.8
  60 -52.5 153 146.64   .10  7.2   .01  6.8
  60 -52.5 144 147.17   .07 10.1   .02  6.0
  60 -52.5 135 148.14   .04 11.6   .02  6.8
  60 -52.5 126 149.33   .03 10.7   .01  6.6
  60 -52.5 117 150.06   .01  7.6   .02  7.8
  60 -52.5 108 150.13   .01  7.8   .02  8.8
  60 -52.5  99 149.70   .02  6.7   .02  9.5
  60 -52.5  90 148.57   .03  6.0   .01  9.1
  60 -52.5  81 147.41   .08 13.7   .08  2.1
  60 -52.5  72 146.83   .14 14.6   .16  2.6
  60 -52.5  63 146.72   .01 15.4   .04  3.3
  60 -52.5  54 146.81   .05  4.0   .01  8.1
  60 -52.5  45 146.87   .05  4.0   .01  7.0
  60 -52.5  36 146.84   .07  5.5   .02  7.3
  60 -52.5  27 146.73   .06  6.8   .02  7.2
  60 -52.5  18 146.59   .04  5.1   .02  8.1
  60 -52.5   9 146.53   .08  5.4   .02  8.5
  60 -45.0 360 159.30 16.18 14.1  8.17  1.0
  60 -45.0 351 159.11 16.13 14.1  8.17  1.1
  60 -45.0 342 158.99 16.33 14.0  8.15  1.1
  60 -45.0 333 158.98 16.66 14.1  8.37  1.1
  60 -45.0 324 159.10 16.91 14.0  8.42  1.0
  60 -45.0 315 159.27 17.10 14.0  8.56  1.0
  60 -45.0 306 159.55 17.30 14.1  8.70  1.0
  60 -45.0 297 159.74 17.23 14.1  8.71  1.0
  60 -45.0 288 159.79 17.35 14.1  8.88  1.0
  60 -45.0 279 159.54 17.49 14.0  8.89  1.0
  60 -45.0 270 159.46 17.16 14.0  8.94  1.0
  60 -45.0 261 159.13 17.00 14.0  8.72  1.0
  60 -45.0 252 158.93 16.70 14.1  8.36  1.0
  60 -45.0 243 158.27 15.06 14.1  7.61  1.1
  60 -45.0 234 157.62 12.70 14.2  6.48  1.1
  60 -45.0 225 157.46 11.89 14.1  5.93  1.2
  60 -45.0 216 158.07 12.73 14.1  6.43  1.2
  60 -45.0 207 158.96 14.07 14.1  7.29  1.1
  60 -45.0 198 158.93 15.26 14.1  7.84  1.1
  60 -45.0 189 160.07 15.74 14.1  8.13  1.1
  60 -45.0 180 159.63 15.73 14.1  8.07  1.1
  60 -45.0 171 160.98 15.56 14.1  8.16  1.1
  60 -45.0 162 159.89 15.91 14.1  8.12  1.1
  60 -45.0 153 160.10 15.58 14.2  8.10  1.1
  60 -45.0 144 158.46 13.78 14.1  7.15  1.1
  60 -45.0 135 157.85 11.37 14.1  5.73  1.1
  60 -45.0 126 157.81  9.77 14.1  4.79  1.3
  60 -45.0 117 157.29  8.56 14.0  4.78  1.6
  60 -45.0 108 157.69  9.12 14.0  5.02  1.5
  60 -45.0  99 158.91 10.49 14.1  5.35  1.2
  60 -45.0  90 160.82 11.94 14.1  6.32  1.1
  60 -45.0  81 161.56 14.39 14.0  7.48  1.1
  60 -45.0  72 160.26 16.53 13.9  8.65  1.0
  60 -45.0  63 159.91 17.41 13.9  8.95  1.0
  60 -45.0  54 159.98 17.37 13.9  8.83  1.0
  60 -45.0  45 160.05 17.52 13.9  8.96  1.0
  60 -45.0  36 159.84 17.32 13.9  8.82  1.0
  60 -45.0  27 159.71 16.66 14.0  8.42  1.0
  60 -45.0  18 159.55 16.42 14.1  8.34  1.1
  60 -45.0   9 159.46 16.43 14.1  8.24  1.1
  60 -37.5 360 172.63 22.37 14.0 10.94  1.0
  60 -37.5 351 172.72 22.92 13.9 11.19  1.0
  60 -37.5 342 173.28 23.42 13.9 11.43   .9
  60 -37.5 333 172.84 23.50 13.9 11.48   .9
  60 -37.5 324 173.35 23.66 13.9 11.44   .9
  60 -37.5 315 173.48 23.87 13.9 11.66   .9
  60 -37.5 306 174.15 24.69 13.9 11.98   .9
  60 -37.5 297 174.16 25.24 13.9 12.25   .9
  60 -37.5 288 174.46 24.98 13.8 12.25   .9
  60 -37.5 279 173.46 25.10 13.8 12.21   .9
  60 -37.5 270 173.35 24.76 13.8 12.04   .9
  60 -37.5 261 173.13 24.47 13.9 11.72   .9
  60 -37.5 252 173.52 23.42 14.0 11.35   .9
  60 -37.5 243 173.34 21.12 14.0 10.46  1.0
  60 -37.5 234 173.58 19.57 14.0  9.60  1.0
  60 -37.5 225 172.66 19.25 14.1  9.44  1.0
  60 -37.5 216 173.58 19.50 14.1  9.58  1.0
  60 -37.5 207 173.16 20.46 14.0 10.07  1.0
  60 -37.5 198 174.18 21.57 14.0 10.54  1.0
  60 -37.5 189 173.97 22.38 13.9 10.87  1.0
  60 -37.5 180 174.66 22.46 13.9 11.01   .9
  60 -37.5 171 174.68 22.29 13.9 10.83  1.0
  60 -37.5 162 174.49 22.37 13.9 10.89  1.0
  60 -37.5 153 174.37 21.90 13.9 10.72  1.0
  60 -37.5 144 174.37 20.57 13.9  9.90  1.0
  60 -37.5 135 171.87 17.64 14.0  8.53  1.1
  60 -37.5 126 168.81 14.42 14.2  7.03  1.1
  60 -37.5 117 166.94 13.49 14.2  6.59  1.1
  60 -37.5 108 167.82 13.79 14.1  6.79  1.1
  60 -37.5  99 171.27 14.96 14.1  7.32  1.1
  60 -37.5  90 173.54 17.10 14.1  8.38  1.1
  60 -37.5  81 174.90 19.73 13.9  9.69  1.0
  60 -37.5  72 174.83 21.89 13.9 10.78   .9
  60 -37.5  63 174.21 22.56 13.9 11.10   .9
  60 -37.5  54 174.22 22.54 13.9 11.01   .9
  60 -37.5  45 173.77 22.72 13.9 11.11   .9
  60 -37.5  36 173.39 22.40 13.9 10.89  1.0
  60 -37.5  27 173.52 21.82 14.0 10.62  1.0
  60 -37.5  18 173.73 21.69 14.0 10.58  1.0
  60 -37.5   9 173.06 22.04 14.0 10.68  1.0
  60 -30.0 360 184.53 27.47 13.8 12.55   .9
  60 -30.0 351 184.72 28.19 13.8 12.88   .9
  60 -30.0 342 184.57 28.83 13.8 13.17   .9
  60 -30.0 333 184.26 28.98 13.8 13.22   .8
  60 -30.0 324 184.34 29.49 13.8 13.51   .8
  60 -30.0 315 185.07 29.83 13.7 13.56   .8
  60 -30.0 306 185.55 30.68 13.7 13.96   .8
  60 -30.0 297 185.64 31.91 13.7 14.41   .8
  60 -30.0 288 185.36 31.51 13.7 14.21   .8
  60 -30.0 279 184.96 29.96 13.8 13.54   .8
  60 -30.0 270 185.45 28.16 13.9 12.63   .9
  60 -30.0 261 185.68 27.91 13.9 12.60   .9
  60 -30.0 252 185.59 27.82 13.9 12.72   .9
  60 -30.0 243 185.77 26.27 13.9 12.00   .9
  60 -30.0 234 186.08 25.00 13.9 11.41  1.0
  60 -30.0 225 186.13 24.84 14.0 11.35  1.0
  60 -30.0 216 185.45 25.06 13.9 11.50   .9
  60 -30.0 207 185.53 25.40 13.9 11.63   .9
  60 -30.0 198 185.91 25.86 13.9 11.84   .9
  60 -30.0 189 186.27 26.83 13.8 12.36   .9
  60 -30.0 180 186.34 27.39 13.8 12.51   .9
  60 -30.0 171 185.86 27.36 13.8 12.51   .9
  60 -30.0 162 186.00 27.42 13.8 12.53   .9
  60 -30.0 153 185.53 27.37 13.8 12.42   .9
  60 -30.0 144 186.47 26.70 13.9 12.04   .9
  60 -30.0 135 186.05 24.73 13.9 11.09  1.0
  60 -30.0 126 183.27 21.47 14.0  9.80  1.0
  60 -30.0 117 181.51 18.96 14.1  8.80  1.1
  60 -30.0 108 182.39 18.90 14.0  8.80  1.0
  60 -30.0  99 184.49 21.14 13.9  9.88  1.0
  60 -30.0  90 185.68 23.77 13.9 10.96  1.0
  60 -30.0  81 187.30 25.70 13.8 11.75   .9
  60 -30.0  72 187.09 27.06 13.8 12.39   .9
  60 -30.0  63 186.51 27.26 13.8 12.42   .9
  60 -30.0  54 186.22 27.19 13.8 12.37   .9
  60 -30.0  45 186.16 27.18 13.9 12.25   .9
  60 -30.0  36 185.85 26.64 13.9 12.08   .9
  60 -30.0  27 185.52 26.25 13.9 11.94   .9
  60 -30.0  18 184.74 26.44 13.9 12.06   .9
  60 -30.0   9 184.18 27.03 13.9 12.44   .9
  60 -22.5 360 192.51 32.01 13.7 13.73   .8
  60 -22.5 351 192.34 32.44 13.7 14.02   .8
  60 -22.5 342 192.17 33.38 13.6 14.43   .7
  60 -22.5 333 191.09 35.25 13.5 15.17   .7
  60 -22.5 324 190.03 37.56 13.4 16.39   .6
  60 -22.5 315 190.46 38.23 13.4 16.27   .6
  60 -22.5 306 191.02 38.18 13.4 16.42   .6
  60 -22.5 297 191.22 38.90 13.5 16.43   .6
  60 -22.5 288 191.91 37.32 13.6 15.61   .7
  60 -22.5 279 192.98 33.69 13.7 14.33   .8
  60 -22.5 270 194.52 30.95 13.8 13.04   .9
  60 -22.5 261 195.18 30.34 13.9 12.95   .9
  60 -22.5 252 194.89 30.80 13.8 13.18   .9
  60 -22.5 243 195.39 30.30 13.8 12.86   .9
  60 -22.5 234 195.36 28.86 13.9 12.48   .9
  60 -22.5 225 195.83 28.26 13.9 12.07   .9
  60 -22.5 216 195.98 27.97 13.9 12.01   .9
  60 -22.5 207 196.45 27.65 13.9 11.93   .9
  60 -22.5 198 196.86 28.06 13.9 12.03   .9
  60 -22.5 189 196.38 29.10 13.8 12.63   .9
  60 -22.5 180 195.64 30.10 13.8 12.89   .8
  60 -22.5 171 194.40 30.85 13.8 13.35   .8
  60 -22.5 162 193.85 31.62 13.7 13.60   .8
  60 -22.5 153 193.91 32.02 13.7 13.62   .8
  60 -22.5 144 194.18 31.91 13.8 13.68   .8
  60 -22.5 135 195.08 30.48 13.8 12.84   .9
  60 -22.5 126 195.03 28.10 13.9 12.02   .9
  60 -22.5 117 193.89 26.44 13.9 11.46  1.0
  60 -22.5 108 194.27 26.78 13.9 11.52   .9
  60 -22.5  99 194.80 28.94 13.8 12.49   .9
  60 -22.5  90 195.78 30.74 13.8 12.96   .9
  60 -22.5  81 196.12 31.07 13.8 13.27   .8
  60 -22.5  72 195.75 31.51 13.8 13.54   .8
  60 -22.5  63 195.44 31.50 13.8 13.50   .8
  60 -22.5  54 195.20 31.28 13.8 13.53   .8
  60 -22.5  45 194.90 31.50 13.8 13.39   .8
  60 -22.5  36 194.53 31.31 13.8 13.40   .8
  60 -22.5  27 194.29 30.68 13.8 13.15   .9
  60 -22.5  18 193.74 30.72 13.8 13.12   .9
  60 -22.5   9 192.99 31.43 13.7 13.69   .8
  60 -15.0 360 198.09 38.40 13.4 15.63   .6
  60 -15.0 351 197.42 39.41 13.4 16.25   .6
  60 -15.0 342 196.54 40.84 13.3 16.90   .5
  60 -15.0 333 194.09 44.78 13.1 18.43   .3
  60 -15.0 324 191.71 49.00 12.8 20.33   .2
  60 -15.0 315 191.93 49.62 12.9 20.00   .2
  60 -15.0 306 192.16 49.06 13.0 19.71   .2
  60 -15.0 297 192.18 49.44 13.0 19.25   .3
  60 -15.0 288 194.23 46.15 13.3 17.96   .4
  60 -15.0 279 197.02 40.91 13.5 16.25   .6
  60 -15.0 270 199.56 37.48 13.6 14.84   .7
  60 -15.0 261 200.75 35.65 13.7 14.34   .7
  60 -15.0 252 200.89 35.28 13.7 14.25   .7
  60 -15.0 243 201.45 35.08 13.7 14.07   .8
  60 -15.0 234 202.51 32.85 13.8 13.34   .8
  60 -15.0 225 203.60 30.70 13.9 12.50   .9
  60 -15.0 216 204.55 29.67 13.9 12.15   .9
  60 -15.0 207 205.09 29.26 13.9 12.02   .9
  60 -15.0 198 204.73 29.98 13.9 12.23   .9
  60 -15.0 189 204.03 31.20 13.8 12.82   .8
  60 -15.0 180 202.88 32.68 13.7 13.31   .8
  60 -15.0 171 201.36 34.52 13.7 14.13   .7
  60 -15.0 162 200.14 36.44 13.6 14.83   .7
  60 -15.0 153 199.70 38.06 13.6 15.29   .6
  60 -15.0 144 199.71 38.07 13.6 15.33   .6
  60 -15.0 135 200.67 36.09 13.6 14.30   .7
  60 -15.0 126 201.61 34.01 13.7 13.55   .8
  60 -15.0 117 202.16 33.36 13.8 13.36   .8
  60 -15.0 108 202.22 33.64 13.8 13.44   .8
  60 -15.0  99 202.47 34.13 13.7 13.62   .8
  60 -15.0  90 203.30 34.44 13.7 13.61   .8
  60 -15.0  81 203.08 34.33 13.8 13.83   .8
  60 -15.0  72 202.91 34.53 13.7 14.01   .8
  60 -15.0  63 202.83 34.88 13.7 14.04   .8
  60 -15.0  54 202.62 34.86 13.7 14.10   .8
  60 -15.0  45 202.27 35.18 13.7 14.11   .8
  60 -15.0  36 201.42 35.42 13.7 14.29   .8
  60 -15.0  27 200.82 34.91 13.7 14.22   .8
  60 -15.0  18 200.57 34.70 13.6 14.21   .8
  60 -15.0   9 199.32 36.19 13.5 14.95   .7
  60  -7.5 360 200.13 47.21 13.0 18.39   .3
  60  -7.5 351 199.09 48.95 12.9 19.15   .2
  60  -7.5 342 198.58 49.06 12.9 19.30   .2
  60  -7.5 333 197.26 51.06 12.8 20.11   .1
  60  -7.5 324 195.86 54.03 12.5 21.01   .1
  60  -7.5 315 195.40 54.78 12.6 20.62   .1
  60  -7.5 306 193.68 56.56 12.7 20.45   .1
  60  -7.5 297 191.14 59.17 12.7 21.31 12.0
  60  -7.5 288 193.19 55.36 12.9 20.10   .1
  60  -7.5 279 196.53 50.17 13.1 18.19   .3
  60  -7.5 270 199.95 46.75 13.2 17.37   .4
  60  -7.5 261 201.96 45.21 13.3 17.03   .5
  60  -7.5 252 202.36 44.68 13.3 17.04   .4
  60  -7.5 243 204.80 42.16 13.5 16.07   .6
  60  -7.5 234 207.33 36.91 13.7 14.01   .8
  60  -7.5 225 209.15 32.92 13.8 12.63   .9
  60  -7.5 216 210.21 31.02 13.9 12.05   .9
  60  -7.5 207 210.60 30.66 13.9 11.89   .9
  60  -7.5 198 210.27 31.56 13.8 12.19   .9
  60  -7.5 189 209.47 32.95 13.8 12.72   .8
  60  -7.5 180 208.68 34.92 13.7 13.47   .8
  60  -7.5 171 206.62 38.03 13.6 14.64   .7
  60  -7.5 162 203.83 42.52 13.4 16.24   .5
  60  -7.5 153 201.79 46.64 13.3 17.58   .4
  60  -7.5 144 201.76 46.58 13.2 17.46   .4
  60  -7.5 135 203.73 42.74 13.4 16.06   .5
  60  -7.5 126 206.30 39.47 13.6 14.78   .7
  60  -7.5 117 207.97 38.10 13.6 14.32   .7
  60  -7.5 108 208.91 37.41 13.7 14.04   .8
  60  -7.5  99 208.86 36.16 13.7 13.57   .8
  60  -7.5  90 208.55 35.42 13.7 13.37   .8
  60  -7.5  81 208.17 35.22 13.7 13.40   .8
  60  -7.5  72 208.20 35.28 13.7 13.51   .8
  60  -7.5  63 207.82 35.92 13.7 13.77   .8
  60  -7.5  54 207.56 36.24 13.7 13.85   .8
  60  -7.5  45 207.12 36.65 13.7 14.11   .7
  60  -7.5  36 205.80 38.12 13.6 14.77   .7
  60  -7.5  27 204.33 39.78 13.4 15.47   .6
  60  -7.5  18 203.28 40.95 13.4 16.01   .6
  60  -7.5   9 201.79 43.43 13.2 16.97   .4
  60    .0 360 200.87 54.63 12.7 20.85   .0
  60    .0 351 201.75 53.40 12.7 19.60   .1
  60    .0 342 202.50 51.04 12.9 18.87   .2
  60    .0 333 202.49 50.52 12.9 18.58   .2
  60    .0 324 201.89 51.48 12.9 18.71   .1
  60    .0 315 201.02 52.68 12.9 19.33   .1
  60    .0 306 200.02 55.09 12.8 18.48   .1
  60    .0 297 196.53 58.15 12.7 19.69   .0
  60    .0 288 195.21 58.27 12.8 19.57   .0
  60    .0 279 197.41 55.30 12.9 18.47   .1
  60    .0 270 199.47 53.32 12.9 18.81   .2
  60    .0 261 200.99 54.24 12.9 18.78   .1
  60    .0 252 202.35 53.84 12.9 19.01   .1
  60    .0 243 207.09 46.88 13.3 16.73   .4
  60    .0 234 210.84 39.48 13.6 14.05   .7
  60    .0 225 212.32 34.92 13.7 12.68   .8
  60    .0 216 213.54 32.17 13.8 11.75   .9
  60    .0 207 214.09 31.42 13.8 11.43   .9
  60    .0 198 213.63 32.24 13.8 11.74   .8
  60    .0 189 212.87 34.09 13.7 12.32   .8
  60    .0 180 212.07 36.55 13.6 13.30   .7
  60    .0 171 209.63 40.86 13.5 14.64   .6
  60    .0 162 204.84 48.81 13.1 17.25   .3
  60    .0 153 200.69 56.25 12.8 19.89   .1
  60    .0 144 201.06 55.64 12.8 19.23   .1
  60    .0 135 204.22 49.88 13.1 17.73   .3
  60    .0 126 209.08 44.51 13.4 15.63   .5
  60    .0 117 212.56 41.46 13.6 14.59   .6
  60    .0 108 214.09 39.00 13.7 13.90   .7
  60    .0  99 213.99 35.85 13.7 12.80   .8
  60    .0  90 213.00 34.10 13.8 12.28   .8
  60    .0  81 212.34 33.95 13.8 12.23   .8
  60    .0  72 211.96 34.49 13.8 12.46   .8
  60    .0  63 211.39 35.67 13.7 12.94   .8
  60    .0  54 211.03 36.15 13.7 13.07   .8
  60    .0  45 210.81 36.13 13.7 13.37   .7
  60    .0  36 209.17 38.52 13.5 14.19   .7
  60    .0  27 206.47 43.42 13.3 16.00   .4
  60    .0  18 204.13 48.27 13.0 17.75   .3
  60    .0   9 202.27 52.14 12.8 18.94   .1
  60   7.5 360 203.16 57.88 12.6 20.10 12.0
  60   7.5 351 205.41 54.20 12.8 18.16   .1
  60   7.5 342 206.62 50.97 12.9 17.44   .2
  60   7.5 333 206.82 49.34 13.0 17.02   .2
  60   7.5 324 206.94 49.79 13.0 16.74   .2
  60   7.5 315 205.05 52.50 13.0 17.64   .2
  60   7.5 306 203.44 55.20 12.9 17.40   .1
  60   7.5 297 202.13 56.63 12.8 17.99   .1
  60   7.5 288 200.95 57.00 12.8 17.97   .0
  60   7.5 279 201.32 55.46 12.9 17.37   .1
  60   7.5 270 202.59 53.25 12.9 17.66   .1
  60   7.5 261 203.98 53.57 12.9 17.63   .1
  60   7.5 252 206.81 51.92 13.1 17.27   .2
  60   7.5 243 211.29 45.16 13.4 15.25   .5
  60   7.5 234 213.87 39.60 13.6 13.36   .7
  60   7.5 225 215.09 35.51 13.7 12.22   .8
  60   7.5 216 215.87 32.69 13.8 11.25   .8
  60   7.5 207 216.25 32.14 13.8 10.97   .8
  60   7.5 198 216.04 33.61 13.8 11.51   .8
  60   7.5 189 215.04 36.90 13.6 12.51   .7
  60   7.5 180 213.37 40.64 13.5 13.90   .6
  60   7.5 171 210.85 45.20 13.3 15.11   .5
  60   7.5 162 206.63 52.18 13.0 17.35   .2
  60   7.5 153 203.05 58.85 12.6 19.61   .0
  60   7.5 144 202.81 59.64 12.6 19.47 12.0
  60   7.5 135 205.49 54.73 12.9 18.10   .1
  60   7.5 126 210.83 48.27 13.3 15.78   .4
  60   7.5 117 216.17 43.60 13.5 14.50   .6
  60   7.5 108 218.60 39.79 13.6 13.45   .7
  60   7.5  99 218.05 35.02 13.8 11.93   .8
  60   7.5  90 216.77 32.16 13.8 11.09   .8
  60   7.5  81 215.93 32.36 13.8 11.07   .8
  60   7.5  72 215.42 33.70 13.8 11.48   .8
  60   7.5  63 214.52 35.04 13.7 12.04   .8
  60   7.5  54 214.03 35.63 13.7 12.22   .7
  60   7.5  45 213.25 36.09 13.6 12.56   .7
  60   7.5  36 212.09 38.37 13.5 13.17   .6
  60   7.5  27 210.76 42.51 13.4 14.47   .5
  60   7.5  18 208.49 48.12 13.1 16.31   .3
  60   7.5   9 205.14 54.92 12.8 18.15   .0
  60  15.0 360 208.96 54.21 12.8 17.12   .1
  60  15.0 351 208.75 53.72 12.8 16.76   .1
  60  15.0 342 209.26 51.51 13.0 16.43   .2
  60  15.0 333 209.72 49.86 13.0 15.87   .3
  60  15.0 324 210.42 51.70 13.0 15.44   .3
  60  15.0 315 207.59 56.01 12.9 16.02   .2
  60  15.0 306 206.74 57.07 12.9 16.28   .1
  60  15.0 297 205.99 57.15 12.9 16.73   .1
  60  15.0 288 205.28 57.40 12.8 16.65   .0
  60  15.0 279 205.34 56.79 12.9 16.59   .0
  60  15.0 270 206.41 54.64 12.9 16.34   .1
  60  15.0 261 208.39 52.53 13.0 15.76   .2
  60  15.0 252 211.51 48.75 13.2 15.15   .3
  60  15.0 243 215.00 42.99 13.4 13.67   .5
  60  15.0 234 216.88 38.13 13.6 12.17   .6
  60  15.0 225 218.40 34.40 13.7 11.19   .8
  60  15.0 216 219.22 32.32 13.8 10.48   .8
  60  15.0 207 219.14 32.70 13.8 10.48   .8
  60  15.0 198 218.30 35.54 13.7 11.38   .7
  60  15.0 189 216.57 40.83 13.5 12.90   .6
  60  15.0 180 214.14 46.50 13.3 14.69   .4
  60  15.0 171 211.67 50.46 13.1 15.58   .3
  60  15.0 162 209.50 53.11 13.0 16.46   .2
  60  15.0 153 208.25 55.88 12.8 17.13   .1
  60  15.0 144 207.26 58.23 12.8 17.62   .0
  60  15.0 135 208.53 55.66 12.9 16.90   .1
  60  15.0 126 213.51 48.83 13.2 14.87   .4
  60  15.0 117 219.16 43.38 13.5 13.52   .6
  60  15.0 108 221.38 39.68 13.6 12.58   .6
  60  15.0  99 220.07 35.38 13.7 11.36   .7
  60  15.0  90 218.57 32.81 13.8 10.69   .8
  60  15.0  81 218.45 32.79 13.8 10.59   .8
  60  15.0  72 218.37 33.70 13.8 10.87   .8
  60  15.0  63 217.94 34.74 13.7 11.34   .7
  60  15.0  54 216.78 36.05 13.6 11.68   .7
  60  15.0  45 214.74 38.69 13.6 12.38   .6
  60  15.0  36 214.09 41.38 13.5 12.96   .6
  60  15.0  27 214.70 41.29 13.5 13.03   .6
  60  15.0  18 214.63 42.32 13.4 13.55   .5
  60  15.0   9 211.98 48.71 13.1 15.21   .3
  60  22.5 360 213.53 49.24 13.0 14.23   .2
  60  22.5 351 213.07 51.06 12.9 14.70   .2
  60  22.5 342 213.28 50.39 13.0 14.68   .2
  60  22.5 333 213.04 50.18 13.0 14.53   .3
  60  22.5 324 213.08 52.41 12.9 14.35   .2
  60  22.5 315 210.06 55.84 12.8 14.34   .1
  60  22.5 306 208.30 56.68 12.8 14.95   .0
  60  22.5 297 207.96 56.99 12.9 15.45   .0
  60  22.5 288 208.53 58.16 12.8 15.17   .0
  60  22.5 279 209.31 56.93 12.8 15.46 12.0
  60  22.5 270 209.41 55.11 12.9 15.08   .0
  60  22.5 261 209.31 53.28 12.9 15.01   .1
  60  22.5 252 212.63 50.01 13.1 14.36   .2
  60  22.5 243 217.51 43.23 13.4 12.86   .5
  60  22.5 234 220.59 36.80 13.6 11.05   .7
  60  22.5 225 221.85 32.83 13.8  9.92   .8
  60  22.5 216 222.83 31.51 13.8  9.48   .8
  60  22.5 207 222.97 32.54 13.8  9.65   .8
  60  22.5 198 221.12 35.97 13.7 10.61   .7
  60  22.5 189 218.71 41.75 13.4 12.12   .5
  60  22.5 180 216.16 47.52 13.2 13.52   .3
  60  22.5 171 213.48 51.47 13.0 14.49   .2
  60  22.5 162 212.31 52.89 12.9 14.81   .1
  60  22.5 153 211.52 54.06 12.9 14.99   .1
  60  22.5 144 211.07 55.56 12.9 15.30   .1
  60  22.5 135 212.65 53.21 13.0 14.56   .2
  60  22.5 126 216.55 46.97 13.3 13.24   .4
  60  22.5 117 220.57 42.15 13.5 12.11   .6
  60  22.5 108 222.12 39.18 13.6 11.49   .6
  60  22.5  99 220.24 36.38 13.7 10.85   .7
  60  22.5  90 219.66 34.55 13.7 10.34   .7
  60  22.5  81 219.88 33.70 13.7 10.13   .7
  60  22.5  72 220.60 33.60 13.7 10.06   .8
  60  22.5  63 220.61 34.33 13.7 10.38   .7
  60  22.5  54 219.03 36.58 13.6 11.01   .7
  60  22.5  45 216.41 41.78 13.4 12.05   .5
  60  22.5  36 214.57 46.35 13.2 12.85   .4
  60  22.5  27 216.66 42.94 13.4 12.27   .5
  60  22.5  18 217.96 40.26 13.4 11.96   .5
  60  22.5   9 215.94 43.96 13.3 12.96   .4
  60  30.0 360 215.53 45.44 13.2 12.04   .3
  60  30.0 351 214.92 47.04 13.1 12.56   .2
  60  30.0 342 214.64 47.79 13.1 12.61   .2
  60  30.0 333 214.77 48.60 13.1 12.85   .2
  60  30.0 324 213.85 51.08 13.0 13.20   .2
  60  30.0 315 212.24 53.90 12.9 12.90   .1
  60  30.0 306 210.85 55.79 12.8 13.48   .0
  60  30.0 297 210.91 56.62 12.8 13.23   .1
  60  30.0 288 209.86 57.34 12.8 13.07 11.9
  60  30.0 279 210.39 56.29 12.9 13.54 11.9
  60  30.0 270 211.43 54.96 12.9 13.43 12.0
  60  30.0 261 211.17 53.90 12.9 13.68   .0
  60  30.0 252 214.13 49.72 13.1 12.53   .2
  60  30.0 243 218.52 42.20 13.4 11.12   .4
  60  30.0 234 221.78 35.48 13.7  9.73   .7
  60  30.0 225 223.71 32.14 13.8  8.87   .8
  60  30.0 216 225.13 31.40 13.8  8.70   .8
  60  30.0 207 225.54 32.24 13.8  8.88   .8
  60  30.0 198 223.43 34.75 13.7  9.45   .7
  60  30.0 189 220.65 38.85 13.5 10.54   .6
  60  30.0 180 218.37 43.45 13.4 11.47   .4
  60  30.0 171 215.80 47.34 13.2 12.43   .3
  60  30.0 162 214.60 48.97 13.1 12.64   .2
  60  30.0 153 214.17 49.94 13.1 12.73   .2
  60  30.0 144 213.80 51.37 13.0 13.04   .2
  60  30.0 135 214.35 50.02 13.1 12.54   .2
