  Ls Hgt   Lat    UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
 030   0 -60.0   -2.2   1.9  7.8   2.3  1.5   -2.8   1.7  7.4   2.6  5.1
 030  -1 -60.0   -2.2   1.9  7.8   2.3  1.5   -2.8   1.7  7.4   2.6  5.1
 030  -2 -60.0   -2.2   1.9  7.8   2.3  1.5   -2.8   1.7  7.4   2.6  5.1
 030  -3 -60.0   -2.2   1.9  7.8   2.3  1.5   -2.8   1.7  7.4   2.6  5.1
 030  -4 -60.0   -2.2   1.9  7.8   2.3  1.5   -2.8   1.7  7.4   2.6  5.1
 030  -5 -60.0   -2.2   1.9  7.8   2.3  1.5   -2.8   1.7  7.4   2.6  5.1
 030  80 -52.5   38.1   8.1 13.2  20.3  6.8  -18.8  14.8 18.2  24.6 10.0
 030  75 -52.5   46.4   8.1 13.2  20.3  6.8  -13.8  14.8 18.2  24.6 10.0
 030  70 -52.5   54.8   8.1 13.2  20.3  6.8   -8.7  14.8 18.2  24.6 10.0
 030  65 -52.5   63.1  16.1 14.7  11.3  7.5   -3.7  20.9 14.5  15.1  8.3
 030  60 -52.5   68.6  16.9 16.4   7.7  6.6   -1.7  31.4 10.0   9.8  7.2
 030  55 -52.5   72.1  15.8 16.4   6.5  5.6   -2.3  32.8  1.9   8.7  7.2
 030  50 -52.5   77.0  11.6 12.2   5.5  5.6   -1.6  21.6  4.7   7.2  6.5
 030  45 -52.5   82.7   9.1  8.2   5.0  4.8     .3  10.6  9.5   5.8  6.9
 030  40 -52.5   84.9   8.2  9.5   4.2  5.1     .1   9.0 14.3   5.5  8.3
 030  35 -52.5   80.4   4.5 13.1   3.5  5.9    -.3   4.3 12.7   5.2  8.4
 030  30 -52.5   71.1   3.6 15.2   2.3  6.7    -.1   3.5  7.9   3.6  8.8
 030  25 -52.5   61.2   2.9 13.6   1.6  6.9    -.2   3.8  4.9   2.1  8.8
 030  20 -52.5   51.5   2.7 10.4    .9  6.5    -.1   3.0  6.3   1.3  7.9
