  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2    PA0     PA1%  Pp1  PA2%  Pp2    DA0
 210  50  37.5 154.41  5.41 18.7  3.21   .7 3.386E+00  7.05 19.4  3.37   .6 1.160E-04
 210  45  37.5 165.44  5.54 21.8  2.14  1.4 6.265E+00  5.65 19.1  2.52   .6 2.003E-04
 210  40  37.5 178.16  4.47 23.3  1.41   .9 1.111E+01  4.87 18.2  2.17   .5 3.300E-04
 210  35  37.5 189.48  2.39 19.1  1.32 11.5 1.897E+01  4.62 17.8  1.95   .5 5.297E-04
 210  30  37.5 198.26  2.80 15.2  1.70   .2 3.151E+01  4.28 18.0  1.63   .7 8.407E-04
 210  25  37.5 204.36  3.66 17.2  1.68   .8 5.137E+01  3.64 18.3  1.26   .7 1.330E-03
 210  20  37.5 208.05  4.17 18.7  1.73  1.2 8.277E+01  2.78 18.4   .89   .6 2.105E-03
 210  15  37.5 210.20  3.93 19.2  1.61  1.4 1.325E+02  1.90 18.1   .58   .1 3.335E-03
 210  10  37.5 210.89  3.36 19.3  1.57  1.7 2.115E+02  1.18 17.2   .42 10.8 5.305E-03
 210   5  37.5 209.15  2.95 18.8  1.48  2.4 3.378E+02   .68 15.1   .54  9.5 8.546E-03
 210   0  37.5 205.49  3.08 18.0  1.50  3.1 5.415E+02   .65 10.7   .73  9.1 1.394E-02
 210  80  45.0 135.63  6.92 12.9  7.43 11.6 5.219E-02 10.60 13.6 20.14 11.8 2.029E-06
 210  75  45.0 141.40  7.54 10.1  8.78 11.1 1.062E-01  8.67 14.2 16.69 11.9 3.969E-06
 210  70  45.0 142.88  9.03  9.1  9.23 11.6 2.124E-01  8.00 15.4 12.77   .1 7.868E-06
 210  65  45.0 143.18  7.85  9.5  6.19   .3 4.235E-01  7.83 16.7  9.33   .1 1.567E-05
 210  60  45.0 144.52  7.31  9.8  4.49   .0 8.414E-01  7.50 17.5  7.17   .0 3.085E-05
 210  55  45.0 148.64  4.48 11.6  4.33 11.8 1.650E+00  7.69 18.0  5.44   .0 5.877E-05
 210  50  45.0 156.71  3.60 19.8  3.29   .1 3.147E+00  7.51 18.0  3.97   .1 1.062E-04
 210  45  45.0 168.01  3.86 21.8  1.76   .3 5.769E+00  6.96 17.7  3.14   .1 1.817E-04
 210  40  45.0 180.96  3.15   .3  1.54 11.7 1.014E+01  6.65 17.5  2.72   .1 2.964E-04
 210  35  45.0 191.97  3.30 13.3  2.09 11.0 1.718E+01  6.46 17.7  2.36   .2 4.734E-04
 210  30  45.0 198.98  4.40 15.5  2.32 11.8 2.841E+01  5.90 18.0  1.93   .4 7.551E-04
 210  25  45.0 202.49  5.14 17.7  2.02   .3 4.638E+01  4.91 18.3  1.46   .5 1.211E-03
 210  20  45.0 203.65  5.49 18.9  1.74   .6 7.528E+01  3.68 18.3  1.04   .6 1.955E-03
 210  15  45.0 203.90  4.96 19.2  1.55   .9 1.220E+02  2.50 18.0   .68   .4 3.166E-03
 210  10  45.0 203.20  3.99 19.0  1.46  1.4 1.979E+02  1.53 17.2   .40 11.7 5.152E-03
 210   5  45.0 200.35  3.21 18.5  1.47  1.7 3.222E+02   .89 15.6   .37  9.8 8.510E-03
 210   0  45.0 194.36  3.49 17.0  1.85  2.2 5.287E+02   .74 11.8   .59  8.8 1.440E-02
 210  80  52.5 135.36  6.53 14.3  7.70 11.4 4.697E-02 10.21 16.5 21.33 11.7 1.828E-06
 210  75  52.5 141.92  6.63 15.0  9.56 11.3 9.544E-02  8.83 17.5 17.60 11.7 3.548E-06
 210  70  52.5 144.44  7.44 17.4  9.53 11.5 1.898E-01  7.34 18.0 13.47 11.8 6.947E-06
 210  65  52.5 145.67  7.50  1.6  7.13   .3 3.747E-01  6.43 17.7  9.74 11.8 1.362E-05
 210  60  52.5 148.08  7.63  3.7  4.57   .0 7.338E-01  5.94 17.2  7.30 11.7 2.627E-05
 210  55  52.5 153.20  5.60  3.9  4.32 11.5 1.413E+00  6.91 17.0  5.66 11.7 4.889E-05
 210  50  52.5 160.76  3.56  3.3  3.30 11.4 2.650E+00  8.06 16.9  4.34 11.8 8.730E-05
 210  45  52.5 170.57  3.66  4.6  2.61 11.5 4.805E+00  8.71 16.8  3.43 11.8 1.491E-04
 210  40  52.5 181.72  3.63 10.1  1.96 11.0 8.404E+00  8.97 16.9  2.85 11.9 2.446E-04
 210  35  52.5 190.96  5.15 12.7  2.15 10.9 1.425E+01  8.76 17.4  2.41   .1 3.944E-04
 210  30  52.5 195.07  6.27 15.3  2.19 11.3 2.371E+01  7.92 17.9  2.00   .3 6.421E-04
 210  25  52.5 195.24  7.01 17.6  1.98 12.0 3.923E+01  6.45 18.2  1.57   .5 1.062E-03
 210  20  52.5 194.68  6.84 18.7  1.69   .5 6.496E+01  4.70 18.2  1.15   .6 1.764E-03
 210  15  52.5 193.76  5.79 18.9  1.49   .9 1.078E+02  3.12 17.9   .76   .6 2.943E-03
 210  10  52.5 191.94  4.40 18.6  1.31  1.2 1.796E+02  1.90 17.3   .44   .2 4.950E-03
 210   5  52.5 188.63  3.01 18.1  1.26  1.5 3.012E+02  1.17 16.0   .29 10.4 8.449E-03
 210   0  52.5 182.21  2.89 17.2  1.43  1.7 5.119E+02   .80 13.5   .45  8.7 1.487E-02
 210  80  60.0 132.87  6.67 15.8  6.89 11.6 3.722E-02 12.66 18.1 20.91 11.6 1.473E-06
 210  75  60.0 141.42  6.32 16.1  7.67 11.6 7.614E-02 10.72 18.8 17.55 11.6 2.838E-06
 210  70  60.0 147.59  6.21 17.8  9.01 11.6 1.502E-01  8.93 19.3 13.91 11.6 5.372E-06
 210  65  60.0 150.75  5.76 21.9  7.86 11.8 2.906E-01  7.55 19.2 10.44 11.5 1.020E-05
 210  60  60.0 154.79  6.50   .7  6.22 11.5 5.546E-01  6.94 18.3  7.62 11.4 1.901E-05
 210  55  60.0 158.81  5.88  2.1  5.59 11.1 1.041E+00  7.33 17.4  5.41 11.4 3.482E-05
 210  50  60.0 164.89  4.77  2.8  3.86 10.9 1.916E+00  8.40 16.8  3.83 11.6 6.166E-05
 210  45  60.0 172.02  3.85  4.4  2.88 11.2 3.441E+00  9.49 16.7  2.87 11.9 1.059E-04
 210  40  60.0 179.62  3.72  8.4  1.93 10.9 6.023E+00 10.25 16.8  2.29   .1 1.773E-04
 210  35  60.0 183.05  4.89 11.8  1.87 10.5 1.035E+01 10.41 17.2  1.91   .3 2.987E-04
 210  30  60.0 182.89  6.01 15.3  1.53 11.1 1.771E+01  9.58 17.6  1.63   .6 5.110E-04
 210  25  60.0 181.22  7.35 17.4  1.21   .0 3.037E+01  7.80 17.9  1.37   .8 8.851E-04
 210  20  60.0 179.66  7.23 18.3  1.09   .6 5.237E+01  5.64 17.9  1.09   .9 1.540E-03
 210  15  60.0 178.92  5.98 18.4  1.12   .9 9.063E+01  3.72 17.7   .78  1.0 2.679E-03
 210  10  60.0 177.38  4.33 18.2  1.06  1.3 1.574E+02  2.34 17.2   .48   .9 4.695E-03
 210   5  60.0 173.87  2.81 17.8  1.07  1.7 2.756E+02  1.51 16.3   .29 11.6 8.385E-03
 210   0  60.0 169.49  2.50 17.1   .95  1.7 4.888E+02  1.00 14.6   .34  8.8 1.526E-02
 210  80  67.5 128.75  6.07 17.6  5.02 11.9 2.457E-02 19.38 18.3 15.06 11.4 1.001E-06
 210  75  67.5 138.68  5.19 17.3  5.44 11.5 5.113E-02 16.87 18.4 12.77 11.4 1.940E-06
 210  70  67.5 147.85  5.27 17.3  6.04 11.5 1.015E-01 14.92 18.6 10.45 11.4 3.619E-06
 210  65  67.5 155.07  5.16 18.4  5.93 11.6 1.942E-01 13.29 18.7  8.17 11.4 6.616E-06
 210  60  67.5 162.21  5.10 19.4  5.71 11.3 3.612E-01 11.93 18.6  6.07 11.4 1.179E-05
 210  55  67.5 167.85  5.62 20.7  4.95 11.0 6.562E-01 10.81 18.4  4.40 11.5 2.070E-05
 210  50  67.5 171.78  4.77 22.5  4.16 10.8 1.172E+00 10.12 17.9  3.22 11.9 3.614E-05
 210  45  67.5 173.70  4.21  1.0  3.10 10.9 2.074E+00 10.14 17.5  2.46   .5 6.320E-05
 210  40  67.5 173.77  2.87  4.2  2.15 11.6 3.654E+00 10.58 17.3  1.95  1.2 1.111E-04
 210  35  67.5 172.01  3.05 10.9  1.87   .3 6.449E+00 10.80 17.4  1.48  1.5 1.979E-04
 210  30  67.5 166.14  4.20 15.5  1.24 11.6 1.153E+01 10.21 17.6  1.14  1.6 3.660E-04
 210  25  67.5 161.45  6.32 17.5   .85   .4 2.100E+01  8.44 17.8  1.01  1.6 6.864E-04
 210  20  67.5 159.59  6.48 18.1   .54  1.4 3.873E+01  6.06 17.7   .89  1.7 1.282E-03
 210  15  67.5 159.57  5.13 18.1   .68  2.0 7.172E+01  3.94 17.5   .75  1.6 2.376E-03
 210  10  67.5 158.87  3.61 17.9   .75  2.0 1.330E+02  2.49 17.1   .54  1.4 4.428E-03
 210   5  67.5 158.41  2.19 17.4   .81  1.8 2.473E+02  1.61 16.6   .37   .7 8.256E-03
 210   0  67.5 160.25  2.15 16.9   .83  1.5 4.589E+02  1.07 15.9   .30  9.4 1.515E-02
 210  80  75.0 120.64  5.57 18.4  3.16  1.8 1.365E-02 21.50 18.1  9.20 11.9 5.935E-07
 210  75  75.0 131.47  5.44 17.7  3.36   .6 2.721E-02 18.87 18.0  8.34   .2 1.087E-06
 210  70  75.0 142.45  4.85 17.4  3.80   .3 5.567E-02 16.68 18.0  7.07   .1 2.058E-06
 210  65  75.0 152.54  4.69 17.1  4.07   .4 1.083E-01 14.99 18.1  5.92   .0 3.745E-06
 210  60  75.0 160.74  5.12 16.9  4.33 11.7 2.029E-01 13.41 18.2  4.81   .0 6.660E-06
 210  55  75.0 167.38  5.40 17.5  4.17 11.2 3.693E-01 11.79 18.4  3.89   .1 1.165E-05
 210  50  75.0 171.27  5.84 19.1  3.55 10.6 6.601E-01 10.08 18.4  3.29   .4 2.036E-05
 210  45  75.0 171.34  4.83 20.5  3.23 10.9 1.172E+00  8.69 18.1  2.78   .8 3.615E-05
 210  40  75.0 167.04  3.06 22.4  2.81 11.3 2.097E+00  7.98 17.8  2.24  1.3 6.637E-05
 210  35  75.0 158.52  1.86 21.4  1.88 11.2 3.841E+00  7.70 17.6  1.86  1.8 1.281E-04
 210  30  75.0 150.47  2.70 17.2  1.52   .5 7.267E+00  7.07 17.6  1.52  2.2 2.552E-04
 210  25  75.0 144.56  3.26 17.6  1.24  1.7 1.415E+01  5.90 17.6  1.10  2.5 5.173E-04
 210  20  75.0 141.72  3.58 17.9  1.08  2.2 2.815E+01  4.35 17.6   .72  2.6 1.050E-03
 210  15  75.0 141.85  2.97 17.9   .70  2.8 5.636E+01  2.88 17.3   .51  2.6 2.101E-03
 210  10  75.0 143.70  2.16 17.6   .73  3.9 1.123E+02  1.89 17.0   .45  2.2 4.134E-03
 210   5  75.0 147.87  1.40 16.9   .60  2.7 2.205E+02  1.44 16.6   .40  1.2 7.888E-03
 210   0  75.0 153.39  2.00 16.4   .62  2.2 4.242E+02  1.03 16.5   .35 11.1 1.463E-02
 210  80  82.5 100.20  2.60 21.9  2.93  1.1 5.338E-03  8.62 16.9  9.66   .6 2.804E-07
 210  75  82.5 113.67  2.60 21.9  2.93  1.1 1.329E-02  8.62 16.9  9.66   .6 6.154E-07
 210  70  82.5 127.14  2.85  4.5  3.28  1.5 2.987E-02  7.80 12.4  8.54   .5 1.239E-06
 210  65  82.5 138.75  3.70  6.1  3.29  1.2 6.264E-02  6.61 14.3  7.47   .4 2.384E-06
 210  60  82.5 148.15  3.63  7.4  3.46  2.4 1.243E-01  5.54 15.4  6.78   .1 4.437E-06
 210  55  82.5 155.01  4.00  9.1  4.03  3.4 2.382E-01  4.65 16.5  6.39 11.7 8.130E-06
 210  50  82.5 158.98  3.92  8.5  4.20 10.0 4.465E-01  3.98 17.5  5.87 11.6 1.486E-05
 210  45  82.5 159.64  3.50  5.6  4.22 10.1 8.290E-01  3.59 17.9  5.00 11.8 2.748E-05
 210  40  82.5 156.93  2.91 20.3  4.72 10.8 1.545E+00  3.21 17.5  3.86   .2 5.211E-05
 210  35  82.5 152.30  2.50 14.5  4.11 10.8 2.924E+00  2.69 17.4  2.83  1.0 1.016E-04
 210  30  82.5 144.74  2.01 19.3  2.51 11.5 5.683E+00  2.17 17.3  2.24  2.0 2.078E-04
 210  25  82.5 138.05  1.57 17.0  1.90  1.5 1.141E+01  1.66 16.9  1.65  2.6 4.373E-04
 210  20  82.5 135.65  1.15 15.4  1.44  2.3 2.344E+01  1.30 17.2   .99  3.1 9.142E-04
 210  15  82.5 136.40   .75 17.0   .92  2.9 4.837E+01  1.06 17.6   .54  4.0 1.876E-03
 210  10  82.5 138.92   .75 17.9   .61  3.6 9.890E+01   .90 17.6   .41  5.9 3.766E-03
 210   5  82.5 142.37   .67 17.8   .45  5.3 1.990E+02   .73 17.5   .41  8.1 7.396E-03
 210   0  82.5 147.05   .66 17.5   .37  5.7 3.934E+02   .64 17.6   .42  9.7 1.415E-02
 210  80  90.0 109.89  1.86  4.8  1.12 10.4 6.339E-03  5.55 20.5  2.75  7.8 3.053E-07
 210  75  90.0 122.59  1.86  4.8  1.12 10.4 1.479E-02  5.55 20.5  2.75  7.8 6.386E-07
 210  70  90.0 135.29   .43 18.3  1.58  8.0 3.174E-02  4.83  1.0  3.15  7.2 1.241E-06
 210  65  90.0 145.67  2.97   .7  1.68   .4 6.386E-02  4.05 20.4  2.99  3.1 2.319E-06
 210  60  90.0 154.86  2.76 17.3  1.72  2.0 1.230E-01  3.02  4.5  2.85 11.3 4.204E-06
 210  55  90.0 159.99  2.91  1.4  2.88  2.9 2.300E-01  1.87  4.6  2.86  9.3 7.607E-06
 210  50  90.0 163.59   .84  4.5  4.77  2.4 4.230E-01  1.11 22.8  2.17  6.1 1.369E-05
 210  45  90.0 162.36  2.08  1.5  2.23  2.1 7.743E-01   .70 23.4  1.72   .4 2.524E-05
 210  40  90.0 159.17  1.15  7.7  1.92 10.2 1.430E+00   .83  1.1  1.25   .9 4.754E-05
 210  35  90.0 155.16   .89 11.1  1.58   .4 2.675E+00   .82 19.2  1.36  9.1 9.121E-05
 210  30  90.0 145.61  1.25  8.1   .93  9.4 5.147E+00   .60  1.3  1.37  9.9 1.870E-04
 210  25  90.0 134.32  1.02  4.4  1.74 11.3 1.038E+01   .58  4.3   .86 10.2 4.087E-04
 210  20  90.0 130.69   .24 15.2   .75  6.4 2.190E+01   .42  4.6   .22   .8 8.864E-04
 210  15  90.0 132.89   .41 19.3   .29   .4 4.627E+01   .49 13.6   .21  1.5 1.842E-03
 210  10  90.0 136.60   .24 19.3   .17   .4 9.599E+01   .65 13.2   .32   .9 3.718E-03
 210   5  90.0 140.93   .23   .3   .33  8.4 1.954E+02   .76 18.8   .37  5.8 7.333E-03
 210   0  90.0 146.08   .32 21.7   .14 11.3 3.880E+02   .75 21.5   .38   .5 1.405E-02
 240  80 -90.0 148.91  4.53 16.6  9.30   .1 1.348E-01  2.11 17.7 11.94 10.5 4.793E-06
 240  75 -90.0 150.69  1.36  2.9  7.47  1.1 2.600E-01  2.95  1.3  9.26  2.6 9.120E-06
 240  70 -90.0 153.02  2.12  8.3  8.43  6.9 4.974E-01  2.38 19.6  6.26  1.4 1.720E-05
 240  65 -90.0 156.72  1.77 19.9  5.49 11.2 9.391E-01  1.59 17.2  4.09   .3 3.171E-05
 240  60 -90.0 160.90  1.15  1.4  3.67  9.4 1.746E+00  1.08  2.0  3.01 11.1 5.741E-05
 240  55 -90.0 167.41   .81 20.4  3.16  6.7 3.182E+00   .84  5.4  2.01  9.7 1.006E-04
 240  50 -90.0 173.55  1.41  2.3  2.20  7.4 5.667E+00   .43  4.6  1.13  4.9 1.727E-04
 240  45 -90.0 182.72  1.26 15.1  1.40  7.3 9.836E+00   .30 13.7   .72  1.6 2.848E-04
 240  40 -90.0 193.10   .57   .2  1.03 11.7 1.660E+01   .49 10.0   .53  4.0 4.547E-04
 240  35 -90.0 201.47   .34 22.5  1.13 11.7 2.733E+01   .60  4.2   .31 11.8 7.176E-04
 240  30 -90.0 209.69   .31 22.0   .74  2.0 4.411E+01   .63  3.8   .19   .4 1.113E-03
 240  25 -90.0 217.09   .66 23.8   .14 10.0 6.998E+01   .56 19.1   .20  3.5 1.705E-03
 240  20 -90.0 223.11  1.03 22.8   .63  1.8 1.095E+02   .40 21.2   .19 11.6 2.596E-03
 240  15 -90.0 226.35   .82 23.3   .50  6.3 1.696E+02   .23  2.9   .18 11.8 3.965E-03
 240  10 -90.0 225.32   .63 22.9   .20  6.2 2.622E+02   .09 19.0   .19 11.8 6.156E-03
 240   5 -90.0 212.57  1.11 19.3   .89  5.4 4.093E+02   .04   .8   .18  4.2 1.019E-02
 240   0 -90.0 199.81  1.11 19.3   .89  5.4 6.568E+02   .04   .8   .18  4.2 1.740E-02
 240  80 -82.5 144.46  4.12 15.3  8.18  1.1 1.270E-01  3.42 17.7 11.28  9.9 4.648E-06
 240  75 -82.5 148.01  2.42 15.0  7.33  6.3 2.489E-01  3.34 19.8  8.28 10.1 8.892E-06
 240  70 -82.5 152.21  2.44 19.7  6.52  8.8 4.791E-01  3.07 21.9  5.69 10.9 1.665E-05
 240  65 -82.5 156.08  2.74  3.3  4.96  8.9 9.073E-01  2.30 19.5  3.75   .2 3.076E-05
 240  60 -82.5 162.00  2.93  4.9  3.51  2.0 1.685E+00  1.70 17.4  2.42   .7 5.505E-05
 240  55 -82.5 167.08  2.10  6.4  2.32  3.7 3.065E+00  1.90 17.4  1.60   .2 9.709E-05
 240  50 -82.5 173.58  1.51 11.8  1.63  6.1 5.468E+00  2.01 17.7  1.13 11.9 1.667E-04
 240  45 -82.5 182.48  1.18 16.6  1.30  7.2 9.512E+00  1.90 18.0   .79 12.0 2.758E-04
 240  40 -82.5 191.65  1.26 18.0  1.13  9.5 1.610E+01  1.66 18.1   .59   .1 4.444E-04
 240  35 -82.5 200.57  1.31 17.8   .86 11.7 2.659E+01  1.40 18.1   .47   .4 7.014E-04
 240  30 -82.5 208.33  1.36 17.9   .72   .6 4.302E+01  1.13 18.2   .33   .6 1.093E-03
 240  25 -82.5 214.62  1.10 18.0   .73   .2 6.848E+01   .87 18.3   .23   .8 1.688E-03
 240  20 -82.5 220.02  1.08 18.1   .66  1.0 1.076E+02   .65 18.4   .20  1.1 2.588E-03
 240  15 -82.5 223.33  1.00 18.0   .48  1.4 1.678E+02   .45 18.5   .21  1.1 3.975E-03
 240  10 -82.5 223.35  1.10 17.9   .93  1.0 2.607E+02   .25 18.9   .18  1.0 6.174E-03
 240   5 -82.5 215.75  1.53 17.6   .49  3.6 4.073E+02   .10  1.9   .15  9.7 9.989E-03
 240   0 -82.5 208.14  1.53 17.6   .49  3.6 6.466E+02   .10  1.9   .15  9.7 1.644E-02
 240  80 -75.0 144.44  5.27 14.2  8.18  2.0 1.208E-01  5.64 17.4  9.96  6.0 4.425E-06
 240  75 -75.0 146.99  3.10 15.2  7.26  4.8 2.377E-01  4.78 19.3  7.37  8.1 8.558E-06
 240  70 -75.0 150.49  2.22 13.5  5.68  7.4 4.607E-01  4.20 20.2  5.17  9.7 1.620E-05
 240  65 -75.0 153.68  2.78  3.1  4.16  9.1 8.797E-01  3.50 19.5  3.57 11.1 3.029E-05
 240  60 -75.0 157.95  3.29  4.3  2.94 10.6 1.655E+00  3.02 18.3  2.40  1.3 5.544E-05
 240  55 -75.0 163.81  2.67  6.0  2.08   .9 3.052E+00  3.48 18.0  1.59  4.0 9.858E-05
 240  50 -75.0 171.60  1.96  6.7  1.62  3.0 5.492E+00  3.92 18.0  1.04  5.3 1.694E-04
 240  45 -75.0 181.87  1.31 11.1  1.11  5.5 9.595E+00  4.06 18.1   .69  5.8 2.791E-04
 240  40 -75.0 192.15  1.38 17.6   .97  6.0 1.624E+01  3.90 18.1   .45  5.8 4.472E-04
 240  35 -75.0 201.40  1.90 18.0   .77  4.4 2.678E+01  3.51 18.2   .27  5.9 7.034E-04
 240  30 -75.0 209.79  2.42 17.9   .60  7.6 4.320E+01  3.01 18.2   .15  5.8 1.089E-03
 240  25 -75.0 216.64  2.76 18.0   .54  6.6 6.850E+01  2.44 18.3   .12  5.7 1.673E-03
 240  20 -75.0 221.95  2.94 18.1   .39  5.9 1.072E+02  1.85 18.4   .15  5.5 2.556E-03
 240  15 -75.0 225.04  3.05 18.1   .27  5.3 1.666E+02  1.26 18.5   .17  5.5 3.916E-03
 240  10 -75.0 225.02  3.26 18.1   .36  5.1 2.579E+02   .66 18.9   .17 10.7 6.064E-03
 240   5 -75.0 219.58  3.31 17.9   .63  2.2 4.010E+02   .17   .4   .15 10.4 9.664E-03
 240   0 -75.0 214.13  3.31 17.9   .63  2.2 6.304E+02   .17   .4   .15 10.4 1.558E-02
 240  80 -67.5 144.31  6.95 14.7  7.09   .8 1.122E-01  8.27 17.3  8.24  8.6 4.113E-06
 240  75 -67.5 146.11  4.13 14.8  5.62  3.5 2.211E-01  6.64 19.1  6.42  8.1 8.009E-06
 240  70 -67.5 148.88  2.79 14.9  4.68  6.4 4.313E-01  5.66 20.1  4.95  9.7 1.533E-05
 240  65 -67.5 151.92  3.46  4.0  3.53  8.3 8.298E-01  4.82 19.4  3.79 11.8 2.890E-05
 240  60 -67.5 156.93  4.89  4.7  3.22 11.2 1.569E+00  4.60 18.3  2.76  1.9 5.294E-05
 240  55 -67.5 162.10  4.87  5.7  2.58  1.1 2.909E+00  5.68 18.0  1.87  4.3 9.506E-05
 240  50 -67.5 169.17  3.30  6.4  1.79  3.4 5.277E+00  6.80 18.0  1.21  5.3 1.651E-04
 240  45 -67.5 178.90  1.77 13.1  1.22  4.9 9.299E+00  7.22 18.0   .79  5.8 2.750E-04
 240  40 -67.5 189.51  1.84 17.3  1.06  6.2 1.587E+01  6.97 18.1   .49  6.0 4.429E-04
 240  35 -67.5 199.49  3.11 17.5   .78  7.1 2.632E+01  6.36 18.1   .29  5.8 6.977E-04
 240  30 -67.5 208.33  4.28 17.7   .54  2.7 4.262E+01  5.50 18.2   .22  5.8 1.082E-03
 240  25 -67.5 215.67  5.06 17.9   .53  4.7 6.774E+01  4.47 18.3   .18  6.2 1.661E-03
 240  20 -67.5 221.61  5.57 18.0   .47  5.9 1.062E+02  3.36 18.5   .16  7.3 2.535E-03
 240  15 -67.5 225.64  5.74 18.2   .38  6.7 1.649E+02  2.26 18.6   .16 10.4 3.867E-03
 240  10 -67.5 227.06  5.72 18.3   .39  5.8 2.548E+02  1.18 19.0   .16 11.5 5.938E-03
 240   5 -67.5 224.39  5.40 18.3   .45  2.6 3.937E+02   .26 23.1   .15 10.6 9.293E-03
 240   0 -67.5 221.71  5.40 18.3   .45  2.6 6.115E+02   .26 23.1   .15 10.6 1.461E-02
 240  80 -60.0 144.86  7.99 14.5  6.62   .7 1.015E-01 11.01 17.7  6.53  9.9 3.709E-06
 240  75 -60.0 145.53  6.76 15.7  5.04  5.2 2.002E-01  8.80 19.3  5.28  9.1 7.280E-06
 240  70 -60.0 146.20  4.30 18.6  4.20  6.9 3.934E-01  7.02 20.1  4.28 10.4 1.424E-05
 240  65 -60.0 146.91  4.45  3.4  3.67  9.0 7.705E-01  5.94 19.2  3.34   .3 2.777E-05
 240  60 -60.0 149.99  6.96  5.4  2.51 11.2 1.497E+00  5.98 18.1  2.57  2.0 5.290E-05
 240  55 -60.0 156.39  5.84  6.1  2.13  1.8 2.849E+00  7.81 18.0  1.86  3.3 9.656E-05
 240  50 -60.0 165.12  3.13  6.5  1.84  3.7 5.265E+00  9.16 18.0  1.26  4.3 1.688E-04
 240  45 -60.0 176.59  1.93 16.6  1.35  5.0 9.377E+00  9.35 18.1   .78  4.7 2.809E-04
 240  40 -60.0 187.93  3.02 17.6  1.03  4.8 1.609E+01  8.74 18.1   .49  1.1 4.527E-04
 240  35 -60.0 198.23  4.43 17.7   .83  2.6 2.677E+01  7.79 18.2   .31 11.9 7.141E-04
 240  30 -60.0 207.59  5.66 17.8   .63  9.8 4.347E+01  6.63 18.3   .19 11.7 1.107E-03
 240  25 -60.0 215.81  6.58 17.9   .38  8.7 6.915E+01  5.32 18.4   .16 12.0 1.695E-03
 240  20 -60.0 223.37  7.09 18.1   .37   .4 1.082E+02  3.90 18.5   .14   .1 2.562E-03
 240  15 -60.0 229.56  7.09 18.2   .40  3.3 1.670E+02  2.54 18.7   .14 12.0 3.850E-03
 240  10 -60.0 234.01  6.80 18.3   .37  5.7 2.555E+02  1.29 19.2   .16 11.8 5.779E-03
 240   5 -60.0 237.23  6.86 18.5   .60  1.2 3.882E+02   .31 23.6   .15 11.8 8.664E-03
 240   0 -60.0 240.45  6.86 18.5   .60  1.2 5.865E+02   .31 23.6   .15 11.8 1.291E-02
 240  80 -52.5 144.40  9.47 15.5  5.77   .7 9.080E-02 13.26 18.1  5.89 10.4 3.327E-06
 240  75 -52.5 145.31  7.64 16.5  5.31  2.0 1.793E-01 10.79 19.4  4.53  9.9 6.531E-06
 240  70 -52.5 144.79  5.80 18.7  4.15  6.9 3.537E-01  8.50 20.2  3.57 10.5 1.293E-05
 240  65 -52.5 143.88  5.04  2.5  5.27  8.9 7.000E-01  6.97 19.4  3.25   .4 2.577E-05
 240  60 -52.5 146.24  6.14  5.2  3.67 11.1 1.381E+00  6.39 18.1  2.89  2.1 5.004E-05
 240  55 -52.5 152.21  5.33  6.1  2.89  1.7 2.674E+00  7.26 17.9  2.13  3.2 9.306E-05
 240  50 -52.5 161.38  3.51  6.9  2.24  3.1 5.016E+00  8.31 18.0  1.41  4.1 1.645E-04
 240  45 -52.5 173.04  2.48 12.8  1.94  3.9 9.044E+00  8.54 18.1   .87  5.2 2.765E-04
 240  40 -52.5 185.08  2.83 17.5  1.46  5.3 1.567E+01  8.09 18.2   .56  8.7 4.477E-04
 240  35 -52.5 195.97  4.02 17.6  1.06  7.3 2.625E+01  7.23 18.3   .40 10.8 7.084E-04
 240  30 -52.5 205.79  5.17 17.8   .70  9.6 4.283E+01  6.16 18.4   .32 11.6 1.101E-03
 240  25 -52.5 214.64  6.10 17.9   .50 11.7 6.838E+01  4.96 18.5   .25 12.0 1.685E-03
 240  20 -52.5 222.76  6.62 18.2   .34  3.8 1.072E+02  3.65 18.6   .22   .0 2.545E-03
 240  15 -52.5 229.59  6.67 18.3   .28  9.9 1.656E+02  2.38 18.8   .21   .1 3.816E-03
 240  10 -52.5 234.79  6.53 18.4   .47   .4 2.531E+02  1.19 19.3   .17   .1 5.705E-03
 240   5 -52.5 239.04  7.32 18.5   .92  2.3 3.837E+02   .33  1.0   .12 10.4 8.497E-03
 240   0 -52.5 241.20  9.92 17.9  1.10  2.9 5.767E+02  1.21  5.5   .17  9.4 1.267E-02
 240  80 -45.0 144.32 10.02 15.8  5.83 11.4 8.081E-02 14.06 18.5  6.41 10.3 2.962E-06
 240  75 -45.0 145.06  9.03 17.2  5.59  8.1 1.596E-01 11.54 19.7  5.00 10.3 5.826E-06
 240  70 -45.0 143.96  7.02 19.4  5.12  7.6 3.159E-01  9.28 20.6  3.63 10.8 1.162E-05
 240  65 -45.0 142.10  6.04  2.4  5.63  9.1 6.293E-01  7.53 19.8  2.93   .4 2.346E-05
 240  60 -45.0 142.75  5.38  5.6  4.63 11.2 1.258E+00  6.59 18.3  2.94  2.3 4.668E-05
 240  55 -45.0 147.59  4.44  6.0  3.72  1.9 2.480E+00  6.68 18.1  2.32  3.6 8.898E-05
 240  50 -45.0 156.89  3.43  5.9  2.71  3.5 4.739E+00  7.33 18.1  1.50  4.8 1.599E-04
 240  45 -45.0 169.38  2.80  5.7  1.88  4.7 8.673E+00  7.72 18.1   .96  6.0 2.710E-04
