  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2    PA0     PA1%  Pp1  PA2%  Pp2    DA0
 210  40 -37.5 188.66  2.88 15.6  2.04  7.2 1.151E+01 12.91 17.8  1.69 11.0 3.227E-04
 210  35 -37.5 199.57  4.20 17.0  1.65  8.2 1.910E+01 12.25 17.9  1.68 11.4 5.059E-04
 210  30 -37.5 208.32  7.09 17.1  1.73 10.3 3.093E+01 11.01 18.0  1.56 11.7 7.845E-04
 210  25 -37.5 215.54 10.20 17.3  2.16 11.5 4.917E+01  9.20 18.1  1.27 11.9 1.206E-03
 210  20 -37.5 221.53 12.74 17.6  2.51   .5 7.710E+01  6.88 18.3   .86 11.9 1.841E-03
 210  15 -37.5 226.16 13.96 18.0  2.72  1.3 1.197E+02  4.29 18.6   .54 10.8 2.802E-03
 210  10 -37.5 228.93 13.57 18.4  2.80  2.3 1.846E+02  1.73 19.3   .70  9.0 4.272E-03
 210   5 -37.5 229.72 12.43 18.4  3.01  3.0 2.837E+02   .99  5.1  1.19  8.7 6.546E-03
 210   0 -37.5 226.59  9.61 17.6  3.09  2.6 4.387E+02  2.12  6.8  1.01  8.4 1.026E-02
 210  80 -30.0 139.15 10.06 13.2 11.02 11.3 6.230E-02 24.32 17.0 14.69  1.0 2.360E-06
 210  75 -30.0 143.12 11.46 14.3 12.95   .1 1.250E-01 20.87 17.5 10.58  1.7 4.613E-06
 210  70 -30.0 144.40 11.12 12.8 11.26  1.0 2.479E-01 17.37 17.9  6.92  2.8 9.090E-06
 210  65 -30.0 144.14  9.67  3.8  7.59  2.8 4.913E-01 14.98 17.9  4.54  4.3 1.805E-05
 210  60 -30.0 144.60  7.15 13.4  4.49  5.2 9.721E-01 13.64 18.0  2.95  5.8 3.557E-05
 210  55 -30.0 148.46  5.83 18.8  2.56  6.8 1.904E+00 11.89 18.0  2.26  9.4 6.778E-05
 210  50 -30.0 158.80  4.05 21.0  1.93  7.5 3.614E+00 10.52 17.9  1.85   .5 1.203E-04
 210  45 -30.0 172.31  3.22  2.4  1.60  5.8 6.550E+00 10.08 17.7  1.50   .6 2.011E-04
 210  40 -30.0 186.27  2.94  8.3  1.67  5.6 1.134E+01  9.99 17.7  1.20   .2 3.221E-04
 210  35 -30.0 198.00  3.16 15.3  1.59  5.6 1.892E+01  9.71 17.8  1.07 12.0 5.055E-04
 210  30 -30.0 207.09  4.96 16.5  1.35  5.6 3.075E+01  8.98 17.9  1.03 11.9 7.850E-04
 210  25 -30.0 214.37  7.88 17.0  1.36   .7 4.903E+01  7.68 18.1   .93 11.8 1.209E-03
 210  20 -30.0 220.45 10.35 17.5  1.95  1.4 7.706E+01  5.84 18.3   .80 11.3 1.849E-03
 210  15 -30.0 225.17 11.64 18.0  2.41  2.2 1.199E+02  3.71 18.6   .84 10.2 2.818E-03
 210  10 -30.0 228.24 12.08 18.5  2.49  2.8 1.851E+02  1.52 19.2  1.09  9.5 4.296E-03
 210   5 -30.0 229.70 13.11 18.2  2.80  3.1 2.847E+02  1.10  5.4  1.48  9.3 6.571E-03
 210   0 -30.0 227.68  9.78 17.2  3.57  2.7 4.393E+02  1.99  7.3  1.14  8.7 1.023E-02
 210  80 -22.5 137.59 10.31 13.9 12.80 11.3 5.858E-02 26.08 17.3 17.67   .7 2.240E-06
 210  75 -22.5 141.37 11.25 13.6 14.67   .1 1.184E-01 22.55 18.0 12.30  1.3 4.426E-06
 210  70 -22.5 143.62 11.48  6.0 12.52  1.0 2.365E-01 18.93 18.3  7.54  2.1 8.715E-06
 210  65 -22.5 144.87 10.79  5.9  7.20  3.0 4.683E-01 16.02 18.3  4.87  2.9 1.711E-05
 210  60 -22.5 144.58  8.85 14.2  4.59  5.9 9.252E-01 14.05 18.5  3.54   .6 3.386E-05
 210  55 -22.5 147.11  7.17 18.8  3.28  9.7 1.817E+00 11.48 18.5  2.80   .9 6.528E-05
 210  50 -22.5 156.41  4.83 20.6  2.49 11.8 3.475E+00  9.30 18.3  2.18  1.7 1.175E-04
 210  45 -22.5 169.19  3.67 22.4  2.07  1.5 6.362E+00  8.25 18.0  1.63  2.2 1.989E-04
 210  40 -22.5 183.80  3.28 23.2  1.97  3.2 1.111E+01  7.76 17.8  1.16  2.0 3.197E-04
 210  35 -22.5 195.99  3.24 16.3  2.01  4.4 1.865E+01  7.40 17.8   .94  1.1 5.033E-04
 210  30 -22.5 205.24  4.02 17.1  1.77  4.0 3.045E+01  6.81 17.8   .89   .3 7.846E-04
 210  25 -22.5 212.93  5.32 17.3  1.63  2.8 4.873E+01  5.87 17.9   .89 11.7 1.210E-03
 210  20 -22.5 219.34  7.12 17.5  1.93  2.4 7.681E+01  4.60 18.1   .94 11.0 1.852E-03
 210  15 -22.5 224.11  8.58 17.8  2.30  2.8 1.197E+02  3.08 18.3  1.09 10.2 2.827E-03
 210  10 -22.5 227.23  9.32 18.1  2.23  3.3 1.853E+02  1.45 18.6  1.35  9.8 4.317E-03
 210   5 -22.5 229.57 12.19 17.7  2.41  3.4 2.854E+02  1.03  4.4  1.65  9.7 6.589E-03
 210   0 -22.5 231.92 12.19 17.7  2.41  3.4 4.376E+02  1.03  4.4  1.65  9.7 1.000E-02
 210  80 -15.0 136.91 10.69 14.1 14.03 11.2 5.630E-02 28.06 17.5 22.17   .4 2.156E-06
 210  75 -15.0 140.27 11.15 12.5 16.05 11.8 1.141E-01 24.11 18.2 15.86   .9 4.288E-06
 210  70 -15.0 143.16 13.35  6.3 13.05   .8 2.285E-01 20.14 18.3 10.04  1.4 8.448E-06
 210  65 -15.0 144.90 13.04  7.1  8.01  1.7 4.534E-01 16.93 18.5  6.27  1.6 1.659E-05
 210  60 -15.0 145.27  9.83 15.1  4.89  2.6 8.950E-01 14.85 18.8  4.09  1.4 3.260E-05
 210  55 -15.0 147.98  8.79 18.2  2.73 11.9 1.751E+00 11.88 19.1  3.23  1.3 6.253E-05
 210  50 -15.0 155.15  7.02 20.0  2.86   .4 3.351E+00  8.82 19.0  2.59  1.6 1.142E-04
 210  45 -15.0 166.92  4.48 21.4  2.30  1.3 6.173E+00  7.06 18.6  2.07  1.9 1.956E-04
 210  40 -15.0 180.66  3.68 20.9  2.21  2.5 1.087E+01  6.08 18.2  1.61  1.8 3.183E-04
 210  35 -15.0 193.29  3.44 20.9  2.04  3.3 1.840E+01  5.31 17.9  1.25  1.4 5.035E-04
 210  30 -15.0 203.23  3.21 20.6  1.81  3.7 3.022E+01  4.68 17.6  1.07   .8 7.865E-04
 210  25 -15.0 211.15  3.65 18.9  1.79  2.7 4.857E+01  4.06 17.3   .94   .1 1.217E-03
 210  20 -15.0 217.86  4.10 17.6  2.10  2.7 7.683E+01  3.39 17.2   .90 11.2 1.866E-03
 210  15 -15.0 223.13  4.95 16.6  2.68  3.2 1.201E+02  2.59 17.2  1.12 10.4 2.848E-03
 210  10 -15.0 226.80  7.32 16.1  2.65  3.6 1.861E+02  1.63 17.8  1.51 10.0 4.343E-03
 210   5 -15.0 229.46 12.67 16.7  2.34  3.3 2.867E+02  1.09   .3  1.81  9.9 6.623E-03
 210   0 -15.0 229.03 20.06 16.9  3.97  2.9 4.402E+02  2.81  4.8  2.07  9.9 1.023E-02
 210  80  -7.5 135.28 10.38 14.2 13.78 10.7 5.456E-02 29.01 17.0 24.51   .1 2.111E-06
 210  75  -7.5 138.62 11.15  7.7 14.68 11.2 1.115E-01 25.17 17.4 19.01   .5 4.236E-06
 210  70  -7.5 141.76 13.83  7.2 12.95   .0 2.250E-01 21.44 17.7 13.72  1.0 8.408E-06
 210  65  -7.5 144.40 13.94  9.9  9.07   .6 4.487E-01 18.46 18.2  9.60  1.4 1.647E-05
 210  60  -7.5 146.70 11.80 15.3  7.50  1.0 8.832E-01 15.82 18.9  6.70  1.6 3.185E-05
 210  55  -7.5 149.71 10.44 18.0  5.61  1.3 1.716E+00 12.37 19.4  4.56  1.8 6.061E-05
 210  50  -7.5 155.14  7.49 19.7  3.90  1.8 3.273E+00  9.05 19.6  3.24  1.9 1.115E-04
 210  45  -7.5 165.01  6.12 20.4  2.63  2.4 6.053E+00  6.72 19.5  2.31  1.8 1.940E-04
 210  40  -7.5 178.38  5.14 20.5  1.97  3.4 1.073E+01  5.22 19.0  1.86  1.5 3.183E-04
 210  35  -7.5 190.88  4.56 21.4  1.63  4.1 1.829E+01  4.16 18.0  1.62  1.3 5.068E-04
 210  30  -7.5 201.46  4.19 22.3  1.58  1.2 3.019E+01  3.41 16.6  1.41  1.2 7.930E-04
 210  25  -7.5 210.02  4.10   .6  2.26  1.9 4.871E+01  2.96 15.6  1.08  1.0 1.227E-03
 210  20  -7.5 217.05  3.93  5.3  3.36  2.8 7.722E+01  2.74 15.4   .83 11.7 1.883E-03
 210  15  -7.5 223.40  4.80 12.2  3.65  3.5 1.208E+02  2.50 15.9  1.10 10.3 2.861E-03
 210  10  -7.5 227.96  8.27 14.1  2.82  3.9 1.869E+02  1.85 17.4  1.62 10.1 4.341E-03
 210   5  -7.5 230.12 12.47 16.1  2.16  3.5 2.874E+02  1.18 22.5  1.92 10.1 6.619E-03
 210   0  -7.5 229.36 17.90 16.9  3.50  3.1 4.416E+02  2.61  4.0  2.21  9.8 1.023E-02
 210  80    .0 133.51  9.34 14.4 12.31 10.4 5.401E-02 28.49 15.4 26.33 11.9 2.117E-06
 210  75    .0 136.87 10.35  6.8 12.73 10.8 1.114E-01 24.82 15.8 21.47   .2 4.282E-06
 210  70    .0 141.40 13.43  8.2 11.46 11.2 2.258E-01 21.35 16.7 16.78   .6 8.446E-06
 210  65    .0 145.45 14.25 10.7 10.34 11.4 4.491E-01 18.23 17.8 13.11  1.0 1.637E-05
 210  60    .0 147.77 12.56 14.1 10.73   .3 8.802E-01 15.59 18.9  9.68  1.5 3.154E-05
 210  55    .0 150.81 10.03 17.5  9.31  1.3 1.703E+00 12.61 19.7  6.22  2.0 5.971E-05
 210  50    .0 155.24  8.86 19.7  5.49  2.3 3.241E+00  9.32 20.0  3.77  2.2 1.104E-04
 210  45    .0 164.21  7.14 20.1  3.05  3.3 6.003E+00  6.76 20.0  2.68  1.9 1.934E-04
 210  40    .0 177.02  6.41 20.3  2.28  6.3 1.069E+01  5.03 19.8  2.31  1.6 3.193E-04
 210  35    .0 189.82  6.33 21.2  2.30   .1 1.827E+01  3.83 18.3  2.03  1.7 5.093E-04
 210  30    .0 200.26  6.16 23.3  2.72  1.5 3.026E+01  2.97 13.4  1.59  1.8 7.997E-04
 210  25    .0 209.30  5.69  2.6  3.53  2.7 4.893E+01  2.69 13.1  1.02  1.4 1.237E-03
 210  20    .0 217.57  5.05  7.3  3.90  3.4 7.761E+01  2.63 13.9   .93 11.2 1.888E-03
 210  15    .0 223.96  5.61 11.3  3.23  3.9 1.213E+02  2.31 15.0  1.25 10.4 2.865E-03
 210  10    .0 228.53  7.69 13.7  2.22  3.9 1.874E+02  1.63 16.9  1.67 10.2 4.341E-03
 210   5    .0 230.82 10.45 15.5  2.23  3.2 2.878E+02  1.02 22.4  1.93 10.1 6.605E-03
 210   0    .0 228.95 14.38 16.6  3.14  3.0 4.421E+02  2.25  3.2  2.17  9.8 1.025E-02
 210  80   7.5 132.22  8.03 15.5 10.90 10.1 5.430E-02 25.27 13.4 26.04 11.7 2.154E-06
 210  75   7.5 137.16 10.40  6.9 10.99 10.4 1.124E-01 22.25 13.9 21.90 12.0 4.319E-06
 210  70   7.5 142.16 13.83  9.0 11.11 10.8 2.274E-01 18.97 15.4 17.90   .3 8.462E-06
 210  65   7.5 146.15 14.07 11.0 12.44 11.2 4.508E-01 16.21 17.3 14.06   .7 1.636E-05
 210  60   7.5 148.36 11.21 13.3 10.86 11.9 8.807E-01 14.34 18.8 10.47  1.2 3.145E-05
 210  55   7.5 150.46  8.58 17.0  8.17   .8 1.704E+00 12.17 19.7  7.33  1.6 5.985E-05
 210  50   7.5 155.16  8.33 19.5  5.14  1.4 3.245E+00  9.33 20.1  4.99  2.0 1.105E-04
 210  45   7.5 164.17  7.97 20.2  3.51  1.7 6.012E+00  6.66 20.2  3.60  2.2 1.937E-04
 210  40   7.5 177.49  7.76 20.4  2.98  1.8 1.070E+01  4.75 20.2  2.73  2.3 3.189E-04
 210  35   7.5 190.14  6.97 22.1  3.19  2.3 1.827E+01  3.48 17.2  2.01  2.3 5.085E-04
 210  30   7.5 201.09  5.86   .0  3.75  2.8 3.021E+01  2.75 12.7  1.34  2.2 7.953E-04
 210  25   7.5 210.35  4.52  4.5  3.53  3.4 4.876E+01  2.62 12.9   .98   .3 1.227E-03
 210  20   7.5 218.03  4.10  9.4  2.92  3.9 7.720E+01  2.35 13.8  1.10 10.6 1.874E-03
 210  15   7.5 223.62  4.34 12.4  2.29  4.1 1.206E+02  1.85 14.7  1.38 10.4 2.853E-03
 210  10   7.5 227.53  5.24 13.8  1.80  3.7 1.865E+02  1.24 16.1  1.69 10.3 4.339E-03
 210   5   7.5 228.91  8.30 15.0  2.38  2.8 2.871E+02   .90 23.4  1.96 10.2 6.645E-03
 210   0   7.5 225.70 11.18 15.7  3.03  3.0 4.423E+02  1.66  2.8  2.06  9.9 1.039E-02
 210  80  15.0 132.72  7.51  8.9 10.10 10.4 5.525E-02 21.95 12.7 26.30 11.6 2.183E-06
 210  75  15.0 138.33 10.07  8.0 11.63 10.7 1.138E-01 19.04 13.4 21.68 11.9 4.330E-06
 210  70  15.0 143.54 13.77  9.3 11.66 10.9 2.286E-01 16.62 15.1 17.27   .2 8.432E-06
 210  65  15.0 146.19 13.70 11.1 10.19 11.2 4.518E-01 14.86 17.1 13.52   .5 1.639E-05
 210  60  15.0 147.49 10.73 13.2  8.27 11.5 8.854E-01 13.40 18.8 10.69   .8 3.180E-05
 210  55  15.0 150.24  8.15 16.5  6.21 11.8 1.716E+00 11.54 19.8  8.51  1.2 6.040E-05
 210  50  15.0 155.11  7.93 19.6  5.39   .4 3.271E+00  8.99 20.2  6.76  1.5 1.114E-04
 210  45  15.0 164.97  8.05 20.6  5.03   .9 6.055E+00  6.43 20.3  5.09  1.9 1.941E-04
 210  40  15.0 178.95  7.96 21.5  5.01  1.5 1.073E+01  4.48 19.6  3.57  2.2 3.173E-04
 210  35  15.0 192.46  6.43 22.6  5.19  2.2 1.823E+01  3.23 17.0  2.23  2.3 5.014E-04
 210  30  15.0 203.03  4.55   .1  4.33  3.0 2.999E+01  2.70 15.0  1.29  2.0 7.818E-04
 210  25  15.0 212.63  3.14  9.7  3.28  3.5 4.816E+01  2.47 14.9   .96   .1 1.198E-03
 210  20  15.0 219.02  3.41 13.4  2.54  3.7 7.598E+01  2.08 15.4  1.03 10.8 1.836E-03
 210  15  15.0 223.14  3.94 15.5  2.01  3.7 1.186E+02  1.53 15.8  1.33 10.4 2.812E-03
 210  10  15.0 225.11  3.31 16.0  1.83  3.3 1.840E+02  1.00 15.9  1.61 10.3 4.324E-03
 210   5  15.0 224.85  4.70 15.1  2.09  3.2 2.849E+02   .74  2.3  1.91 10.1 6.707E-03
 210   0  15.0 221.25  8.66 15.4  3.12  2.7 4.422E+02  1.21  4.0  2.08  9.9 1.059E-02
 210  80  22.5 133.68  7.08  9.9 11.51 10.8 5.608E-02 19.29 12.8 26.30 11.7 2.194E-06
 210  75  22.5 140.01  9.78  8.6 11.53 11.1 1.145E-01 16.59 13.7 21.00 11.9 4.302E-06
 210  70  22.5 143.28 12.81  9.3 10.18 11.3 2.292E-01 14.52 15.4 16.55   .1 8.464E-06
 210  65  22.5 145.36 11.83 10.7  7.82 10.8 4.540E-01 13.36 17.2 13.40   .3 1.656E-05
 210  60  22.5 145.77  9.25 13.3  6.99 11.1 8.945E-01 12.38 18.6 11.24   .6 3.248E-05
 210  55  22.5 150.14  6.76 16.3  6.45 11.5 1.741E+00 10.91 19.5  9.16   .9 6.128E-05
 210  50  22.5 156.47  6.75 19.2  5.80   .2 3.307E+00  8.80 19.9  7.27  1.2 1.117E-04
 210  45  22.5 166.80  8.08 21.2  5.41   .9 6.082E+00  6.29 19.7  5.42  1.4 1.928E-04
 210  40  22.5 181.36  6.95 21.8  4.77  1.4 1.071E+01  4.60 18.7  3.86  1.5 3.124E-04
 210  35  22.5 195.07  4.95 22.6  4.14  2.0 1.806E+01  3.89 17.3  2.72  1.5 4.900E-04
 210  30  22.5 205.92  3.29 21.6  3.19  2.2 2.951E+01  3.50 16.6  1.95  1.2 7.581E-04
 210  25  22.5 215.05  3.74 14.6  2.93  2.2 4.709E+01  3.02 16.8  1.43   .7 1.158E-03
 210  20  22.5 220.02  4.45 16.0  3.02  2.4 7.402E+01  2.35 17.2  1.09 11.8 1.780E-03
 210  15  22.5 221.93  4.56 17.2  2.85  2.8 1.156E+02  1.59 17.5  1.12 10.8 2.755E-03
 210  10  22.5 221.57  3.95 18.0  2.49  3.0 1.801E+02   .93 17.3  1.44 10.2 4.302E-03
 210   5  22.5 219.52  3.45 17.9  2.32  3.0 2.814E+02   .64  8.4  1.81  9.9 6.784E-03
 210   0  22.5 215.47  5.97 15.6  2.87  2.8 4.416E+02   .92  6.1  2.04  9.8 1.086E-02
 210  80  30.0 135.18  6.71 10.9 11.75 11.1 5.627E-02 16.24 13.3 26.75 11.7 2.178E-06
 210  75  30.0 140.80  8.96  9.1 11.93 11.2 1.142E-01 14.16 14.2 21.32 11.9 4.267E-06
 210  70  30.0 143.50 11.14  9.6 10.08 11.4 2.281E-01 12.67 15.7 16.76 12.0 8.404E-06
 210  65  30.0 144.19 10.17 10.3  8.25 10.8 4.529E-01 12.23 17.3 13.63   .1 1.665E-05
 210  60  30.0 144.89  7.32 12.9  7.45 11.0 8.963E-01 11.98 18.4 11.26   .4 3.273E-05
 210  55  30.0 150.42  6.01 15.8  6.50 11.6 1.747E+00 10.92 19.1  8.95   .7 6.139E-05
 210  50  30.0 158.26  6.23 19.5  5.45   .5 3.305E+00  9.13 19.3  6.90   .9 1.103E-04
 210  45  30.0 169.45  6.72 21.3  4.40  1.2 6.026E+00  7.17 19.0  5.25   .9 1.880E-04
 210  40  30.0 183.74  6.02 22.1  3.60  1.6 1.052E+01  6.01 18.2  4.11   .8 3.029E-04
 210  35  30.0 198.06  3.76 22.1  2.54  1.6 1.762E+01  5.47 17.5  3.43   .7 4.705E-04
 210  30  30.0 208.96  3.03 17.3  2.67   .8 2.857E+01  5.05 17.2  2.91   .6 7.230E-04
 210  25  30.0 216.83  5.09 15.8  3.33   .7 4.534E+01  4.33 17.4  2.31   .5 1.106E-03
 210  20  30.0 219.51  5.78 16.7  3.68  1.1 7.119E+01  3.33 17.7  1.66   .3 1.716E-03
 210  15  30.0 219.17  5.99 17.9  3.71  1.7 1.115E+02  2.19 17.9  1.14 11.6 2.692E-03
 210  10  30.0 216.96  5.39 18.7  3.52  2.4 1.751E+02  1.09 17.5  1.17 10.3 4.272E-03
 210   5  30.0 213.57  4.16 18.7  2.89  3.0 2.766E+02   .58 11.6  1.61  9.7 6.854E-03
 210   0  30.0 208.23  3.97 16.6  2.86  3.0 4.406E+02   .96  8.4  1.95  9.5 1.120E-02
 210  80  37.5 135.91  7.21 13.4 11.16 11.3 5.485E-02 15.58 14.9 26.27 11.7 2.113E-06
 210  75  37.5 141.96  8.51  9.9 11.79 11.4 1.108E-01 13.38 15.5 21.16 11.8 4.109E-06
 210  70  37.5 144.11  9.22  8.7 10.85 11.4 2.203E-01 12.63 16.4 16.55 11.9 8.083E-06
 210  65  37.5 143.59 10.18  9.5  7.42 11.3 4.375E-01 12.71 17.4 12.99   .1 1.615E-05
 210  60  37.5 144.69  7.14 12.5  6.34 11.5 8.675E-01 12.54 18.2 10.42   .2 3.172E-05
 210  55  37.5 149.86  5.52 17.0  5.66 11.9 1.693E+00 11.39 18.6  8.12   .4 5.968E-05
 210  50  37.5 159.34  4.95 20.1  4.32   .5 3.198E+00  9.96 18.7  6.33   .4 1.061E-04
 210  45  37.5 171.94  5.49 21.5  3.26   .9 5.793E+00  8.84 18.3  5.20   .3 1.782E-04
 210  40  37.5 186.69  4.84 22.0  2.45  1.1 1.003E+01  8.16 17.8  4.55   .3 2.842E-04
 210  35  37.5 201.06  3.45 20.0  2.22   .1 1.666E+01  7.71 17.4  4.11   .2 4.382E-04
 210  30  37.5 211.38  4.14 15.8  2.81 11.8 2.684E+01  7.12 17.5  3.62   .3 6.714E-04
 210  25  37.5 216.48  6.49 16.4  3.69   .2 4.251E+01  6.13 17.7  2.99   .3 1.038E-03
 210  20  37.5 216.81  7.80 17.5  4.02   .6 6.695E+01  4.73 17.9  2.22   .3 1.633E-03
 210  15  37.5 214.58  7.79 18.3  3.90  1.0 1.057E+02  3.12 17.9  1.47 12.0 2.605E-03
 210  10  37.5 210.98  6.82 18.7  3.61  1.5 1.678E+02  1.58 17.2   .99 10.9 4.209E-03
 210   5  37.5 205.82  4.70 18.8  3.40  2.3 2.690E+02   .69 13.2  1.23  9.5 6.918E-03
 210   0  37.5 200.03  2.65 17.8  2.76  2.8 4.366E+02  1.11  9.1  1.64  9.1 1.155E-02
 210  80  45.0 135.87  7.54 15.5 10.62 11.8 5.096E-02 16.89 16.7 25.35 11.9 1.963E-06
 210  75  45.0 142.79  7.11 15.1 11.93 11.7 1.028E-01 14.49 17.1 20.12 12.0 3.784E-06
 210  70  45.0 145.80  8.89  7.6 10.43 12.0 2.031E-01 13.08 17.3 15.36   .0 7.365E-06
 210  65  45.0 145.55  9.78  7.6  8.04   .2 3.999E-01 12.93 17.6 11.59 12.0 1.458E-05
 210  60  45.0 146.02  7.69  7.3  5.31   .1 7.884E-01 13.12 17.9  8.96 11.9 2.863E-05
 210  55  45.0 150.15  4.94 19.7  3.94   .3 1.535E+00 12.97 17.9  7.25 11.8 5.406E-05
 210  50  45.0 159.67  4.57 20.5  3.03   .3 2.897E+00 12.29 17.8  6.18 11.8 9.591E-05
 210  45  45.0 173.53  4.14 21.4  2.62 11.7 5.229E+00 11.66 17.5  5.48 11.8 1.593E-04
 210  40  45.0 188.09  3.27 20.0  2.69 11.2 9.011E+00 11.22 17.3  4.92 11.8 2.533E-04
 210  35  45.0 202.40  3.71 14.8  2.75 10.6 1.491E+01 10.76 17.3  4.41 11.9 3.895E-04
 210  30  45.0 211.60  5.64 15.0  3.50 10.9 2.398E+01 10.04 17.5  3.90   .1 5.989E-04
 210  25  45.0 213.88  8.66 16.8  3.78 11.7 3.807E+01  8.72 17.8  3.25   .2 9.405E-04
 210  20  45.0 211.82 10.77 17.9  3.87   .4 6.043E+01  6.70 17.9  2.48   .2 1.508E-03
 210  15  45.0 207.73 10.44 18.4  3.65   .7 9.659E+01  4.37 17.7  1.67   .1 2.460E-03
 210  10  45.0 202.38  8.28 18.5  3.28  1.0 1.561E+02  2.27 17.0  1.00 11.4 4.083E-03
 210   5  45.0 195.81  5.24 18.2  3.06  1.4 2.559E+02   .98 14.1   .86  9.6 6.918E-03
 210   0  45.0 188.69  2.91 16.2  2.71  2.1 4.268E+02  1.04  9.5  1.29  8.7 1.198E-02
 210  80  52.5 134.89  7.03 16.2 10.25   .1 4.356E-02 18.35 17.2 24.82   .1 1.691E-06
 210  75  52.5 142.66  7.28 16.0 11.57   .2 8.815E-02 16.13 17.5 19.91   .1 3.251E-06
 210  70  52.5 148.27  8.24 16.2 12.41   .4 1.732E-01 14.54 17.7 15.13   .1 6.177E-06
 210  65  52.5 150.26  7.61  3.1  9.94   .7 3.358E-01 13.97 17.7 10.92 11.8 1.186E-05
 210  60  52.5 150.30  7.91  3.0  5.22   .8 6.489E-01 14.33 17.5  8.33 11.6 2.295E-05
 210  55  52.5 153.22  6.78  3.3  3.68 11.4 1.247E+00 15.39 17.2  6.99 11.5 4.320E-05
 210  50  52.5 161.86  4.49  3.3  3.37 11.1 2.334E+00 16.37 17.1  5.90 11.6 7.638E-05
 210  45  52.5 173.29  3.73  1.4  2.93 11.1 4.201E+00 16.66 17.0  5.02 11.6 1.282E-04
 210  40  52.5 186.65  3.36 13.9  2.68 10.7 7.255E+00 16.44 17.1  4.40 11.7 2.054E-04
 210  35  52.5 199.23  5.65 14.1  2.73 10.7 1.207E+01 15.82 17.2  3.91 11.8 3.199E-04
 210  30  52.5 206.52  8.86 15.3  3.09 10.8 1.959E+01 14.58 17.5  3.44 11.9 5.005E-04
 210  25  52.5 206.22 12.08 17.0  3.16 11.5 3.152E+01 12.45 17.7  2.91   .1 8.065E-04
 210  20  52.5 202.14 14.32 17.9  3.08   .1 5.100E+01  9.43 17.7  2.27   .2 1.333E-03
 210  15  52.5 196.92 13.31 18.2  2.89   .5 8.351E+01  6.08 17.5  1.56   .1 2.243E-03
 210  10  52.5 190.23  9.85 18.2  2.52   .8 1.389E+02  3.17 16.9   .90 11.6 3.864E-03
 210   5  52.5 182.00  5.47 17.8  2.26  1.1 2.356E+02  1.35 14.8   .59  9.9 6.851E-03
 210   0  52.5 173.79  2.34 15.8  2.08  1.4 4.098E+02  1.00 11.1   .92  8.5 1.248E-02
 210  80  60.0 131.44  6.86 17.0  8.45   .2 3.227E-02 20.40 17.3 21.36   .2 1.285E-06
 210  75  60.0 140.74  6.29 17.1  9.17   .2 6.624E-02 18.37 17.4 17.63   .2 2.476E-06
 210  70  60.0 149.97  6.09 18.4  9.53   .5 1.302E-01 17.20 17.5 14.00   .2 4.586E-06
 210  65  60.0 155.37  7.17 23.3  9.90   .6 2.484E-01 16.66 17.4 10.49   .0 8.483E-06
 210  60  60.0 158.91  7.32  2.7  7.54   .6 4.666E-01 16.94 17.3  7.47 11.8 1.564E-05
 210  55  60.0 162.01  7.83  2.9  5.02 11.4 8.661E-01 18.00 17.1  5.52 11.7 2.850E-05
 210  50  60.0 166.95  6.01  3.6  4.24 11.0 1.582E+00 19.41 17.0  4.39 11.9 5.040E-05
 210  45  60.0 174.55  4.80  4.8  3.67 11.0 2.822E+00 20.55 17.0  3.55   .3 8.573E-05
 210  40  60.0 182.64  4.02 10.6  2.82 12.0 4.898E+00 21.01 17.0  2.97   .5 1.417E-04
 210  35  60.0 190.53  5.35 14.0  2.27 11.9 8.287E+00 20.53 17.2  2.52   .6 2.291E-04
 210  30  60.0 193.14  9.37 15.7  2.12   .1 1.380E+01 19.01 17.4  2.18   .4 3.760E-04
 210  25  60.0 190.46 13.94 17.0  1.87   .4 2.300E+01 16.15 17.5  1.91   .3 6.355E-04
 210  20  60.0 185.87 15.93 17.7  1.77   .3 3.872E+01 12.12 17.6  1.55   .3 1.099E-03
 210  15  60.0 179.74 14.42 18.0  1.77   .3 6.628E+01  7.72 17.4  1.12   .2 1.949E-03
 210  10  60.0 172.03  9.96 17.9  1.50   .7 1.160E+02  3.96 16.9   .66 12.0 3.567E-03
 210   5  60.0 163.32  4.91 17.4  1.42  1.1 2.085E+02  1.59 15.3   .35 10.0 6.757E-03
 210   0  60.0 158.37  1.62 16.1  1.11  1.7 3.848E+02   .94 12.1   .57  8.3 1.286E-02
 210  80  67.5 125.04  8.03 17.6  5.74 11.6 1.960E-02 27.38 17.5 17.85 11.9 8.184E-07
 210  75  67.5 136.02  6.73 17.5  6.81 11.6 4.140E-02 24.32 17.5 14.94 12.0 1.596E-06
 210  70  67.5 146.73  6.76 17.2  7.64 11.7 8.283E-02 22.23 17.5 11.98   .1 2.972E-06
 210  65  67.5 156.02  6.43 18.4  7.28 11.9 1.585E-01 20.89 17.5  9.39   .2 5.366E-06
 210  60  67.5 163.76  6.15 18.5  6.53   .1 2.934E-01 20.08 17.5  7.30   .3 9.484E-06
 210  55  67.5 170.62  6.36 21.0  5.95 11.9 5.292E-01 19.63 17.5  5.67   .5 1.644E-05
 210  50  67.5 175.11  6.24   .4  5.26 11.4 9.367E-01 19.72 17.4  4.66  1.0 2.837E-05
