  Ls Hgt   Lat   TA0K   TA1K  Tp1  TA2K  Tp2     DA0     DA1%  Dp1  DA2%  Dp2     PA0
 330   1  75.0  152.88   .80 17.1   .22  4.6  1.407E-02   .45 14.5   .11  6.4  4.086E+02
 330   0  75.0  154.25   .84 16.2   .23  5.0  1.585E-02   .41 13.8   .11  6.4  4.645E+02
 330  -1  75.0  155.52   .93 14.8   .27  5.2  1.786E-02   .40 12.9   .15  5.6  5.276E+02
 330  -2  75.0  155.41   .92 16.2   .26  5.7  2.029E-02   .45 12.8   .16  5.7  5.990E+02
 330  -3  75.0  154.19   .78 16.0   .23  6.1  2.323E-02   .47 13.5   .15  5.4  6.801E+02
 330  -4  75.0  151.12   .35 14.1   .22  5.4  2.695E-02   .48 15.6   .16  6.4  7.736E+02
 330  -5  75.0  148.05   .34 14.1   .21  5.4  3.129E-02   .48 15.6   .16  6.4  8.799E+02
 330  80  82.5  159.22  3.53 15.4  2.68  6.0  4.471E-07  3.96 15.7  2.93  4.8  1.351E-02
 330  75  82.5  159.28  3.53 15.4  2.68  6.0  7.726E-07  3.96 15.7  2.93  4.8  2.335E-02
 330  70  82.5  159.34  3.53 15.4  2.68  6.0  1.334E-06  3.96 15.7  2.93  4.8  4.035E-02
 330  65  82.5  159.40  3.53 15.4  2.68  6.0  2.307E-06  3.96 15.7  2.93  4.8  6.973E-02
 330  60  82.5  159.46  5.06 13.6  2.75  5.3  3.974E-06  4.91 16.3  2.77  5.9  1.205E-01
 330  55  82.5  160.53  4.84 12.0  3.93  5.2  7.378E-06  4.82 17.9  2.02  6.6  2.242E-01
 330  50  82.5  158.34  3.76 13.0  3.86  4.7  1.393E-05  3.96 17.9  2.34  7.7  4.169E-01
 330  45  82.5  155.85  2.57 16.2  2.99  5.8  2.651E-05  3.27 17.9  2.16  6.7  7.824E-01
 330  40  82.5  151.08  2.46 17.1  2.69  7.2  5.200E-05  2.52 16.8  2.02  5.0  1.489E+00
 330  35  82.5  143.75  2.17 18.4  2.04  7.6  1.067E-04  1.80 15.1  1.59  4.7  2.908E+00
 330  30  82.5  134.77  1.13 17.2  1.35  4.8  2.314E-04  1.49 16.2  1.06  5.0  5.922E+00
 330  25  82.5  131.64   .68 11.8   .84  4.3  4.961E-04  1.66 16.4   .82  5.7  1.240E+01
 330  20  82.5  132.50   .91 14.7   .49  5.0  1.039E-03  1.01 16.5   .53  6.3  2.615E+01
 330  15  82.5  135.45   .98 16.2   .50  6.3  2.119E-03   .52 15.2   .31  7.2  5.452E+01
 330  10  82.5  138.99   .82 15.9   .39  6.2  4.231E-03   .41  9.5   .25  4.9  1.117E+02
 330   9  82.5  139.72   .74 16.6   .34  6.7  4.845E-03   .38  9.8   .23  4.6  1.286E+02
 330   8  82.5  140.45   .68 17.4   .30  6.5  5.548E-03   .37 10.0   .21  4.6  1.480E+02
 330   7  82.5  141.24   .63 17.7   .27  6.6  6.348E-03   .37  9.6   .20  4.7  1.704E+02
 330   6  82.5  142.40   .58 18.0   .24  6.5  7.225E-03   .33 10.0   .18  4.8  1.955E+02
 330   5  82.5  143.60   .54 18.3   .22  6.2  8.222E-03   .29  9.9   .16  4.9  2.243E+02
 330   4  82.5  144.79   .52 18.7   .22  6.5  9.356E-03   .27  9.8   .15  5.2  2.574E+02
 330   3  82.5  146.17   .52 16.7   .21  6.7  1.060E-02   .25  8.4   .14  4.9  2.945E+02
 330   2  82.5  147.60   .53 15.1   .20  6.9  1.201E-02   .27  8.9   .15  4.0  3.367E+02
 330   1  82.5  149.02   .54 12.4   .21  7.4  1.359E-02   .30  9.3   .15  3.4  3.848E+02
 330   0  82.5  150.27   .55 10.5   .22  7.7  1.537E-02   .30  9.7   .16  3.8  4.388E+02
 330  -1  82.5  151.13   .55  9.7   .21  7.5  1.743E-02   .32  9.9   .16  3.9  5.002E+02
 330  -2  82.5  151.08   .50  9.9   .24  6.3  1.986E-02   .35 10.5   .19  4.6  5.698E+02
 330  -3  82.5  149.86   .31  9.1   .23  6.5  2.281E-02   .28 11.4   .18  4.6  6.494E+02
 330  -4  82.5  149.56  1.98  7.4   .41  7.5  2.574E-02  1.53 16.4   .38  2.2  7.315E+02
 330  -5  82.5  149.26  1.98  7.4   .41  7.5  2.905E-02  1.53 16.4   .38  2.2  8.239E+02
 330  80  90.0  157.34   .00 15.4   .00  6.0  4.304E-07   .00 15.7   .00  4.8  1.286E-02
 330  75  90.0  157.42   .00 15.4   .00  6.0  7.339E-07   .00 15.7   .00  4.8  2.192E-02
 330  70  90.0  157.63   .00 15.4   .00  6.0  1.249E-06   .00 15.7   .00  4.8  3.738E-02
 330  65  90.0  157.91   .00 15.4   .00  6.0  2.132E-06   .00 15.7   .00  4.8  6.384E-02
 330  60  90.0  158.18   .00 13.6   .00  5.3  3.617E-06   .00 16.3   .00  5.9  1.088E-01
 330  55  90.0  159.75   .00 12.0   .00  5.2  6.739E-06   .00 17.9   .00  6.6  2.038E-01
 330  50  90.0  157.13   .00 13.0   .00  4.7  1.282E-05   .00 17.9   .00  7.7  3.808E-01
 330  45  90.0  154.34   .00 16.2   .00  5.8  2.459E-05   .00 17.9   .00  6.7  7.185E-01
 330  40  90.0  149.24   .00 17.1   .00  7.2  4.869E-05   .00 16.8   .00  5.0  1.377E+00
 330  35  90.0  141.89   .00 18.4   .00  7.6  1.008E-04   .00 15.1   .00  4.7  2.712E+00
 330  30  90.0  132.50   .00 17.2   .00  4.8  2.220E-04   .00 16.2   .00  5.0  5.586E+00
 330  25  90.0  130.23   .00 11.8   .00  4.3  4.777E-04   .00 16.4   .00  5.7  1.182E+01
 330  20  90.0  131.51   .00 14.7   .00  5.0  1.004E-03   .00 16.5   .00  6.3  2.507E+01
 330  15  90.0  134.40   .00 16.2   .00  6.3  2.059E-03   .00 15.2   .00  7.2  5.256E+01
 330  10  90.0  137.90   .00 15.9   .00  6.2  4.135E-03   .00  9.5   .00  4.9  1.083E+02
 330   9  90.0  138.57   .00 16.6   .00  6.7  4.742E-03   .00  9.8   .00  4.6  1.249E+02
 330   8  90.0  139.24   .00 17.4   .00  6.5  5.439E-03   .00 10.0   .00  4.6  1.439E+02
 330   7  90.0  139.99   .00 17.7   .00  6.6  6.233E-03   .00  9.6   .00  4.7  1.658E+02
 330   6  90.0  141.15   .00 18.0   .00  6.5  7.101E-03   .00 10.0   .00  4.8  1.904E+02
 330   5  90.0  142.31   .00 18.3   .00  6.2  8.094E-03   .00  9.9   .00  4.9  2.188E+02
 330   4  90.0  143.46   .00 18.7   .00  6.5  9.224E-03   .00  9.8   .00  5.2  2.514E+02
 330   3  90.0  144.86   .00 16.7   .00  6.7  1.046E-02   .00  8.4   .00  4.9  2.880E+02
 330   2  90.0  146.31   .00 15.1   .00  6.9  1.186E-02   .00  8.9   .00  4.0  3.297E+02
 330   1  90.0  147.76   .00 12.4   .00  7.4  1.344E-02   .00  9.3   .00  3.4  3.772E+02
 330   0  90.0  148.97   .00 10.5   .00  7.7  1.522E-02   .00  9.7   .00  3.8  4.306E+02
 330  -1  90.0  149.69   .00  9.7   .00  7.5  1.729E-02   .00  9.9   .00  3.9  4.914E+02
 330  -2  90.0  149.66   .00  9.9   .00  6.3  1.971E-02   .00 10.5   .00  4.6  5.604E+02
 330  -3  90.0  148.44   .00  9.1   .00  6.5  2.267E-02   .00 11.4   .00  4.6  6.394E+02
 330  -4  90.0  149.04   .00  7.4   .00  7.5  2.535E-02   .00 16.4   .00  2.2  7.179E+02
 330  -5  90.0  149.67   .00  7.4   .00  7.5  2.834E-02   .00 16.4   .00  2.2  8.059E+02
 360  80 -90.0  165.00   .00 13.1   .00  4.9  6.413E-07   .00 17.1   .00  5.4  2.009E-02
 360  75 -90.0  165.00   .00 13.1   .00  4.9  1.210E-06   .00 17.1   .00  5.4  3.788E-02
 360  70 -90.0  163.36   .00 13.1   .00  4.9  2.286E-06   .00 17.1   .00  5.4  7.094E-02
 360  65 -90.0  157.68   .00 11.8   .00  3.7  4.373E-06   .00 14.8   .00  7.0  1.307E-01
 360  60 -90.0  153.60   .00 16.0   .00  6.7  8.455E-06   .00 13.6   .00  5.3  2.463E-01
 360  55 -90.0  148.31   .00 11.9   .00  5.9  1.683E-05   .00  9.8   .00  6.0  4.736E-01
 360  50 -90.0  145.30   .00  9.9   .00  6.0  3.357E-05   .00 14.1   .00  5.8  9.264E-01
 360  45 -90.0  142.02   .00 10.2   .00  7.2  6.817E-05   .00 16.1   .00  4.2  1.839E+00
 360  40 -90.0  136.55   .00 10.6   .00  6.3  1.439E-04   .00 17.7   .00  4.6  3.734E+00
 360  35 -90.0  134.03   .00 14.6   .00  5.5  3.037E-04   .00 16.5   .00  4.9  7.735E+00
 360  30 -90.0  135.50   .00 15.4   .00  4.2  6.239E-04   .00 13.3   .00  5.6  1.606E+01
 360  25 -90.0  142.39   .00 19.3   .00  5.2  1.206E-03   .00 12.8   .00  7.2  3.263E+01
 360  20 -90.0  152.39   .00 16.4   .00  5.6  2.204E-03   .00 12.8   .00  6.7  6.381E+01
 360  15 -90.0  163.75   .00 17.8   .00  6.3  3.818E-03   .00 13.4   .00  6.1  1.188E+02
 360  10 -90.0  178.43   .00 13.2   .00  6.0  6.234E-03   .00  9.6   .00  6.8  2.114E+02
 360   9 -90.0  181.59   .00 13.2   .00  5.6  6.847E-03   .00 10.2   .00  7.0  2.362E+02
 360   8 -90.0  183.83   .00 12.1   .00  6.1  7.529E-03   .00 11.2   .00  6.8  2.630E+02
 360   7 -90.0  185.94   .00  9.2   .00  6.2  8.282E-03   .00 13.8   .00  5.8  2.926E+02
 360   6 -90.0  187.24   .00  7.4   .00  6.6  9.143E-03   .00 15.5   .00  4.8  3.253E+02
 360   5 -90.0  187.43   .00  8.6   .00  7.5  1.015E-02   .00 15.6   .00  4.6  3.613E+02
 360   4 -90.0  183.49   .00  7.6   .00  7.9  1.153E-02   .00 14.9   .00  3.8  4.018E+02
 360   3 -90.0  168.29   .00 10.8   .00  6.4  1.405E-02   .00 12.1   .00  5.1  4.487E+02
 360   2 -90.0  156.10   .00 10.8   .00  6.4  1.690E-02   .00 12.1   .00  5.1  5.009E+02
 360   1 -90.0  143.90   .00 10.8   .00  6.4  2.050E-02   .00 12.1   .00  5.1  5.600E+02
 360   0 -90.0  131.70   .00 10.8   .00  6.4  2.502E-02   .00 12.1   .00  5.1  6.256E+02
 360  -1 -90.0  130.00   .00 10.8   .00  6.4  2.813E-02   .00 12.1   .00  5.1  6.943E+02
 360  -2 -90.0  130.00   .00 10.8   .00  6.4  3.091E-02   .00 12.1   .00  5.1  7.628E+02
 360  -3 -90.0  130.00   .00 10.8   .00  6.4  3.411E-02   .00 12.1   .00  5.1  8.419E+02
 360  -4 -90.0  130.00   .00 10.8   .00  6.4  3.765E-02   .00 12.1   .00  5.1  9.291E+02
 360  -5 -90.0  130.00   .00 10.8   .00  6.4  4.155E-02   .00 12.1   .00  5.1  1.025E+03
 360  80 -82.5  165.00  5.08 13.1  2.47  4.9  6.641E-07  3.96 17.1  2.53  5.4  2.081E-02
 360  75 -82.5  165.00  5.08 13.1  2.47  4.9  1.255E-06  3.96 17.1  2.53  5.4  3.930E-02
 360  70 -82.5  162.92  5.08 13.1  2.47  4.9  2.379E-06  3.96 17.1  2.53  5.4  7.365E-02
 360  65 -82.5  157.30  4.18 11.8  3.31  3.7  4.552E-06  4.39 14.8  2.57  7.0  1.357E-01
 360  60 -82.5  153.50  3.82 16.0  3.52  6.7  8.793E-06  2.10 13.6  2.49  5.3  2.560E-01
 360  55 -82.5  149.01  3.97 11.9  3.32  5.9  1.738E-05  1.30  9.8  2.56  6.0  4.913E-01
 360  50 -82.5  146.04  1.65  9.9  2.18  6.0  3.454E-05  1.06 14.1  2.00  5.8  9.580E-01
 360  45 -82.5  142.64  1.05 10.2  1.64  7.2  6.996E-05   .94 16.1  1.49  4.2  1.895E+00
 360  40 -82.5  137.32   .71 10.6  1.34  6.3  1.469E-04  1.02 17.7  1.01  4.6  3.834E+00
 360  35 -82.5  134.98   .67 14.6  1.04  5.5  3.082E-04   .70 16.5   .68  4.9  7.906E+00
 360  30 -82.5  136.63   .59 15.4   .75  4.2  6.288E-04   .43 13.3   .50  5.6  1.633E+01
 360  25 -82.5  143.42   .49 19.3   .48  5.2  1.210E-03   .37 12.8   .32  7.2  3.297E+01
 360  20 -82.5  153.27   .29 16.4   .41  5.6  2.204E-03   .33 12.8   .28  6.7  6.418E+01
 360  15 -82.5  164.44   .21 17.8   .28  6.3  3.814E-03   .24 13.4   .14  6.1  1.192E+02
 360  10 -82.5  178.91   .23 13.2   .24  6.0  6.223E-03   .18  9.6   .09  6.8  2.116E+02
 360   9 -82.5  181.98   .26 13.2   .27  5.6  6.834E-03   .18 10.2   .12  7.0  2.363E+02
 360   8 -82.5  184.33   .25 12.1   .28  6.1  7.513E-03   .15 11.2   .13  6.8  2.631E+02
 360   7 -82.5  186.36   .32  9.2   .29  6.2  8.264E-03   .17 13.8   .14  5.8  2.926E+02
 360   6 -82.5  187.75   .32  7.4   .30  6.6  9.117E-03   .19 15.5   .17  4.8  3.252E+02
 360   5 -82.5  188.08   .37  8.6   .36  7.5  1.011E-02   .23 15.6   .23  4.6  3.611E+02
 360   4 -82.5  185.11   .56  7.6   .63  7.9  1.141E-02   .35 14.9   .39  3.8  4.013E+02
 360   3 -82.5  172.57  1.10 10.8   .71  6.4  1.366E-02   .71 12.1   .45  5.1  4.475E+02
 360   2 -82.5  160.03  1.02 10.8   .66  6.4  1.642E-02   .71 12.1   .45  5.1  4.989E+02
 360   1 -82.5  147.49   .94 10.8   .61  6.4  1.987E-02   .71 12.1   .45  5.1  5.563E+02
 360   0 -82.5  134.95   .86 10.8   .55  6.4  2.421E-02   .71 12.1   .45  5.1  6.203E+02
 360  -1 -82.5  130.00   .83 10.8   .53  6.4  2.780E-02   .71 12.1   .45  5.1  6.859E+02
 360  -2 -82.5  130.00   .83 10.8   .53  6.4  3.062E-02   .71 12.1   .45  5.1  7.556E+02
 360  -3 -82.5  130.00   .83 10.8   .53  6.4  3.373E-02   .71 12.1   .45  5.1  8.323E+02
 360  -4 -82.5  130.00   .83 10.8   .53  6.4  3.715E-02   .71 12.1   .45  5.1  9.169E+02
 360  -5 -82.5  130.00   .83 10.8   .53  6.4  4.093E-02   .71 12.1   .45  5.1  1.010E+03
 360  80 -75.0  165.00  3.46 13.5  2.82  4.9  7.375E-07 11.20 17.8  2.02  6.4  2.309E-02
 360  75 -75.0  165.00  3.46 13.5  2.82  4.9  1.401E-06 11.20 17.8  2.02  6.4  4.388E-02
 360  70 -75.0  161.60  3.46 13.5  2.82  4.9  2.684E-06 11.20 17.8  2.02  6.4  8.230E-02
 360  65 -75.0  156.18  4.82 15.8  1.86  5.9  5.136E-06  8.65 17.1  1.64  6.6  1.522E-01
 360  60 -75.0  153.21  7.23 17.3  1.60  6.1  9.889E-06  4.90 15.4  1.45  4.9  2.877E-01
 360  55 -75.0  151.12  5.76 18.0  1.20  5.6  1.913E-05  3.45 16.0  1.05  7.2  5.495E-01
 360  50 -75.0  148.29  3.78 17.3  1.39  5.1  3.762E-05  2.73 16.4  1.17  6.7  1.060E+00
 360  45 -75.0  144.51  2.27 11.3  1.08  5.8  7.560E-05  2.62 17.5   .99  5.4  2.076E+00
 360  40 -75.0  139.65  1.16 13.8   .82  6.9  1.564E-04  2.39 18.1   .52  4.3  4.154E+00
 360  35 -75.0  137.87  1.08 15.5   .68  4.4  3.222E-04  1.90 17.9   .57  5.7  8.446E+00
 360  30 -75.0  140.07  1.15 17.7   .53  4.7  6.436E-04  1.24 17.7   .35  6.8  1.714E+01
 360  25 -75.0  146.56  1.17 17.5   .35  5.1  1.222E-03   .74 17.4   .15  7.7  3.404E+01
 360  20 -75.0  155.94  1.12 17.4   .24  5.2  2.204E-03   .46 13.0   .10  5.7  6.533E+01
 360  15 -75.0  166.53  1.09 18.2   .15  5.7  3.805E-03   .31  9.1   .09  5.3  1.204E+02
 360  10 -75.0  180.35   .97 17.4   .17  6.2  6.191E-03   .43  5.2   .10  6.6  2.122E+02
 360   9 -75.0  183.15   .92 17.4   .19  6.3  6.796E-03   .45  5.4   .11  6.8  2.365E+02
 360   8 -75.0  185.84   .84 17.4   .21  6.6  7.463E-03   .46  6.1   .13  6.6  2.635E+02
 360   7 -75.0  187.62   .77 17.8   .25  6.6  8.210E-03   .47  5.3   .16  6.4  2.927E+02
 360   6 -75.0  189.28   .74 17.6   .32  7.5  9.037E-03   .49  4.5   .21  6.5  3.250E+02
 360   5 -75.0  190.03   .73 16.5   .33  7.4  9.988E-03   .50  4.7   .23  5.7  3.606E+02
 360   4 -75.0  190.07   .80 16.7   .35  7.6  1.108E-02   .54  5.0   .25  4.1  4.000E+02
 360   3 -75.0  186.06  1.24 15.6   .56  7.1  1.257E-02   .81  5.7   .37  5.0  4.441E+02
 360   2 -75.0  172.44  7.37 16.8  1.59  3.4  1.506E-02  4.60  5.1   .93  7.5  4.919E+02
 360   1 -75.0  158.82  6.78 16.8  1.46  3.4  1.809E-02  4.60  5.1   .93  7.5  5.449E+02
 360   0 -75.0  145.20  6.20 16.8  1.33  3.4  2.194E-02  4.60  5.1   .93  7.5  6.036E+02
 360  -1 -75.0  131.58  5.62 16.8  1.21  3.4  2.681E-02  4.60  5.1   .93  7.5  6.687E+02
 360  -2 -75.0  130.00  5.55 16.8  1.19  3.4  2.976E-02  4.60  5.1   .93  7.5  7.333E+02
 360  -3 -75.0  130.00  5.55 16.8  1.19  3.4  3.260E-02  4.60  5.1   .93  7.5  8.033E+02
 360  -4 -75.0  130.00  5.55 16.8  1.19  3.4  3.571E-02  4.60  5.1   .93  7.5  8.799E+02
 360  -5 -75.0  130.00  5.55 16.8  1.19  3.4  3.911E-02  4.60  5.1   .93  7.5  9.639E+02
 360  80 -67.5  165.00  5.43 11.1  4.72  2.6  9.712E-07 10.85 17.1  2.43  6.4  3.032E-02
 360  75 -67.5  164.50  5.43 11.1  4.72  2.6  1.744E-06 10.85 17.1  2.43  6.4  5.426E-02
 360  70 -67.5  156.74  3.95 13.6  3.72  3.7  3.192E-06 14.15 16.6  2.52  7.5  9.468E-02
 360  65 -67.5  153.83  6.18 16.5  1.86  5.3  6.095E-06 10.44 16.5  1.74  7.1  1.779E-01
 360  60 -67.5  154.82  8.28 17.2  1.94  7.1  1.147E-05  6.55 15.4  1.39  5.5  3.370E-01
 360  55 -67.5  153.83  7.86 16.6  1.69  7.6  2.184E-05  3.77 14.0  1.57  4.3  6.381E-01
 360  50 -67.5  152.00  5.09 12.9  1.10  7.5  4.203E-05  3.24 15.9  1.13  2.3  1.214E+00
 360  45 -67.5  148.26  2.70 11.3  1.07  5.9  8.295E-05  3.66 17.6   .66  4.4  2.339E+00
 360  40 -67.5  143.46  1.66 12.7   .89  2.5  1.682E-04  3.54 18.1   .60  6.2  4.591E+00
 360  35 -67.5  141.83  1.50 15.3   .50  2.3  3.391E-04  2.68 17.6   .52  7.5  9.150E+00
 360  30 -67.5  144.18  1.69 17.7   .33  6.1  6.636E-04  1.70 18.0   .32  6.5  1.820E+01
 360  25 -67.5  150.46  1.67 17.1   .38  7.7  1.240E-03  1.01 17.7   .22  4.9  3.547E+01
 360  20 -67.5  159.36  1.63 17.2   .35  7.1  2.212E-03   .51 14.3   .16  4.1  6.701E+01
 360  15 -67.5  169.60  1.50 17.6   .28  6.1  3.787E-03   .45 10.3   .14  6.3  1.220E+02
 360  10 -67.5  182.76  1.31 17.5   .25  5.0  6.138E-03   .55  4.4   .15  7.2  2.131E+02
 360   9 -67.5  185.33  1.28 17.5   .26  5.6  6.735E-03   .58  4.5   .16  7.1  2.371E+02
 360   8 -67.5  187.89  1.25 17.4   .27  4.0  7.391E-03   .61  4.6   .17  6.8  2.638E+02
 360   7 -67.5  189.69  1.19 17.5   .28  4.4  8.126E-03   .63  4.7   .17  6.0  2.929E+02
 360   6 -67.5  191.16  1.19 17.5   .30  4.8  8.942E-03   .67  4.9   .19  5.7  3.248E+02
 360   5 -67.5  192.21  1.12 17.6   .31  5.3  9.858E-03   .68  5.0   .20  5.6  3.600E+02
 360   4 -67.5  192.58  1.07 17.8   .31  5.2  1.090E-02   .70  5.3   .20  5.4  3.988E+02
 360   3 -67.5  191.15  1.37 17.0   .34  4.8  1.217E-02   .85  6.7   .23  6.1  4.419E+02
 360   2 -67.5  186.70  5.44 16.4  1.63  3.0  1.385E-02  3.29  6.4   .96  8.4  4.903E+02
 360   1 -67.5  184.37 19.15 16.9 12.62  2.6  1.539E-02  8.30   .4  2.88 10.6  5.360E+02
 360   0 -67.5  182.04 18.90 16.9 12.46  2.6  1.701E-02  8.30   .4  2.88 10.6  5.860E+02
 360  -1 -67.5  179.71 18.66 16.9 12.30  2.6  1.885E-02  8.30   .4  2.88 10.6  6.406E+02
 360  -2 -67.5  177.38 18.42 16.9 12.14  2.6  2.087E-02  8.30   .4  2.88 10.6  7.004E+02
 360  -3 -67.5  175.05 18.18 16.9 11.98  2.6  2.313E-02  8.30   .4  2.88 10.6  7.657E+02
 360  -4 -67.5  172.72 17.94 16.9 11.82  2.6  2.562E-02  8.30   .4  2.88 10.6  8.371E+02
 360  -5 -67.5  170.39 17.69 16.9 11.66  2.6  2.840E-02  8.30   .4  2.88 10.6  9.151E+02
 360  80 -60.0  165.00  7.69 11.8  3.19  4.3  1.012E-06 11.66 15.4  2.26  5.7  3.162E-02
 360  75 -60.0  159.30  7.69 11.8  3.19  4.3  1.937E-06 11.66 15.4  2.26  5.7  5.842E-02
 360  70 -60.0  151.28  6.46 14.2  3.35  4.0  3.698E-06 13.62 14.6  2.58  8.0  1.059E-01
 360  65 -60.0  150.36  8.01 17.4  2.21  5.2  7.112E-06  9.42 15.2  2.12  8.0  2.029E-01
 360  60 -60.0  152.52  7.83 16.0  2.16  6.1  1.345E-05  6.42 15.2  1.91  7.9  3.893E-01
 360  55 -60.0  153.62  7.28 16.4  1.80  7.3  2.541E-05  3.76 14.3  1.78  3.4  7.411E-01
 360  50 -60.0  153.92  5.29 13.4  1.61  7.7  4.809E-05  3.71 15.4  1.08  3.4  1.406E+00
 360  45 -60.0  151.78  3.02 11.0  1.45  3.4  9.280E-05  4.74 17.0   .88  5.9  2.677E+00
 360  40 -60.0  148.29  2.33 12.0   .83  3.0  1.828E-04  4.58 17.8   .70  7.8  5.157E+00
 360  35 -60.0  146.74  2.00 15.1   .50  4.8  3.598E-04  3.42 17.3   .57  8.1  1.004E+01
 360  30 -60.0  148.88  2.13 16.5   .48  7.2  6.899E-04  2.21 17.9   .41  6.1  1.953E+01
 360  25 -60.0  154.80  2.16 17.0   .47  7.4  1.269E-03  1.28 18.1   .25  4.2  3.734E+01
 360  20 -60.0  163.42  2.18 16.8   .41  5.7  2.234E-03   .63 14.4   .19  5.7  6.938E+01
 360  15 -60.0  173.44  1.97 17.4   .33  5.2  3.778E-03   .54  8.5   .16  6.7  1.245E+02
 360  10 -60.0  186.09  1.68 17.3   .30  3.3  6.086E-03   .68  5.5   .15  6.2  2.152E+02
 360   9 -60.0  188.43  1.60 17.3   .30  3.5  6.676E-03   .71  6.1   .16  6.8  2.390E+02
 360   8 -60.0  190.72  1.52 17.3   .31  3.7  7.324E-03   .73  6.1   .16  7.0  2.654E+02
 360   7 -60.0  192.41  1.41 17.3   .30  3.8  8.046E-03   .73  5.7   .17  7.3  2.941E+02
 360   6 -60.0  193.90  1.33 17.4   .32  3.1  8.841E-03   .74  5.5   .19  7.1  3.257E+02
 360   5 -60.0  195.01  1.23 18.1   .32  3.0  9.729E-03   .74  5.5   .21  7.2  3.605E+02
 360   4 -60.0  195.76  1.28 18.7   .33  3.0  1.072E-02   .80  6.2   .23  7.7  3.987E+02
 360   3 -60.0  196.53  2.06 18.6   .64  3.3  1.181E-02  1.26  6.2   .40  8.5  4.408E+02
 360   2 -60.0  195.40  5.79 17.7  1.98  3.3  1.314E-02  3.41  5.9  1.16  8.5  4.873E+02
 360   1 -60.0  197.28  6.60 17.7  1.97  3.4  1.421E-02  3.73  5.6  1.09  9.1  5.319E+02
 360   0 -60.0  198.43  8.25 16.8  2.50  3.0  1.552E-02  4.43  4.9  1.35  8.8  5.844E+02
 360  -1 -60.0  199.58  8.30 16.8  2.51  3.0  1.695E-02  4.43  4.9  1.35  8.8  6.420E+02
 360  -2 -60.0  200.73  8.35 16.8  2.53  3.0  1.852E-02  4.43  4.9  1.35  8.8  7.054E+02
 360  -3 -60.0  201.88  8.40 16.8  2.54  3.0  2.023E-02  4.43  4.9  1.35  8.8  7.750E+02
 360  -4 -60.0  203.03  8.44 16.8  2.55  3.0  2.210E-02  4.43  4.9  1.35  8.8  8.515E+02
 360  -5 -60.0  204.18  8.49 16.8  2.57  3.0  2.415E-02  4.43  4.9  1.35  8.8  9.355E+02
 360  80 -52.5  164.12  9.32 12.3  3.08  5.0  1.063E-06 11.53 14.9  2.93  5.3  3.305E-02
 360  75 -52.5  155.89  9.32 12.3  3.08  5.0  2.075E-06 11.53 14.9  2.93  5.3  6.131E-02
 360  70 -52.5  147.66  8.55 14.4  2.52  4.6  4.064E-06 12.86 15.1  2.84  7.4  1.137E-01
 360  65 -52.5  147.17  9.17 16.7  2.19  5.0  7.921E-06  8.45 15.8  2.63  7.6  2.213E-01
 360  60 -52.5  149.12  8.25 14.2  1.93  5.7  1.523E-05  5.08 14.1  2.34  7.6  4.308E-01
 360  55 -52.5  150.82  6.57 15.1  1.77  6.2  2.905E-05  4.07 14.8  1.80  6.1  8.315E-01
 360  50 -52.5  152.80  4.71 11.6  1.80  6.1  5.488E-05  4.32 15.7  1.27  6.2  1.592E+00
 360  45 -52.5  152.82  3.31  7.6  1.35  6.1  1.045E-04  5.30 17.0  1.11  6.6  3.032E+00
 360  40 -52.5  151.89  3.13  9.6   .96  6.5  2.004E-04  5.65 18.1   .86  6.6  5.783E+00
 360  35 -52.5  151.35  3.05 13.3   .87  7.4  3.847E-04  4.55 17.0   .63  5.4  1.107E+01
 360  30 -52.5  153.63  2.88 16.6   .70  6.5  7.225E-04  2.95 17.3   .39  5.0  2.110E+01
 360  25 -52.5  159.28  2.99 17.6   .54  7.0  1.308E-03  1.52 18.5   .26  5.6  3.960E+01
 360  20 -52.5  167.72  2.80 17.3   .39  6.3  2.269E-03   .70 12.5   .21  5.3  7.232E+01
 360  15 -52.5  177.77  2.45 17.5   .34  4.3  3.784E-03   .67  8.2   .16  6.8  1.278E+02
 360  10 -52.5  189.94  2.05 17.3   .36  2.2  6.049E-03   .81  6.5   .22  7.9  2.183E+02
 360   9 -52.5  192.20  1.99 17.2   .37  2.3  6.629E-03   .85  5.9   .24  7.9  2.421E+02
 360   8 -52.5  194.28  1.91 17.1   .38  2.4  7.267E-03   .90  5.9   .26  8.0  2.682E+02
 360   7 -52.5  195.88  1.85 17.5   .39  2.2  7.973E-03   .96  5.7   .28  8.1  2.967E+02
 360   6 -52.5  197.32  1.80 17.9   .41  2.4  8.750E-03  1.03  5.7   .31  8.4  3.280E+02
 360   5 -52.5  198.78  1.86 18.0   .44  2.9  9.593E-03  1.13  6.1   .34  8.5  3.623E+02
 360   4 -52.5  200.33  2.15 18.1   .57  3.8  1.051E-02  1.32  6.3   .41  8.8  3.999E+02
 360   3 -52.5  202.32  3.40 17.9  1.22  4.0  1.148E-02  2.03  6.5   .75  8.9  4.410E+02
 360   2 -52.5  201.90  7.09 17.6  2.19  3.6  1.270E-02  4.13  6.0  1.31  8.5  4.864E+02
 360   1 -52.5  202.83  5.65 18.3  2.16  4.8  1.376E-02  2.24  7.7   .72  8.2  5.301E+02
 360   0 -52.5  202.96  4.31 18.8  1.09  4.6  1.513E-02  2.66  6.9   .61  9.3  5.832E+02
