  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2
 210  90.0  54 146.70   .05  1.1   .03  5.1
 210  90.0  45 146.70   .05  1.7   .03  5.7
 210  90.0  36 146.70   .05  2.3   .03  6.3
 210  90.0  27 146.70   .05  2.9   .03  6.9
 210  90.0  18 146.70   .05  3.5   .03  7.5
 210  90.0   9 146.70   .05  4.1   .03  8.1
 240 -90.0 360 145.91   .01  2.4   .01  9.7
 240 -90.0 351 145.91   .01  3.0   .01 10.3
 240 -90.0 342 145.91   .01  3.6   .01 10.9
 240 -90.0 333 145.91   .01  4.2   .01 11.5
 240 -90.0 324 145.91   .01  4.8   .01   .1
 240 -90.0 315 145.91   .01  5.4   .01   .7
 240 -90.0 306 145.91   .01  6.0   .01  1.3
 240 -90.0 297 145.91   .01  6.6   .01  1.9
 240 -90.0 288 145.91   .01  7.2   .01  2.5
 240 -90.0 279 145.91   .01  7.8   .01  3.1
 240 -90.0 270 145.91   .01  8.4   .01  3.7
 240 -90.0 261 145.91   .01  9.0   .01  4.3
 240 -90.0 252 145.91   .01  9.6   .01  4.9
 240 -90.0 243 145.91   .01 10.2   .01  5.5
 240 -90.0 234 145.91   .01 10.8   .01  6.1
 240 -90.0 225 145.91   .01 11.4   .01  6.7
 240 -90.0 216 145.91   .01 12.0   .01  7.3
 240 -90.0 207 145.91   .01 12.6   .01  7.9
 240 -90.0 198 145.91   .01 13.2   .01  8.5
 240 -90.0 189 145.91   .01 13.8   .01  9.1
 240 -90.0 180 145.91   .01 14.4   .01  9.7
 240 -90.0 171 145.91   .01 15.0   .01 10.3
 240 -90.0 162 145.91   .01 15.6   .01 10.9
 240 -90.0 153 145.91   .01 16.2   .01 11.5
 240 -90.0 144 145.91   .01 16.8   .01   .1
 240 -90.0 135 145.91   .01 17.4   .01   .7
 240 -90.0 126 145.91   .01 18.0   .01  1.3
 240 -90.0 117 145.91   .01 18.6   .01  1.9
 240 -90.0 108 145.91   .01 19.2   .01  2.5
 240 -90.0  99 145.91   .01 19.8   .01  3.1
 240 -90.0  90 145.91   .01 20.4   .01  3.7
 240 -90.0  81 145.91   .01 21.0   .01  4.3
 240 -90.0  72 145.91   .01 21.6   .01  4.9
 240 -90.0  63 145.91   .01 22.2   .01  5.5
 240 -90.0  54 145.91   .01 22.8   .01  6.1
 240 -90.0  45 145.91   .01 23.4   .01  6.7
 240 -90.0  36 145.91   .01   .0   .01  7.3
 240 -90.0  27 145.91   .01   .6   .01  7.9
 240 -90.0  18 145.91   .01  1.2   .01  8.5
 240 -90.0   9 145.91   .01  1.8   .01  9.1
 240 -82.5 360 146.36   .01  4.6   .02 10.6
 240 -82.5 351 146.39   .01  6.4   .02 10.6
 240 -82.5 342 146.42   .01  4.9   .02 11.1
 240 -82.5 333 146.45   .01  5.0   .02 11.5
 240 -82.5 324 146.47   .01  5.3   .02 11.9
 240 -82.5 315 146.51   .01  4.7   .02   .9
 240 -82.5 306 146.58   .01  4.6   .02  2.0
 240 -82.5 297 146.63   .01  4.1   .02  2.4
 240 -82.5 288 146.62   .01  3.2   .01  3.0
 240 -82.5 279 146.59   .02  2.7   .01  3.0
 240 -82.5 270 146.57   .03  3.5   .01  3.2
 240 -82.5 261 146.58   .03  3.2   .01  4.4
 240 -82.5 252 146.63   .02  3.2   .01  5.1
 240 -82.5 243 146.64   .03  3.1   .01  6.3
 240 -82.5 234 146.62   .03  3.2   .01  6.7
 240 -82.5 225 146.58   .02  3.2   .01  7.3
 240 -82.5 216 146.55   .03  4.3   .00  7.2
 240 -82.5 207 146.51   .02  4.9   .00  5.1
 240 -82.5 198 146.47   .02  4.8   .00 10.0
 240 -82.5 189 146.44   .01  5.1   .01 10.0
 240 -82.5 180 146.39   .01  4.8   .01  9.4
 240 -82.5 171 146.34   .01  5.2   .00  8.1
 240 -82.5 162 146.36   .01  6.0   .00 10.3
 240 -82.5 153 146.43   .02  8.8   .00 10.4
 240 -82.5 144 146.50   .01  7.8   .00 10.9
 240 -82.5 135 146.52   .02  6.4   .00 11.1
 240 -82.5 126 146.52   .01  5.7   .00  5.1
 240 -82.5 117 146.52   .01  2.7   .01  6.3
 240 -82.5 108 146.54   .01  2.3   .01  5.1
 240 -82.5  99 146.58   .01  7.2   .01  5.6
 240 -82.5  90 146.65   .01  5.0   .01  5.9
 240 -82.5  81 146.65   .01  4.2   .01  6.7
 240 -82.5  72 146.57   .01  3.2   .01  7.5
 240 -82.5  63 146.52   .02  4.8   .01  8.7
 240 -82.5  54 146.49   .02  4.8   .01  8.2
 240 -82.5  45 146.42   .02  3.9   .01  8.3
 240 -82.5  36 146.37   .02  3.9   .01  8.2
 240 -82.5  27 146.35   .02  3.8   .01  9.1
 240 -82.5  18 146.33   .01  4.8   .01  9.7
 240 -82.5   9 146.33   .01  5.0   .02  9.9
 240 -75.0 360 146.67   .02  5.1   .02  9.8
 240 -75.0 351 146.78   .03  5.2   .02 10.1
 240 -75.0 342 146.87   .03  5.5   .02 10.6
 240 -75.0 333 146.84   .03  5.4   .02 11.5
 240 -75.0 324 146.78   .03  5.6   .02   .6
 240 -75.0 315 146.79   .03  5.2   .02  1.0
 240 -75.0 306 146.87   .03  4.9   .02  2.0
 240 -75.0 297 146.90   .03  4.8   .01  2.8
 240 -75.0 288 146.91   .03  4.5   .01  3.2
 240 -75.0 279 146.91   .03  4.0   .01  3.5
 240 -75.0 270 146.90   .04  3.6   .01  4.3
 240 -75.0 261 146.93   .04  3.7   .01  5.5
 240 -75.0 252 147.00   .03  3.2   .02  6.8
 240 -75.0 243 147.06   .03  3.6   .01  7.0
 240 -75.0 234 147.08   .04  4.1   .01  7.3
 240 -75.0 225 147.05   .04  4.0   .01  7.1
 240 -75.0 216 146.96   .04  4.0   .01  6.5
 240 -75.0 207 146.87   .04  4.2   .01  6.5
 240 -75.0 198 146.83   .04  4.6   .00  5.1
 240 -75.0 189 146.82   .03  4.8   .01  6.5
 240 -75.0 180 146.81   .03  5.6   .01  6.9
 240 -75.0 171 146.78   .03  6.0   .01  5.8
 240 -75.0 162 146.79   .03  5.8   .01  6.0
 240 -75.0 153 146.85   .03  5.7   .01  5.9
 240 -75.0 144 146.86   .03  6.0   .01  6.7
 240 -75.0 135 146.84   .02  6.7   .01  5.5
 240 -75.0 126 146.83   .02  6.9   .01  5.5
 240 -75.0 117 146.87   .01  7.9   .01  5.8
 240 -75.0 108 146.90   .02  7.0   .01  5.7
 240 -75.0  99 146.92   .02  5.7   .01  6.2
 240 -75.0  90 146.87   .02  4.8   .02  6.7
 240 -75.0  81 146.84   .02  3.9   .02  6.1
 240 -75.0  72 146.85   .03  4.5   .02  6.5
 240 -75.0  63 146.89   .03  4.7   .01  7.5
 240 -75.0  54 146.87   .03  5.1   .02  8.2
 240 -75.0  45 146.76   .03  5.0   .02  8.7
 240 -75.0  36 146.67   .04  4.5   .02  8.5
 240 -75.0  27 146.63   .03  4.8   .02  8.8
 240 -75.0  18 146.62   .03  5.5   .01  9.4
 240 -75.0   9 146.62   .03  5.3   .02  9.4
 240 -67.5 360 200.83 28.34 13.3  3.68 11.0
 240 -67.5 351 204.86 29.30 13.0  5.33 10.2
 240 -67.5 342 171.59 15.08 13.2  3.05 11.5
 240 -67.5 333 147.00   .03  6.6   .01  9.7
 240 -67.5 324 146.89   .03  6.1   .01 10.5
 240 -67.5 315 146.84   .02  5.3   .01 10.9
 240 -67.5 306 146.91   .03  5.0   .00  2.8
 240 -67.5 297 146.95   .03  4.7   .01  5.2
 240 -67.5 288 147.01   .03  4.3   .01  5.2
 240 -67.5 279 147.07   .03  4.0   .02  5.6
 240 -67.5 270 147.13   .04  3.7   .02  5.4
 240 -67.5 261 147.16   .04  3.7   .02  5.8
 240 -67.5 252 147.19   .05  3.3   .01  5.4
 240 -67.5 243 147.19   .05  3.2   .01  6.4
 240 -67.5 234 147.19   .06  3.3   .01  6.3
 240 -67.5 225 147.13   .05  3.6   .01  8.5
 240 -67.5 216 147.02   .05  3.9   .00  8.6
 240 -67.5 207 146.90   .06  4.4   .00  6.6
 240 -67.5 198 146.82   .05  4.7   .01  4.8
 240 -67.5 189 146.84   .06  5.4   .00  5.9
 240 -67.5 180 178.08 20.30 15.0  1.45  4.3
 240 -67.5 171 176.33 18.49 15.0   .89  6.1
 240 -67.5 162 179.43 20.68 15.0  1.75  1.9
 240 -67.5 153 188.77 22.99 14.6  1.47 10.4
 240 -67.5 144 154.47  8.64 16.6  2.64  1.9
 240 -67.5 135 182.80 21.14 14.8  4.31   .9
 240 -67.5 126 165.58 12.09 15.9  2.41  2.4
 240 -67.5 117 146.95   .04  7.1   .02  4.0
 240 -67.5 108 173.82 13.29 14.2  2.44   .5
 240 -67.5  99 223.87 32.22 13.6  3.44   .3
 240 -67.5  90 225.49 32.39 13.6  3.32   .4
 240 -67.5  81 226.20 32.43 13.6  3.22   .4
 240 -67.5  72 225.30 32.52 13.6  3.19   .4
 240 -67.5  63 224.84 32.49 13.6  3.18   .4
 240 -67.5  54 223.88 32.57 13.6  3.13   .4
 240 -67.5  45 223.44 32.67 13.6  3.05   .4
 240 -67.5  36 222.53 32.94 13.6  3.00   .4
 240 -67.5  27 221.11 33.39 13.6  2.98   .3
 240 -67.5  18 218.33 33.80 13.6  2.92   .3
 240 -67.5   9 214.94 34.01 13.6  2.79   .1
 240 -60.0 360 236.73 38.00 13.5  6.05   .4
 240 -60.0 351 236.91 37.48 13.5  6.05   .4
 240 -60.0 342 237.06 37.27 13.5  6.06   .4
 240 -60.0 333 237.09 37.46 13.5  6.08   .4
 240 -60.0 324 236.79 37.96 13.5  6.11   .4
 240 -60.0 315 236.08 38.56 13.5  6.10   .4
 240 -60.0 306 235.67 38.69 13.5  6.10   .4
 240 -60.0 297 235.34 38.61 13.5  6.10   .4
 240 -60.0 288 234.73 38.81 13.5  6.08   .4
 240 -60.0 279 233.96 38.96 13.5  6.04   .4
 240 -60.0 270 233.59 38.65 13.5  6.07   .4
 240 -60.0 261 233.79 38.30 13.5  6.08   .4
 240 -60.0 252 234.16 38.36 13.5  6.16   .4
 240 -60.0 243 234.89 37.67 13.5  6.15   .4
 240 -60.0 234 236.26 35.55 13.6  6.00   .5
 240 -60.0 225 236.82 34.80 13.6  5.85   .5
 240 -60.0 216 235.41 36.50 13.6  5.99   .4
 240 -60.0 207 236.77 37.37 13.5  5.97   .4
 240 -60.0 198 236.31 37.56 13.5  5.91   .4
 240 -60.0 189 236.22 37.53 13.5  5.84   .4
 240 -60.0 180 236.14 37.28 13.5  5.81   .4
 240 -60.0 171 236.00 36.93 13.5  5.80   .4
 240 -60.0 162 235.71 37.06 13.5  5.81   .4
 240 -60.0 153 235.19 37.33 13.5  5.86   .4
 240 -60.0 144 235.06 37.09 13.5  5.91   .4
 240 -60.0 135 235.23 36.65 13.5  6.00   .4
 240 -60.0 126 235.43 36.40 13.5  5.98   .3
 240 -60.0 117 236.21 35.32 13.5  5.87   .3
 240 -60.0 108 236.65 34.76 13.5  5.77   .3
 240 -60.0  99 237.55 35.15 13.5  5.78   .3
 240 -60.0  90 237.51 36.65 13.5  5.85   .3
 240 -60.0  81 236.40 38.50 13.4  5.90   .2
 240 -60.0  72 236.08 39.21 13.4  5.92   .3
 240 -60.0  63 235.89 39.19 13.4  5.93   .3
 240 -60.0  54 236.43 38.57 13.4  5.93   .3
 240 -60.0  45 236.94 38.02 13.5  5.93   .4
 240 -60.0  36 237.21 38.12 13.5  5.96   .4
 240 -60.0  27 236.88 38.67 13.4  6.00   .4
 240 -60.0  18 236.74 38.82 13.5  6.03   .4
 240 -60.0   9 236.64 38.48 13.5  6.03   .4
 240 -52.5 360 238.52 40.26 13.5  8.04   .4
 240 -52.5 351 238.75 39.77 13.5  7.98   .4
 240 -52.5 342 238.59 39.83 13.5  7.95   .4
 240 -52.5 333 238.52 40.27 13.5  8.00   .4
 240 -52.5 324 238.56 40.85 13.5  8.10   .4
 240 -52.5 315 238.55 41.30 13.5  8.21   .4
 240 -52.5 306 238.67 41.39 13.5  8.30   .4
 240 -52.5 297 239.02 41.29 13.5  8.33   .4
 240 -52.5 288 238.66 41.80 13.4  8.41   .4
 240 -52.5 279 237.66 42.24 13.4  8.48   .4
 240 -52.5 270 237.43 41.47 13.5  8.43   .4
 240 -52.5 261 237.49 40.93 13.5  8.35   .4
 240 -52.5 252 237.34 41.09 13.5  8.34   .4
 240 -52.5 243 237.63 39.25 13.5  8.11   .5
 240 -52.5 234 238.65 35.24 13.6  7.52   .6
 240 -52.5 225 238.89 33.15 13.7  7.21   .6
 240 -52.5 216 239.08 35.14 13.6  7.65   .5
 240 -52.5 207 238.59 38.03 13.5  7.99   .4
 240 -52.5 198 238.34 38.77 13.5  7.91   .4
 240 -52.5 189 238.07 39.16 13.5  7.89   .4
 240 -52.5 180 238.16 39.16 13.5  7.89   .4
 240 -52.5 171 238.09 38.92 13.5  7.85   .5
 240 -52.5 162 237.66 39.42 13.5  7.93   .4
 240 -52.5 153 237.10 39.47 13.5  7.94   .4
 240 -52.5 144 237.02 37.86 13.5  7.82   .5
 240 -52.5 135 236.99 35.59 13.6  7.66   .5
 240 -52.5 126 236.63 33.65 13.6  7.46   .6
 240 -52.5 117 236.16 32.44 13.6  7.40   .6
 240 -52.5 108 236.34 32.41 13.6  7.54   .6
 240 -52.5  99 236.38 33.77 13.6  7.78   .6
 240 -52.5  90 236.78 36.35 13.5  8.12   .5
 240 -52.5  81 237.19 39.32 13.4  8.31   .4
 240 -52.5  72 236.09 41.52 13.4  8.32   .3
 240 -52.5  63 235.96 42.23 13.4  8.37   .3
 240 -52.5  54 236.46 42.08 13.4  8.37   .3
 240 -52.5  45 237.00 41.74 13.4  8.34   .3
 240 -52.5  36 237.48 41.61 13.4  8.31   .3
 240 -52.5  27 237.91 41.40 13.4  8.25   .3
 240 -52.5  18 238.17 41.15 13.4  8.18   .4
 240 -52.5   9 238.22 40.90 13.5  8.13   .4
 240 -45.0 360 238.89 42.03 13.5  9.99   .4
 240 -45.0 351 239.10 41.84 13.5  9.92   .4
 240 -45.0 342 238.88 42.17 13.4  9.96   .4
 240 -45.0 333 238.51 42.77 13.4 10.01   .4
 240 -45.0 324 238.54 43.22 13.4 10.09   .4
 240 -45.0 315 238.75 43.62 13.4 10.21   .4
 240 -45.0 306 239.09 43.91 13.4 10.25   .4
 240 -45.0 297 239.58 44.17 13.4 10.34   .4
 240 -45.0 288 239.61 44.84 13.4 10.43   .4
 240 -45.0 279 238.67 45.67 13.4 10.51   .4
 240 -45.0 270 238.02 45.43 13.4 10.58   .4
 240 -45.0 261 238.57 44.59 13.4 10.43   .4
 240 -45.0 252 238.33 43.76 13.4 10.30   .4
 240 -45.0 243 238.88 41.19 13.5  9.95   .5
 240 -45.0 234 239.32 37.49 13.6  9.44   .6
 240 -45.0 225 240.07 35.19 13.6  9.03   .6
 240 -45.0 216 240.28 36.12 13.6  9.24   .6
 240 -45.0 207 239.29 38.76 13.5  9.71   .5
 240 -45.0 198 238.52 40.38 13.5  9.78   .5
 240 -45.0 189 238.29 41.20 13.5  9.83   .5
 240 -45.0 180 238.23 41.42 13.5  9.88   .5
 240 -45.0 171 238.18 41.34 13.5  9.81   .5
 240 -45.0 162 237.70 41.89 13.5  9.94   .4
 240 -45.0 153 237.31 41.67 13.5  9.92   .4
 240 -45.0 144 237.35 39.17 13.5  9.56   .5
 240 -45.0 135 237.11 35.02 13.6  9.07   .6
 240 -45.0 126 237.05 31.05 13.7  8.46   .7
 240 -45.0 117 237.67 29.48 13.7  8.25   .7
 240 -45.0 108 238.05 29.80 13.7  8.36   .7
 240 -45.0  99 238.19 31.05 13.7  8.63   .7
 240 -45.0  90 237.53 34.27 13.6  9.31   .6
 240 -45.0  81 237.00 39.11 13.5 10.06   .5
 240 -45.0  72 236.23 42.57 13.4 10.39   .4
 240 -45.0  63 235.74 43.52 13.3 10.30   .4
 240 -45.0  54 235.89 43.69 13.4 10.26   .4
 240 -45.0  45 236.39 44.04 13.4 10.36   .4
 240 -45.0  36 237.07 43.74 13.4 10.27   .4
 240 -45.0  27 238.26 42.65 13.4 10.13   .4
 240 -45.0  18 238.92 42.15 13.4 10.03   .4
 240 -45.0   9 238.86 42.20 13.4  9.99   .4
 240 -37.5 360 240.39 44.35 13.4 12.17   .5
 240 -37.5 351 240.45 45.13 13.4 12.30   .4
 240 -37.5 342 239.88 45.80 13.4 12.34   .4
 240 -37.5 333 239.42 45.96 13.4 12.23   .4
 240 -37.5 324 239.28 46.04 13.4 12.34   .4
 240 -37.5 315 239.48 46.76 13.4 12.52   .4
 240 -37.5 306 239.68 47.98 13.3 12.76   .4
 240 -37.5 297 239.55 48.91 13.3 12.87   .4
 240 -37.5 288 239.62 49.18 13.3 12.71   .3
 240 -37.5 279 238.82 49.22 13.3 12.53   .3
 240 -37.5 270 237.91 48.70 13.3 12.49   .4
 240 -37.5 261 239.00 47.82 13.4 12.43   .4
 240 -37.5 252 238.98 46.77 13.4 12.26   .4
 240 -37.5 243 239.73 44.22 13.5 11.90   .5
 240 -37.5 234 240.77 41.50 13.5 11.50   .6
 240 -37.5 225 241.59 40.14 13.6 11.38   .6
 240 -37.5 216 241.96 40.64 13.6 11.67   .6
 240 -37.5 207 240.85 41.80 13.5 11.82   .6
 240 -37.5 198 240.11 43.45 13.4 11.92   .5
 240 -37.5 189 239.46 44.43 13.4 11.99   .5
 240 -37.5 180 238.92 44.60 13.4 11.93   .4
 240 -37.5 171 238.65 44.46 13.4 11.91   .4
 240 -37.5 162 238.28 44.68 13.4 11.94   .4
 240 -37.5 153 238.21 44.54 13.4 11.86   .4
 240 -37.5 144 238.70 42.51 13.5 11.60   .5
 240 -37.5 135 239.25 37.71 13.6 10.81   .6
 240 -37.5 126 238.78 32.47 13.7  9.88   .7
 240 -37.5 117 238.63 30.04 13.7  9.36   .7
 240 -37.5 108 239.74 30.01 13.7  9.38   .7
 240 -37.5  99 240.22 31.71 13.7  9.83   .7
 240 -37.5  90 239.91 35.45 13.6 10.73   .6
 240 -37.5  81 238.09 40.58 13.5 11.79   .6
 240 -37.5  72 237.02 44.29 13.4 12.40   .5
 240 -37.5  63 237.08 45.11 13.4 12.37   .4
 240 -37.5  54 237.76 44.99 13.4 12.34   .4
 240 -37.5  45 238.17 45.07 13.4 12.22   .4
 240 -37.5  36 238.79 44.52 13.4 12.05   .4
 240 -37.5  27 239.90 43.60 13.4 11.85   .5
 240 -37.5  18 240.55 43.56 13.5 11.91   .5
 240 -37.5   9 240.41 43.91 13.4 12.06   .5
 240 -30.0 360 238.81 45.94 13.4 14.02   .5
 240 -30.0 351 238.90 47.03 13.4 14.19   .5
 240 -30.0 342 239.35 47.59 13.4 14.21   .4
 240 -30.0 333 239.02 47.60 13.4 14.15   .4
 240 -30.0 324 238.32 48.17 13.4 14.53   .4
 240 -30.0 315 238.12 48.91 13.3 14.57   .4
 240 -30.0 306 238.06 50.58 13.3 14.82   .4
 240 -30.0 297 238.42 52.23 13.3 14.98   .4
 240 -30.0 288 239.07 52.04 13.3 14.63   .4
 240 -30.0 279 238.32 50.21 13.3 14.11   .4
 240 -30.0 270 238.49 47.71 13.4 13.68   .4
 240 -30.0 261 239.43 46.99 13.4 13.78   .5
 240 -30.0 252 239.86 46.97 13.4 13.74   .5
 240 -30.0 243 240.63 45.02 13.5 13.33   .5
 240 -30.0 234 241.88 43.01 13.5 13.13   .6
 240 -30.0 225 241.94 42.71 13.6 13.21   .6
 240 -30.0 216 241.20 42.86 13.5 13.28   .6
 240 -30.0 207 240.37 43.10 13.5 13.37   .6
 240 -30.0 198 240.09 44.00 13.5 13.52   .6
 240 -30.0 189 239.99 45.33 13.4 13.72   .5
 240 -30.0 180 239.42 45.90 13.4 13.72   .5
 240 -30.0 171 238.91 46.03 13.4 13.76   .5
 240 -30.0 162 238.95 46.08 13.4 13.68   .5
 240 -30.0 153 239.42 45.88 13.4 13.49   .5
 240 -30.0 144 239.15 45.08 13.4 13.41   .5
 240 -30.0 135 239.32 42.16 13.5 12.84   .6
 240 -30.0 126 239.72 37.19 13.6 11.90   .7
 240 -30.0 117 240.53 33.53 13.7 11.14   .7
 240 -30.0 108 241.56 33.34 13.7 11.11   .7
 240 -30.0  99 241.55 36.33 13.6 11.98   .7
 240 -30.0  90 240.61 40.42 13.5 12.90   .6
 240 -30.0  81 239.28 43.59 13.4 13.54   .5
 240 -30.0  72 238.61 45.64 13.4 13.83   .5
 240 -30.0  63 238.94 45.92 13.4 13.86   .5
 240 -30.0  54 239.37 45.86 13.4 13.97   .5
 240 -30.0  45 239.98 45.86 13.4 13.84   .5
 240 -30.0  36 240.58 45.16 13.5 13.74   .5
 240 -30.0  27 241.14 44.59 13.5 13.59   .5
 240 -30.0  18 240.37 44.99 13.5 13.73   .5
 240 -30.0   9 239.27 45.49 13.5 13.91   .5
 240 -22.5 360 234.86 46.27 13.4 15.16   .5
 240 -22.5 351 234.98 47.16 13.4 15.38   .5
 240 -22.5 342 235.49 48.42 13.4 15.76   .4
 240 -22.5 333 233.95 50.16 13.3 16.37   .4
 240 -22.5 324 231.86 52.69 13.2 16.97   .3
 240 -22.5 315 231.59 53.66 13.2 17.01   .3
 240 -22.5 306 232.46 54.66 13.2 16.96   .3
 240 -22.5 297 233.49 56.04 13.2 17.05   .3
 240 -22.5 288 234.91 54.64 13.2 16.66   .3
 240 -22.5 279 237.10 50.49 13.4 15.46   .4
 240 -22.5 270 238.30 46.88 13.5 14.71   .5
 240 -22.5 261 238.66 45.69 13.5 14.64   .5
 240 -22.5 252 238.29 46.05 13.5 14.90   .5
 240 -22.5 243 239.09 45.43 13.5 14.73   .6
 240 -22.5 234 239.57 43.56 13.6 14.24   .6
 240 -22.5 225 239.34 42.16 13.6 13.91   .6
 240 -22.5 216 239.23 41.48 13.6 13.79   .6
 240 -22.5 207 238.94 41.00 13.6 13.75   .6
 240 -22.5 198 238.61 41.75 13.6 14.00   .6
 240 -22.5 189 238.04 43.60 13.5 14.52   .6
 240 -22.5 180 237.59 44.91 13.5 14.75   .6
 240 -22.5 171 236.79 45.77 13.5 14.98   .5
 240 -22.5 162 236.75 46.57 13.4 15.20   .5
 240 -22.5 153 237.22 47.24 13.4 15.32   .5
 240 -22.5 144 238.81 47.03 13.4 15.11   .5
 240 -22.5 135 240.28 44.78 13.4 14.50   .6
 240 -22.5 126 240.90 41.32 13.5 13.85   .6
 240 -22.5 117 241.48 39.08 13.6 13.38   .7
 240 -22.5 108 241.46 39.58 13.5 13.59   .6
 240 -22.5  99 240.65 42.61 13.4 14.30   .6
 240 -22.5  90 239.92 45.15 13.4 14.77   .6
 240 -22.5  81 239.48 46.18 13.4 15.09   .5
 240 -22.5  72 238.79 46.67 13.4 15.23   .5
 240 -22.5  63 238.61 46.57 13.4 15.19   .5
 240 -22.5  54 238.61 46.48 13.5 15.18   .5
 240 -22.5  45 238.69 46.61 13.5 15.16   .5
 240 -22.5  36 238.73 46.26 13.5 15.02   .5
 240 -22.5  27 238.38 45.10 13.5 14.70   .6
 240 -22.5  18 236.90 44.78 13.5 14.66   .6
 240 -22.5   9 235.36 45.50 13.4 14.93   .5
 240 -15.0 360 229.77 48.73 13.3 16.72   .4
 240 -15.0 351 229.57 49.82 13.2 16.96   .3
 240 -15.0 342 228.45 50.91 13.2 17.56   .3
 240 -15.0 333 225.92 54.29 13.0 18.64   .2
 240 -15.0 324 224.20 58.89 12.8 19.74   .0
 240 -15.0 315 224.10 60.60 12.8 20.04   .0
 240 -15.0 306 224.54 61.91 12.8 19.49   .1
 240 -15.0 297 225.24 63.25 12.9 19.69   .1
 240 -15.0 288 228.28 59.86 13.0 18.87   .2
 240 -15.0 279 231.37 54.68 13.3 17.47   .3
 240 -15.0 270 233.57 50.41 13.4 16.66   .4
 240 -15.0 261 234.57 47.29 13.4 16.12   .5
 240 -15.0 252 234.64 46.52 13.4 16.07   .5
 240 -15.0 243 235.13 46.30 13.5 15.91   .5
 240 -15.0 234 236.67 43.58 13.5 14.97   .6
 240 -15.0 225 237.16 40.70 13.6 14.35   .7
 240 -15.0 216 236.70 39.23 13.6 14.01   .7
 240 -15.0 207 236.80 38.65 13.6 13.90   .7
 240 -15.0 198 236.38 39.30 13.6 14.13   .7
 240 -15.0 189 235.79 40.83 13.6 14.58   .6
 240 -15.0 180 234.94 42.85 13.5 15.15   .6
 240 -15.0 171 233.87 45.11 13.5 15.75   .5
 240 -15.0 162 233.09 47.37 13.4 16.44   .5
 240 -15.0 153 233.02 49.15 13.3 16.97   .4
 240 -15.0 144 234.22 49.58 13.3 16.93   .5
 240 -15.0 135 235.66 47.30 13.4 16.35   .5
 240 -15.0 126 236.93 44.44 13.5 15.65   .6
 240 -15.0 117 238.25 43.76 13.5 15.34   .6
 240 -15.0 108 238.19 44.18 13.5 15.40   .6
 240 -15.0  99 237.48 45.16 13.5 15.53   .6
 240 -15.0  90 236.90 45.86 13.5 15.67   .6
 240 -15.0  81 236.67 45.81 13.5 15.64   .6
 240 -15.0  72 235.70 45.65 13.5 15.80   .5
 240 -15.0  63 235.79 45.85 13.5 15.86   .5
 240 -15.0  54 236.01 46.04 13.5 15.69   .5
 240 -15.0  45 235.35 46.28 13.5 15.80   .5
 240 -15.0  36 234.22 46.21 13.4 15.81   .5
 240 -15.0  27 233.36 45.20 13.4 15.55   .5
 240 -15.0  18 232.32 44.47 13.4 15.59   .5
 240 -15.0   9 230.95 46.08 13.4 16.06   .5
 240  -7.5 360 223.21 51.87 12.9 19.11   .2
 240  -7.5 351 222.77 53.49 12.9 19.38   .1
 240  -7.5 342 222.76 53.65 12.9 19.69   .1
 240  -7.5 333 221.99 55.32 12.8 20.47   .1
 240  -7.5 324 220.26 59.28 12.6 21.44 12.0
 240  -7.5 315 219.50 61.18 12.7 21.89   .0
 240  -7.5 306 218.76 64.34 12.6 21.44   .0
 240  -7.5 297 217.29 68.57 12.7 22.17 11.9
 240  -7.5 288 219.79 64.71 12.8 21.24   .0
 240  -7.5 279 222.59 59.58 13.0 19.90   .1
 240  -7.5 270 225.26 55.23 13.1 19.47   .3
 240  -7.5 261 226.92 52.40 13.2 18.80   .3
 240  -7.5 252 227.17 51.31 13.2 18.66   .3
 240  -7.5 243 229.36 49.25 13.3 17.86   .4
 240  -7.5 234 231.91 43.90 13.5 16.05   .6
 240  -7.5 225 232.63 39.09 13.6 14.66   .7
 240  -7.5 216 232.56 36.31 13.7 13.84   .8
 240  -7.5 207 233.20 35.70 13.7 13.68   .8
 240  -7.5 198 233.28 36.55 13.7 13.96   .7
 240  -7.5 189 233.43 38.29 13.6 14.47   .7
 240  -7.5 180 232.93 40.60 13.5 15.32   .6
 240  -7.5 171 231.16 44.03 13.4 16.34   .5
 240  -7.5 162 228.64 48.89 13.3 17.90   .4
 240  -7.5 153 226.92 52.91 13.1 19.09   .3
 240  -7.5 144 226.84 53.06 13.1 18.95   .3
 240  -7.5 135 229.06 49.41 13.3 17.94   .4
 240  -7.5 126 232.07 46.32 13.4 16.87   .5
 240  -7.5 117 233.92 45.19 13.5 16.47   .6
 240  -7.5 108 234.45 44.41 13.5 16.10   .6
 240  -7.5  99 233.73 43.58 13.6 15.67   .6
 240  -7.5  90 232.54 43.03 13.6 15.52   .6
 240  -7.5  81 232.14 42.48 13.6 15.34   .6
 240  -7.5  72 232.10 42.38 13.6 15.41   .6
 240  -7.5  63 231.98 43.22 13.6 15.72   .6
 240  -7.5  54 231.46 43.33 13.5 15.74   .6
 240  -7.5  45 230.78 43.00 13.5 15.93   .6
 240  -7.5  36 229.14 43.78 13.4 16.25   .6
 240  -7.5  27 227.20 44.86 13.3 16.74   .5
 240  -7.5  18 226.23 45.38 13.3 17.14   .4
 240  -7.5   9 224.88 47.88 13.1 17.84   .3
