  Ls Hgt   Lat   TA0K   TA1K  Tp1  TA2K  Tp2     DA0     DA1%  Dp1  DA2%  Dp2     PA0
 180   7  22.5  209.26  2.79 16.3   .72  4.9  7.042E-03   .91 12.0   .66  9.2  2.800E+02
 180   6  22.5  211.47  3.05 17.2   .81  4.8  7.652E-03   .95 11.3   .72  9.5  3.074E+02
 180   5  22.5  213.76  3.58 18.4   .95  5.0  8.307E-03  1.18  9.6   .81  9.3  3.373E+02
 180   4  22.5  216.15  4.36 18.5  1.16  4.7  9.007E-03  1.61  8.8   .93  9.2  3.697E+02
 180   3  22.5  218.49  5.60 18.1  1.48  4.1  9.758E-03  2.23  8.0  1.12  9.1  4.048E+02
 180   2  22.5  220.73  6.51 17.8  1.95  4.0  1.057E-02  2.85  7.7  1.35  9.0  4.427E+02
 180   1  22.5  223.02  6.34 17.3  1.88  3.9  1.143E-02  2.79  7.2  1.32  9.3  4.839E+02
 180   0  22.5  223.92  8.45 17.0  2.47  3.5  1.245E-02  3.88  5.7  1.62  9.0  5.285E+02
 180  -1  22.5  224.21 10.31 16.4  3.05  3.3  1.358E-02  4.85  4.7  1.93  8.8  5.768E+02
 180  -2  22.5  224.44 11.72 16.0  3.18  3.2  1.482E-02  5.47  4.2  1.91  9.3  6.303E+02
 180  -3  22.5  223.17 16.16 15.9  3.44  2.6  1.630E-02  7.52  4.0  2.01  8.8  6.888E+02
 180  -4  22.5  221.90 16.06 15.9  3.42  2.6  1.791E-02  7.52  4.0  2.01  8.8  7.528E+02
 180  -5  22.5  220.63 15.97 15.9  3.40  2.6  1.969E-02  7.52  4.0  2.01  8.8  8.227E+02
 180  80  30.0  157.63  7.64 13.7  4.51  3.3  9.066E-07 10.88 13.8  6.20  3.3  2.712E-02
 180  75  30.0  152.93  7.64 13.7  4.51  3.3  1.828E-06 10.88 13.8  6.20  3.3  5.304E-02
 180  70  30.0  148.23  7.64 13.7  4.51  3.3  3.686E-06 10.88 13.8  6.20  3.3  1.037E-01
 180  65  30.0  143.53  6.92 11.7  5.64  2.9  7.456E-06  9.26 12.6  4.16  4.6  2.029E-01
 180  60  30.0  143.61  6.41 10.9  4.84  2.4  1.483E-05  8.93 13.3  3.17  6.4  4.036E-01
 180  55  30.0  143.80  6.43 12.0  3.46  4.5  2.943E-05  7.46 14.6  3.76  6.1  8.022E-01
 180  50  30.0  144.39  5.96  9.0  2.94  6.2  5.813E-05  7.18 17.0  2.87  5.1  1.591E+00
 180  45  30.0  146.30  4.61  9.6  2.63  5.8  1.130E-04  6.87 17.1  1.86  5.1  3.136E+00
 180  40  30.0  151.00  4.40  9.9  2.21  5.5  2.124E-04  7.31 17.3  1.50  5.7  6.087E+00
 180  35  30.0  157.54  4.32 10.0  2.09  6.7  3.854E-04  6.61 16.4  1.08  3.1  1.153E+01
 180  30  30.0  162.53  4.88 15.3  2.03  4.8  6.905E-04  4.17 18.0   .87  6.0  2.132E+01
 180  25  30.0  166.49  4.16 18.4  1.29  2.8  1.226E-03  2.00 17.3   .67  7.6  3.878E+01
 180  20  30.0  172.70  3.41 17.9   .73  4.1  2.111E-03  1.75 16.3   .51  8.5  6.927E+01
 180  15  30.0  182.78  2.45 17.8   .53  5.2  3.470E-03  1.58 16.2   .48  8.7  1.205E+02
 180  10  30.0  195.46  2.22 16.4   .41  5.3  5.463E-03  1.13 15.0   .44  8.7  2.029E+02
 180   9  30.0  197.97  2.30 16.3   .43  5.1  5.963E-03  1.05 13.6   .45  8.8  2.243E+02
 180   8  30.0  200.42  2.45 16.2   .48  4.8  6.505E-03   .99 13.4   .48  9.2  2.477E+02
 180   7  30.0  202.79  2.63 16.8   .54  5.2  7.092E-03   .94 12.9   .51  9.1  2.732E+02
 180   6  30.0  205.05  2.87 16.8   .60  4.8  7.725E-03   .94 11.9   .57  9.4  3.009E+02
 180   5  30.0  207.38  3.22 16.7   .72  5.0  8.405E-03  1.05 10.9   .66  9.7  3.311E+02
 180   4  30.0  209.80  3.77 17.2   .92  4.9  9.134E-03  1.26 10.0   .78  9.6  3.640E+02
 180   3  30.0  212.06  4.77 16.9  1.23  4.6  9.924E-03  1.72  8.9   .95  9.5  3.996E+02
 180   2  30.0  213.72  5.83 17.9  1.53  4.2  1.081E-02  2.39  8.1  1.10  9.4  4.382E+02
 180   1  30.0  215.80  6.42 18.4  1.76  3.9  1.174E-02  2.80  7.7  1.25  9.3  4.804E+02
 180   0  30.0  218.07  7.07 17.8  2.05  3.6  1.271E-02  3.06  6.7  1.38  9.1  5.261E+02
 180  -1  30.0  219.24  7.06 17.5  2.23  3.4  1.383E-02  3.18  6.4  1.51  9.0  5.753E+02
 180  -2  30.0  218.54 10.23 16.9  2.79  3.1  1.521E-02  4.87  5.6  1.76  9.1  6.298E+02
 180  -3  30.0  219.44 10.84 16.8  2.85  2.8  1.658E-02  5.01  5.4  1.84  9.0  6.898E+02
 180  -4  30.0  212.68 17.50 16.4  3.99  1.5  1.882E-02  7.78  4.7  2.39  7.7  7.568E+02
 180  -5  30.0  205.92 16.95 16.4  3.86  1.5  2.129E-02  7.78  4.7  2.39  7.7  8.303E+02
 180  80  37.5  158.91  8.16 14.0  4.36  3.8  9.016E-07 10.93 16.1  6.09  5.3  2.718E-02
 180  75  37.5  154.01  8.16 14.0  4.36  3.8  1.813E-06 10.93 16.1  6.09  5.3  5.294E-02
 180  70  37.5  149.11  8.16 14.0  4.36  3.8  3.644E-06 10.93 16.1  6.09  5.3  1.031E-01
 180  65  37.5  144.21  8.06 13.8  4.31  2.8  7.351E-06  9.00 12.7  5.31  5.9  2.009E-01
 180  60  37.5  145.29  6.08 15.1  3.44  3.0  1.442E-05  7.17 13.1  4.21  6.4  3.973E-01
 180  55  37.5  146.36  5.57 16.9  3.33  4.7  2.816E-05  5.51 13.9  3.51  6.2  7.815E-01
 180  50  37.5  148.44  5.61  8.9  3.63  6.1  5.425E-05  6.94 15.3  2.46  6.5  1.526E+00
 180  45  37.5  150.85  5.63  8.3  3.20  5.3  1.032E-04  8.01 15.8  1.97  6.5  2.950E+00
 180  40  37.5  154.96  5.67  7.0  1.83  6.9  1.913E-04  8.38 17.2  1.56  6.8  5.623E+00
 180  35  37.5  159.44  5.90 11.4  1.96  7.6  3.475E-04  6.87 17.3  1.11  3.8  1.052E+01
 180  30  37.5  161.28  4.96 15.3  1.72  7.6  6.341E-04  4.05 18.2   .72  3.4  1.943E+01
 180  25  37.5  162.93  3.63 18.3  1.27  6.3  1.152E-03  2.36 17.4   .52  5.0  3.567E+01
 180  20  37.5  168.28  2.76 18.0   .93  4.3  2.021E-03  2.06 17.1   .44  6.6  6.463E+01
 180  15  37.5  177.14  2.27 17.8   .66  2.8  3.395E-03  1.68 16.5   .38  8.4  1.143E+02
 180  10  37.5  189.58  2.19 17.3   .54  3.5  5.427E-03  1.18 16.0   .41  9.0  1.955E+02
 180   9  37.5  192.22  2.25 17.2   .56  4.0  5.933E-03  1.08 15.7   .44  9.2  2.167E+02
 180   8  37.5  194.80  2.37 16.5   .59  4.2  6.485E-03   .98 15.4   .47  9.3  2.400E+02
 180   7  37.5  197.26  2.53 17.1   .62  4.3  7.085E-03   .89 14.1   .50  9.0  2.655E+02
 180   6  37.5  199.45  2.72 17.2   .64  4.2  7.741E-03   .89 13.1   .54  9.0  2.933E+02
 180   5  37.5  201.45  3.06 17.2   .70  4.0  8.456E-03   .98 12.3   .61  9.1  3.236E+02
 180   4  37.5  203.49  3.50 17.1   .79  4.1  9.229E-03  1.15 11.0   .68  8.8  3.567E+02
 180   3  37.5  205.16  4.01 17.0   .92  4.0  1.008E-02  1.39  9.6   .77  8.7  3.928E+02
 180   2  37.5  206.97  4.55 17.5  1.03  4.0  1.099E-02  1.67  9.1   .83  8.7  4.320E+02
 180   1  37.5  208.31  5.51 17.8  1.28  3.9  1.201E-02  2.24  8.2   .95  8.8  4.750E+02
 180   0  37.5  210.22  5.38 17.5  1.42  3.8  1.308E-02  2.28  7.7  1.03  9.2  5.220E+02
 180  -1  37.5  212.26  6.31 17.9  1.93  3.6  1.422E-02  2.76  7.1  1.31  9.1  5.729E+02
 180  -2  37.5  213.68  6.96 17.9  2.23  3.5  1.549E-02  3.21  6.8  1.50  8.9  6.283E+02
 180  -3  37.5  213.95  9.53 18.1  3.03  3.2  1.698E-02  4.52  8.0  1.82  8.5  6.887E+02
 180  -4  37.5  213.09 12.79 17.3  2.51  2.4  1.868E-02  5.86  6.0  1.67  8.4  7.544E+02
 180  -5  37.5  212.23 12.74 17.3  2.50  2.4  2.054E-02  5.86  6.0  1.67  8.4  8.264E+02
 180  80  45.0  161.59  8.82 13.7  4.58  2.9  8.800E-07 12.56 18.7  5.47  5.2  2.698E-02
 180  75  45.0  156.43  8.82 13.7  4.58  2.9  1.755E-06 12.56 18.7  5.47  5.2  5.206E-02
 180  70  45.0  151.27  8.82 13.7  4.58  2.9  3.498E-06 12.56 18.7  5.47  5.2  1.004E-01
 180  65  45.0  146.11  8.48 14.8  4.74  3.6  7.000E-06  9.86 18.2  4.89  7.1  1.938E-01
 180  60  45.0  147.86  6.96 17.1  3.47  4.5  1.352E-05  7.01 12.7  4.24  6.5  3.792E-01
 180  55  45.0  149.57  6.38 19.5  3.14  5.5  2.594E-05  5.26 13.3  3.42  6.8  7.361E-01
 180  50  45.0  152.98  6.39 11.4  3.41  6.8  4.869E-05  5.60 14.7  2.38  6.4  1.413E+00
 180  45  45.0  154.80  6.14  7.6  3.02  5.0  9.136E-05  7.91 15.5  1.59  6.5  2.681E+00
 180  40  45.0  155.93  4.95  8.0  1.68  5.9  1.709E-04  7.74 17.3  1.02  7.1  5.057E+00
 180  35  45.0  156.93  4.87 11.8  1.37  6.5  3.183E-04  5.98 17.7   .89  6.9  9.488E+00
 180  30  45.0  156.81  3.70 15.7   .99  7.1  5.963E-04  3.54 17.8   .75  3.7  1.777E+01
 180  25  45.0  158.59  2.63 18.2   .98  8.7  1.101E-03  2.62 17.3   .56  2.9  3.317E+01
 180  20  45.0  164.47  1.96 17.8   .80  6.4  1.954E-03  2.31 17.3   .35  4.6  6.105E+01
 180  15  45.0  173.59  1.98 17.5   .65  3.7  3.314E-03  1.68 17.0   .25  5.9  1.093E+02
 180  10  45.0  185.94  2.14 16.9   .57  1.8  5.349E-03  1.14 16.0   .30  7.7  1.890E+02
 180   9  45.0  188.35  2.20 16.9   .58  1.9  5.863E-03  1.06 15.7   .33  8.2  2.098E+02
 180   8  45.0  190.72  2.27 17.0   .60  2.4  6.425E-03   .99 15.3   .36  8.3  2.328E+02
 180   7  45.0  192.96  2.37 17.0   .63  3.0  7.042E-03   .92 15.0   .39  8.4  2.582E+02
 180   6  45.0  194.91  2.45 17.6   .66  3.0  7.721E-03   .86 13.7   .43  8.6  2.859E+02
 180   5  45.0  196.44  2.59 17.6   .71  3.1  8.471E-03   .85 13.3   .49  8.7  3.161E+02
 180   4  45.0  197.94  2.81 18.1   .82  2.6  9.291E-03   .89 11.7   .57  8.8  3.494E+02
 180   3  45.0  199.51  3.15 18.0   .93  2.9  1.018E-02   .98 10.5   .66  8.8  3.858E+02
 180   2  45.0  200.65  4.20 17.8  1.11  3.0  1.118E-02  1.50  9.2   .80  8.9  4.257E+02
 180   1  45.0  202.37  4.12 17.7  1.05  3.2  1.221E-02  1.50  8.8   .78  8.4  4.691E+02
 180   0  45.0  203.67  4.61 17.6  1.20  3.4  1.337E-02  1.87  8.4   .87  8.5  5.168E+02
 180  -1  45.0  206.25  4.15 17.6  1.33  3.8  1.452E-02  1.71  8.0   .93  8.7  5.687E+02
 180  -2  45.0  208.12  5.89 17.4  1.92  3.8  1.584E-02  2.63  7.3  1.24  9.1  6.255E+02
 180  -3  45.0  208.96  8.58 16.9  2.43  3.4  1.733E-02  4.15  6.5  1.58  8.7  6.867E+02
 180  -4  45.0  210.07 10.55 17.3  2.29  3.0  1.891E-02  4.95  5.8  1.47  8.8  7.530E+02
 180  -5  45.0  211.18 10.61 17.3  2.30  3.0  2.062E-02  4.95  5.8  1.47  8.8  8.257E+02
 180  80  52.5  165.00  7.69 13.4  4.73  3.0  8.211E-07 15.56 18.8  4.42  5.8  2.570E-02
 180  75  52.5  160.57  7.69 13.4  4.73  3.0  1.628E-06 15.56 18.8  4.42  5.8  4.957E-02
 180  70  52.5  154.81  7.69 13.4  4.73  3.0  3.209E-06 15.56 18.8  4.42  5.8  9.428E-02
 180  65  52.5  149.05  7.52 14.5  4.62  3.5  6.350E-06 13.18 19.7  4.45  7.6  1.793E-01
 180  60  52.5  151.56  8.64 17.4  3.45  4.2  1.200E-05  8.34 15.9  3.37  8.2  3.453E-01
 180  55  52.5  153.22  8.52 19.6  2.46  5.6  2.265E-05  5.17 15.0  2.70  7.4  6.592E-01
 180  50  52.5  155.43  7.35 14.6  2.22  7.1  4.228E-05  4.83 15.5  1.75  6.4  1.248E+00
 180  45  52.5  155.40  4.57  9.8  1.83  7.5  7.972E-05  6.74 16.1  1.24  7.0  2.352E+00
 180  40  52.5  152.22  3.09 10.1  1.44  6.9  1.543E-04  6.37 17.5   .99  6.9  4.461E+00
 180  35  52.5  150.80  2.77 13.7  1.15  7.8  2.981E-04  4.68 17.8   .71  5.9  8.542E+00
 180  30  52.5  150.60  2.29 16.7   .77  6.1  5.736E-04  3.42 18.0   .61  4.2  1.642E+01
 180  25  52.5  154.43  1.94 17.7   .53  8.3  1.067E-03  2.73 17.8   .50  4.3  3.131E+01
 180  20  52.5  162.21  1.75 18.5   .54  8.3  1.892E-03  2.23 17.4   .30  3.2  5.833E+01
 180  15  52.5  171.91  1.78 17.3   .51  3.8  3.220E-03  1.68 16.9   .17  4.8  1.052E+02
 180  10  52.5  183.47  2.16 17.7   .51  1.4  5.251E-03   .99 15.9   .17  6.7  1.831E+02
 180   9  52.5  185.65  2.19 17.8   .52  1.5  5.770E-03   .90 15.5   .19  6.8  2.035E+02
 180   8  52.5  187.75  2.24 17.8   .54  1.6  6.338E-03   .82 15.1   .22  7.1  2.261E+02
 180   7  52.5  189.76  2.30 17.8   .56  1.7  6.965E-03   .76 14.6   .26  7.1  2.511E+02
 180   6  52.5  191.52  2.30 17.8   .58  1.7  7.659E-03   .71 14.2   .30  7.2  2.787E+02
 180   5  52.5  192.63  2.26 17.7   .57  1.8  8.437E-03   .66 14.0   .32  7.3  3.088E+02
 180   4  52.5  193.51  2.28 17.6   .58  2.0  9.300E-03   .63 12.3   .35  7.5  3.419E+02
 180   3  52.5  194.42  2.34 17.6   .63  2.0  1.025E-02   .62 11.9   .41  7.8  3.785E+02
 180   2  52.5  195.60  2.49 17.5   .73  2.0  1.127E-02   .63 10.3   .49  8.0  4.187E+02
 180   1  52.5  197.16  2.65 17.4   .85  2.2  1.236E-02   .71  9.3   .58  8.2  4.628E+02
 180   0  52.5  198.89  2.99 17.9  1.05  2.5  1.354E-02   .94  8.7   .72  8.5  5.113E+02
 180  -1  52.5  200.15  3.45 18.0  1.03  2.9  1.484E-02  1.31  8.2   .72  8.7  5.639E+02
 180  -2  52.5  201.60  4.00 17.3  1.34  3.4  1.625E-02  1.70  7.6   .87  9.1  6.218E+02
 180  -3  52.5  202.83  6.32 17.0  2.18  3.5  1.781E-02  2.94  6.5  1.33  8.9  6.852E+02
 180  -4  52.5  201.16 10.57 17.2  2.96  2.9  1.977E-02  5.25  5.5  1.76  8.7  7.532E+02
 180  -5  52.5  199.49 10.48 17.2  2.93  2.9  2.190E-02  5.25  5.5  1.76  8.7  8.280E+02
 180  80  60.0  165.00  5.73 11.8  4.98  2.9  7.548E-07 16.49 18.5  3.15  6.3  2.360E-02
 180  75  60.0  165.00  5.73 11.8  4.98  2.9  1.442E-06 16.49 18.5  3.15  6.3  4.509E-02
 180  70  60.0  160.95  5.73 11.8  4.98  2.9  2.781E-06 16.49 18.5  3.15  6.3  8.482E-02
 180  65  60.0  154.32  5.20 13.8  3.88  3.0  5.363E-06 15.63 18.9  3.44  7.3  1.568E-01
 180  60  60.0  154.81  8.10 17.3  2.73  4.6  1.003E-05  9.84 19.1  2.52  7.8  2.954E-01
 180  55  60.0  155.91  8.77 18.8  2.30  5.7  1.879E-05  5.95 18.2  1.86  7.8  5.570E-01
 180  50  60.0  154.66  6.98 19.8  1.74  6.4  3.572E-05  4.83 16.8  1.20  6.9  1.050E+00
 180  45  60.0  151.93  3.67 14.3  1.30  6.9  6.913E-05  5.89 17.0   .89  6.3  1.995E+00
 180  40  60.0  146.33  2.06 13.2   .85  7.1  1.389E-04  5.85 17.5   .92  7.8  3.862E+00
 180  35  60.0  143.59  1.73 16.6   .59  7.5  2.791E-04  4.76 17.9   .90  8.4  7.619E+00
 180  30  60.0  145.05  1.92 17.3   .52  7.5  5.464E-04  3.68 17.9   .72  5.5  1.507E+01
 180  25  60.0  150.94  1.82 18.0   .49  6.9  1.021E-03  2.95 17.7   .46  3.9  2.929E+01
 180  20  60.0  159.68  1.98 18.2   .48  7.5  1.819E-03  2.20 17.4   .32  5.1  5.520E+01
 180  15  60.0  169.34  2.17 18.3   .46  4.7  3.121E-03  1.47 16.8   .20  5.3  1.005E+02
 180  10  60.0  180.20  2.24 18.1   .44  3.4  5.154E-03   .82 15.9   .14  6.3  1.765E+02
 180   9  60.0  182.21  2.22 18.0   .45  3.7  5.680E-03   .70 15.6   .15  6.9  1.966E+02
 180   8  60.0  184.14  2.23 18.0   .46  3.2  6.254E-03   .62 15.3   .16  6.7  2.188E+02
 180   7  60.0  186.04  2.23 18.0   .47  3.5  6.887E-03   .54 14.9   .17  6.7  2.434E+02
 180   6  60.0  187.76  2.22 17.9   .48  3.5  7.589E-03   .47 14.3   .20  6.7  2.708E+02
 180   5  60.0  188.90  2.12 17.9   .48  3.5  8.378E-03   .43 13.9   .22  6.7  3.007E+02
 180   4  60.0  189.55  2.09 17.8   .50  3.0  9.265E-03   .39 12.9   .25  7.0  3.336E+02
 180   3  60.0  190.13  2.08 17.8   .52  3.4  1.025E-02   .38 11.4   .27  6.9  3.701E+02
 180   2  60.0  190.78  2.07 17.9   .55  3.0  1.132E-02   .41 10.7   .31  7.0  4.105E+02
 180   1  60.0  191.72  2.06 18.0   .56  2.4  1.249E-02   .47  9.6   .35  7.3  4.549E+02
 180   0  60.0  192.75  2.08 18.1   .60  2.1  1.377E-02   .56  9.1   .40  7.6  5.040E+02
 180  -1  60.0  193.62  2.19 17.6   .72  2.3  1.518E-02   .72  8.7   .51  7.9  5.582E+02
 180  -2  60.0  194.22  2.73 17.8  1.06  2.7  1.676E-02  1.12  8.3   .71  8.2  6.179E+02
 180  -3  60.0  194.39  3.66 17.1  1.39  3.0  1.853E-02  1.72  7.6   .89  8.8  6.831E+02
 180  -4  60.0  190.84  8.87 16.2  2.70  2.9  2.089E-02  4.57  5.5  1.60  8.7  7.550E+02
 180  -5  60.0  187.29  8.70 16.2  2.65  2.9  2.350E-02  4.57  5.5  1.60  8.7  8.344E+02
 180  80  67.5  165.00  3.41 14.8  2.85  3.2  6.276E-07 14.17 18.3  2.38  7.4  1.965E-02
 180  75  67.5  165.00  3.41 14.8  2.85  3.2  1.188E-06 14.17 18.3  2.38  7.4  3.717E-02
 180  70  67.5  165.00  3.41 14.8  2.85  3.2  2.246E-06 14.17 18.3  2.38  7.4  7.033E-02
 180  65  67.5  161.12  3.41 14.8  2.85  3.2  4.292E-06 14.17 18.3  2.38  7.4  1.311E-01
 180  60  67.5  156.52  6.33 17.1  2.67  5.7  8.141E-06 10.09 18.4  2.19  5.7  2.420E-01
 180  55  67.5  156.23  6.94 18.1  2.07  5.1  1.531E-05  7.08 18.2  1.79  5.8  4.545E-01
 180  50  67.5  152.68  5.42 18.4  1.81  5.6  2.964E-05  5.44 17.9  1.25  6.4  8.598E-01
 180  45  67.5  148.62  3.18 17.4  1.81  5.1  5.860E-05  5.64 17.5  1.05  7.9  1.653E+00
 180  40  67.5  142.13  1.64 16.9  1.13  5.8  1.208E-04  6.04 17.6   .98  6.6  3.258E+00
 180  35  67.5  139.06  1.13 17.6   .70  6.8  2.487E-04  5.41 17.7   .80  2.6  6.572E+00
 180  30  67.5  140.94  1.54 17.6   .36  7.1  4.956E-04  4.38 17.8   .64  3.7  1.328E+01
 180  25  67.5  146.48  2.07 18.1   .34  8.0  9.451E-04  3.16 17.6   .42  3.9  2.633E+01
 180  20  67.5  154.87  2.33 18.1   .37  8.1  1.716E-03  2.16 17.3   .26  4.1  5.055E+01
 180  15  67.5  164.29  2.46 17.9   .37  5.4  2.998E-03  1.29 17.0   .18  4.9  9.362E+01
 180  10  67.5  174.58  2.43 17.9   .34  3.1  5.048E-03   .61 15.9   .13  6.2  1.675E+02
 180   9  67.5  176.57  2.36 17.9   .33  3.2  5.586E-03   .51 15.3   .14  6.6  1.875E+02
 180   8  67.5  178.39  2.29 17.9   .34  3.3  6.173E-03   .44 14.8   .14  7.0  2.093E+02
 180   7  67.5  180.18  2.24 17.9   .35  3.3  6.818E-03   .38 14.3   .15  6.8  2.335E+02
 180   6  67.5  181.97  2.19 17.9   .36  3.3  7.532E-03   .34 13.7   .16  6.9  2.605E+02
 180   5  67.5  183.43  2.03 17.8   .36  2.7  8.330E-03   .32 13.1   .17  6.7  2.903E+02
 180   4  67.5  184.12  1.91 17.8   .36  3.0  9.237E-03   .30 12.6   .19  6.5  3.232E+02
 180   3  67.5  184.60  1.83 17.8   .38  3.3  1.025E-02   .29 11.6   .21  6.6  3.596E+02
 180   2  67.5  185.10  1.77 17.8   .40  3.3  1.138E-02   .31 10.5   .23  6.7  4.001E+02
 180   1  67.5  185.88  1.74 17.8   .42  3.4  1.260E-02   .35  9.3   .25  6.9  4.448E+02
 180   0  67.5  186.74  1.69 17.9   .45  3.2  1.394E-02   .40  8.8   .28  6.5  4.944E+02
 180  -1  67.5  187.23  1.59 17.4   .45  3.4  1.545E-02   .45  8.9   .30  7.0  5.494E+02
 180  -2  67.5  187.24  1.62 16.8   .46  2.6  1.717E-02   .59  8.8   .34  7.3  6.103E+02
 180  -3  67.5  186.39  1.99 16.7   .68  2.7  1.918E-02   .92  9.4   .49  7.4  6.782E+02
 180  -4  67.5  181.47  6.62 15.7  1.81  2.8  2.189E-02  3.53  6.4  1.12  8.6  7.528E+02
 180  -5  67.5  173.71 10.81 16.4  3.02  2.4  2.496E-02  6.16  4.5  1.69  8.2  8.217E+02
 180  80  75.0  165.00  4.32 17.1  2.21  6.5  5.287E-07  9.59 17.8  1.65  6.6  1.656E-02
 180  75  75.0  165.00  4.32 17.1  2.21  6.5  9.932E-07  9.59 17.8  1.65  6.6  3.112E-02
 180  70  75.0  165.00  4.32 17.1  2.21  6.5  1.867E-06  9.59 17.8  1.65  6.6  5.849E-02
 180  65  75.0  164.62  4.32 17.1  2.21  6.5  3.508E-06  9.59 17.8  1.65  6.6  1.097E-01
 180  60  75.0  157.39  4.60 17.3  2.16  7.1  6.725E-06  7.64 18.0  1.96  4.4  2.007E-01
 180  55  75.0  155.11  4.67 17.2  1.45  5.9  1.281E-05  5.70 18.2  1.75  4.8  3.773E-01
 180  50  75.0  151.10  3.33 16.2  1.48  4.8  2.504E-05  5.07 18.0  1.16  5.4  7.183E-01
 180  45  75.0  147.33  2.19 16.5  1.61  4.2  4.972E-05  4.66 17.9   .95  7.4  1.390E+00
 180  40  75.0  141.90  1.56 15.1  1.09  4.7  1.021E-04  4.82 17.7   .95  7.0  2.748E+00
 180  35  75.0  138.40   .64 13.8   .65  6.4  2.114E-04  4.84 17.7   .72  3.3  5.554E+00
 180  30  75.0  138.70   .87 18.4   .43  7.4  4.292E-04  4.26 17.6   .51  4.6  1.131E+01
 180  25  75.0  141.90  1.60 17.9   .29  4.7  8.461E-04  3.11 17.6   .34  4.7  2.283E+01
 180  20  75.0  148.86  2.12 17.8   .32  4.6  1.586E-03  1.89 17.4   .21  6.3  4.490E+01
 180  15  75.0  157.79  2.23 17.9   .23  5.1  2.840E-03  1.04 17.0   .16  6.0  8.519E+01
 180  10  75.0  167.35  2.05 17.9   .23  4.2  4.907E-03   .49 15.8   .12  6.1  1.561E+02
 180   9  75.0  169.35  2.00 17.8   .24  4.3  5.459E-03   .42 15.5   .12  6.4  1.757E+02
 180   8  75.0  171.19  1.92 17.8   .23  4.1  6.060E-03   .34 14.6   .11  6.9  1.972E+02
 180   7  75.0  172.99  1.85 17.7   .23  4.3  6.718E-03   .29 14.2   .11  6.6  2.208E+02
 180   6  75.0  174.79  1.78 17.7   .23  3.9  7.447E-03   .25 13.7   .11  6.5  2.474E+02
 180   5  75.0  176.56  1.70 17.7   .24  3.8  8.256E-03   .23 12.9   .12  6.4  2.770E+02
 180   4  75.0  177.57  1.55 17.7   .23  3.6  9.178E-03   .22 12.3   .12  6.4  3.097E+02
 180   3  75.0  178.11  1.46 17.7   .24  3.6  1.022E-02   .22 11.4   .13  6.4  3.459E+02
 180   2  75.0  178.62  1.39 17.8   .25  3.9  1.138E-02   .25 10.3   .14  5.8  3.863E+02
 180   1  75.0  179.37  1.35 17.8   .26  4.0  1.265E-02   .28  9.9   .16  5.6  4.312E+02
 180   0  75.0  180.30  1.29 17.8   .29  4.2  1.405E-02   .31  9.0   .18  5.8  4.810E+02
 180  -1  75.0  180.93  1.22 17.8   .31  4.2  1.561E-02   .34  8.7   .21  6.0  5.365E+02
 180  -2  75.0  180.69  1.17 17.2   .30  4.4  1.744E-02   .35  8.4   .22  6.3  5.983E+02
 180  -3  75.0  178.93  1.11 16.8   .35  4.9  1.965E-02   .44 10.5   .25  6.1  6.676E+02
 180  -4  75.0  170.69  2.51 16.4   .66  4.6  2.306E-02  1.39  8.4   .41  7.0  7.466E+02
 180  -5  75.0  162.45  2.39 16.4   .62  4.6  2.709E-02  1.39  8.4   .41  7.0  8.350E+02
 180  80  82.5  165.00  5.41 14.9  2.83  3.7  4.505E-07  2.37 14.8  2.26  5.3  1.409E-02
 180  75  82.5  165.00  5.41 14.9  2.83  3.7  8.573E-07  2.37 14.8  2.26  5.3  2.683E-02
 180  70  82.5  165.00  5.41 14.9  2.83  3.7  1.635E-06  2.37 14.8  2.26  5.3  5.109E-02
 180  65  82.5  162.19  5.41 14.9  2.83  3.7  3.124E-06  2.37 14.8  2.26  5.3  9.624E-02
 180  60  82.5  155.93  4.18 14.2  4.83  3.6  6.045E-06  2.53 16.5  2.67  7.6  1.780E-01
 180  55  82.5  153.73  2.46 12.6  3.51  4.4  1.159E-05  2.25 17.1  2.21  9.1  3.374E-01
 180  50  82.5  151.23  1.76  8.5  2.97  6.7  2.250E-05  2.73 18.4  2.23  4.5  6.450E-01
 180  45  82.5  149.22  1.63 12.7  2.10  7.5  4.396E-05  2.51 18.3  1.93  4.6  1.244E+00
 180  40  82.5  146.06  1.42 14.1  1.91  6.6  8.752E-05  1.73 17.5  1.50  5.5  2.426E+00
 180  35  82.5  141.39  1.26 18.5  1.46  5.7  1.793E-04  1.64 15.4  1.14  4.6  4.814E+00
 180  30  82.5  138.95   .95 17.4  1.13  4.6  3.686E-04  1.39 14.7   .98  6.4  9.726E+00
 180  25  82.5  138.84   .63 19.2   .67  4.8  7.498E-04  1.16 14.1   .63  5.5  1.978E+01
 180  20  82.5  143.86   .58 16.3   .53  4.2  1.453E-03   .78 14.3   .37  6.9  3.972E+01
 180  15  82.5  152.14   .59 14.5   .45  5.8  2.668E-03   .53 15.4   .26  7.0  7.713E+01
 180  10  82.5  161.28   .65 16.2   .33  5.5  4.719E-03   .35 13.0   .19  5.3  1.446E+02
 180   9  82.5  163.20   .66 16.5   .32  5.3  5.274E-03   .33 13.0   .18  5.8  1.635E+02
 180   8  82.5  165.12   .63 16.5   .30  5.4  5.871E-03   .30 13.0   .17  5.3  1.842E+02
 180   7  82.5  167.04   .60 16.5   .29  5.5  6.528E-03   .28 12.9   .17  4.8  2.072E+02
