  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2
 210 -45.0  63 222.58 31.36 13.7 10.66   .7
 210 -45.0  54 222.87 31.76 13.7 10.80   .7
 210 -45.0  45 222.97 32.09 13.7 10.82   .7
 210 -45.0  36 223.13 31.85 13.8 10.69   .7
 210 -45.0  27 223.77 30.81 13.8 10.31   .7
 210 -45.0  18 224.00 30.44 13.9 10.15   .8
 210 -45.0   9 223.60 30.63 13.8 10.23   .8
 210 -37.5 360 228.11 32.43 13.8 11.48   .7
 210 -37.5 351 228.03 33.24 13.8 11.87   .7
 210 -37.5 342 227.87 34.07 13.7 12.17   .7
 210 -37.5 333 227.51 34.34 13.8 12.21   .7
 210 -37.5 324 227.46 34.58 13.8 12.35   .7
 210 -37.5 315 227.71 35.21 13.7 12.55   .7
 210 -37.5 306 227.70 36.54 13.7 13.02   .6
 210 -37.5 297 227.79 37.68 13.6 13.37   .6
 210 -37.5 288 227.93 38.44 13.6 13.55   .6
 210 -37.5 279 227.77 39.16 13.6 13.69   .6
 210 -37.5 270 227.72 38.59 13.6 13.37   .6
 210 -37.5 261 228.14 37.38 13.7 13.07   .6
 210 -37.5 252 228.38 35.58 13.7 12.56   .7
 210 -37.5 243 228.54 32.77 13.8 11.63   .8
 210 -37.5 234 227.80 29.98 13.9 10.70   .9
 210 -37.5 225 226.04 28.12 13.9 10.41   .9
 210 -37.5 216 227.89 28.37 13.8 10.78   .9
 210 -37.5 207 228.48 29.94 13.8 11.12   .8
 210 -37.5 198 228.60 31.48 13.8 11.52   .7
 210 -37.5 189 228.26 32.82 13.8 11.87   .7
 210 -37.5 180 228.19 33.09 13.8 11.80   .7
 210 -37.5 171 228.25 33.21 13.7 11.83   .7
 210 -37.5 162 228.35 33.98 13.7 11.85   .7
 210 -37.5 153 227.17 33.59 13.7 11.58   .7
 210 -37.5 144 226.19 31.02 13.8 10.93   .8
 210 -37.5 135 224.89 25.54 14.0  9.40   .9
 210 -37.5 126 224.94 19.59 14.2  7.36  1.0
 210 -37.5 117 225.00 16.63 14.2  6.33  1.0
 210 -37.5 108 226.13 16.58 14.2  6.48  1.0
 210 -37.5  99 226.66 18.25 14.1  7.20  1.0
 210 -37.5  90 226.87 22.08 14.0  8.63   .9
 210 -37.5  81 226.45 27.43 13.8 10.39   .8
 210 -37.5  72 226.85 31.42 13.7 11.64   .7
 210 -37.5  63 227.25 32.75 13.7 11.85   .7
 210 -37.5  54 227.67 33.19 13.8 11.94   .7
 210 -37.5  45 227.85 33.53 13.8 11.93   .7
 210 -37.5  36 228.09 33.17 13.8 11.76   .7
 210 -37.5  27 228.63 32.31 13.8 11.38   .7
 210 -37.5  18 228.73 32.00 13.8 11.22   .7
 210 -37.5   9 228.27 32.21 13.8 11.34   .7
 210 -30.0 360 229.99 34.06 13.8 12.74   .7
 210 -30.0 351 229.98 35.22 13.7 13.13   .7
 210 -30.0 342 229.78 36.01 13.7 13.36   .6
 210 -30.0 333 229.22 36.11 13.7 13.40   .6
 210 -30.0 324 228.62 36.66 13.7 13.66   .6
 210 -30.0 315 228.77 37.69 13.6 13.98   .6
 210 -30.0 306 228.92 39.48 13.6 14.57   .6
 210 -30.0 297 229.42 41.72 13.5 15.11   .5
 210 -30.0 288 229.12 42.53 13.5 15.27   .5
 210 -30.0 279 229.32 41.38 13.6 14.65   .6
 210 -30.0 270 229.80 39.04 13.7 13.78   .6
 210 -30.0 261 230.17 37.84 13.7 13.58   .7
 210 -30.0 252 230.31 37.32 13.7 13.49   .7
 210 -30.0 243 230.16 34.88 13.8 12.70   .8
 210 -30.0 234 230.22 32.39 13.8 12.00   .8
 210 -30.0 225 230.17 31.55 13.8 11.93   .8
 210 -30.0 216 231.21 31.40 13.8 12.04   .8
 210 -30.0 207 231.15 31.43 13.8 11.95   .8
 210 -30.0 198 230.93 32.29 13.8 12.18   .7
 210 -30.0 189 230.32 33.72 13.7 12.59   .7
 210 -30.0 180 230.27 34.66 13.7 12.87   .7
 210 -30.0 171 229.93 34.97 13.7 12.96   .7
 210 -30.0 162 229.87 35.47 13.7 12.99   .7
 210 -30.0 153 229.87 35.65 13.7 12.92   .7
 210 -30.0 144 229.44 34.61 13.7 12.58   .8
 210 -30.0 135 228.59 30.61 13.8 11.46   .9
 210 -30.0 126 227.96 24.77 14.0  9.70   .9
 210 -30.0 117 228.23 20.87 14.1  8.37  1.0
 210 -30.0 108 229.02 20.63 14.0  8.35  1.0
 210 -30.0  99 229.39 23.44 13.9  9.45   .9
 210 -30.0  90 229.48 27.74 13.8 10.90   .8
 210 -30.0  81 229.29 31.45 13.7 12.10   .8
 210 -30.0  72 229.70 33.96 13.7 12.87   .7
 210 -30.0  63 230.44 34.54 13.7 12.98   .7
 210 -30.0  54 230.78 34.74 13.7 12.97   .7
 210 -30.0  45 231.06 34.92 13.8 12.99   .7
 210 -30.0  36 231.50 34.17 13.8 12.73   .7
 210 -30.0  27 231.83 33.49 13.8 12.45   .7
 210 -30.0  18 231.04 33.46 13.8 12.39   .7
 210 -30.0   9 230.26 33.66 13.8 12.55   .7
 210 -22.5 360 229.09 35.49 13.7 13.78   .7
 210 -22.5 351 229.16 36.30 13.7 13.94   .6
 210 -22.5 342 228.54 37.04 13.6 14.14   .6
 210 -22.5 333 227.33 38.41 13.6 14.73   .5
 210 -22.5 324 226.39 40.92 13.4 15.58   .4
 210 -22.5 315 226.54 42.73 13.4 16.15   .4
 210 -22.5 306 227.05 44.66 13.4 16.56   .4
 210 -22.5 297 227.46 46.76 13.3 17.13   .4
 210 -22.5 288 228.78 46.04 13.4 16.80   .5
 210 -22.5 279 230.52 42.76 13.5 15.43   .6
 210 -22.5 270 231.42 39.33 13.7 14.28   .6
 210 -22.5 261 231.46 37.55 13.8 13.86   .7
 210 -22.5 252 231.28 37.23 13.7 13.93   .7
 210 -22.5 243 231.31 36.23 13.7 13.58   .7
 210 -22.5 234 231.77 33.81 13.8 12.80   .8
 210 -22.5 225 231.87 31.85 13.8 12.25   .8
 210 -22.5 216 232.26 30.87 13.9 12.07   .8
 210 -22.5 207 232.16 30.31 13.9 11.82   .8
 210 -22.5 198 231.42 30.76 13.9 11.99   .8
 210 -22.5 189 230.96 32.37 13.8 12.48   .7
 210 -22.5 180 230.61 34.03 13.7 13.03   .7
 210 -22.5 171 230.34 35.29 13.7 13.43   .7
 210 -22.5 162 230.29 36.36 13.7 13.82   .6
 210 -22.5 153 230.62 37.24 13.6 14.10   .6
 210 -22.5 144 231.30 37.23 13.6 13.96   .7
 210 -22.5 135 231.09 34.89 13.7 13.36   .8
 210 -22.5 126 230.68 31.13 13.8 12.15   .8
 210 -22.5 117 230.85 28.08 13.8 11.31   .9
 210 -22.5 108 231.46 28.05 13.8 11.42   .9
 210 -22.5  99 231.48 31.06 13.6 12.37   .8
 210 -22.5  90 231.50 34.07 13.6 13.27   .7
 210 -22.5  81 231.58 35.55 13.6 13.65   .7
 210 -22.5  72 231.86 36.32 13.6 13.89   .7
 210 -22.5  63 232.02 36.40 13.7 13.93   .7
 210 -22.5  54 232.28 36.53 13.7 13.89   .7
 210 -22.5  45 232.39 36.76 13.7 14.00   .7
 210 -22.5  36 232.65 36.06 13.7 13.79   .7
 210 -22.5  27 232.06 34.80 13.8 13.33   .7
 210 -22.5  18 230.53 34.17 13.8 13.14   .7
 210 -22.5   9 229.40 34.56 13.8 13.35   .7
 210 -15.0 360 226.65 37.51 13.6 14.84   .6
 210 -15.0 351 226.36 38.55 13.5 15.07   .5
 210 -15.0 342 225.60 39.38 13.4 15.45   .5
 210 -15.0 333 224.30 42.38 13.2 16.61   .3
 210 -15.0 324 222.93 47.15 13.0 18.17   .2
 210 -15.0 315 222.60 50.03 13.0 19.07   .2
 210 -15.0 306 222.78 52.90 13.0 19.16   .2
 210 -15.0 297 223.12 55.09 13.0 19.65   .2
 210 -15.0 288 224.91 52.40 13.1 18.84   .3
 210 -15.0 279 227.77 47.35 13.3 17.47   .4
 210 -15.0 270 229.92 43.32 13.5 16.31   .6
 210 -15.0 261 229.76 39.53 13.7 15.11   .6
 210 -15.0 252 229.99 37.81 13.7 14.91   .6
 210 -15.0 243 231.38 37.29 13.6 14.70   .7
 210 -15.0 234 232.11 34.19 13.7 13.41   .8
 210 -15.0 225 231.63 30.62 13.9 12.15   .8
 210 -15.0 216 231.55 28.84 13.9 11.54   .8
 210 -15.0 207 231.88 28.29 13.9 11.35   .9
 210 -15.0 198 231.52 29.01 13.9 11.70   .8
 210 -15.0 189 231.35 30.72 13.8 12.20   .8
 210 -15.0 180 230.59 32.81 13.8 12.92   .7
 210 -15.0 171 229.85 35.28 13.7 13.77   .7
 210 -15.0 162 229.25 37.77 13.6 14.67   .6
 210 -15.0 153 229.29 39.69 13.5 15.41   .6
 210 -15.0 144 229.83 40.20 13.6 15.51   .6
 210 -15.0 135 230.77 38.49 13.6 14.90   .7
 210 -15.0 126 231.45 36.01 13.6 13.91   .7
 210 -15.0 117 231.57 34.72 13.7 13.51   .8
 210 -15.0 108 231.62 34.71 13.6 13.63   .8
 210 -15.0  99 231.55 35.73 13.6 13.88   .7
 210 -15.0  90 231.63 36.68 13.6 14.16   .7
 210 -15.0  81 232.11 36.74 13.6 14.10   .7
 210 -15.0  72 231.73 36.61 13.7 14.10   .7
 210 -15.0  63 231.49 36.75 13.7 14.21   .7
 210 -15.0  54 231.70 36.96 13.7 14.12   .7
 210 -15.0  45 231.56 37.00 13.7 14.23   .7
 210 -15.0  36 230.81 36.61 13.7 14.12   .7
 210 -15.0  27 229.77 35.30 13.7 13.76   .7
 210 -15.0  18 228.73 33.90 13.7 13.43   .7
 210 -15.0   9 227.73 35.01 13.7 13.86   .6
 210  -7.5 360 223.90 39.70 13.2 16.16   .3
 210  -7.5 351 223.40 41.07 13.1 16.42   .3
 210  -7.5 342 223.23 40.95 13.1 16.56   .3
 210  -7.5 333 222.69 42.99 13.0 17.49   .2
 210  -7.5 324 221.76 47.37 12.8 18.93   .1
 210  -7.5 315 220.78 51.04 12.8 20.01   .1
 210  -7.5 306 219.51 56.69 12.8 20.69   .1
 210  -7.5 297 218.42 60.79 12.7 21.54   .1
 210  -7.5 288 220.49 58.02 12.9 20.32   .1
 210  -7.5 279 223.92 53.16 13.1 19.13   .2
 210  -7.5 270 225.64 48.73 13.3 18.28   .4
 210  -7.5 261 225.95 44.23 13.4 17.30   .4
 210  -7.5 252 226.54 41.65 13.4 16.95   .4
 210  -7.5 243 228.24 39.68 13.5 16.11   .5
 210  -7.5 234 230.50 34.79 13.7 13.87   .7
 210  -7.5 225 230.70 29.99 13.9 11.92   .8
 210  -7.5 216 230.16 26.85 13.9 10.85   .9
 210  -7.5 207 230.28 26.30 13.9 10.76   .9
 210  -7.5 198 230.69 27.48 13.9 11.23   .9
 210  -7.5 189 230.55 29.13 13.8 11.81   .8
 210  -7.5 180 230.28 31.40 13.8 12.66   .8
 210  -7.5 171 229.30 34.77 13.6 13.84   .7
 210  -7.5 162 227.82 39.51 13.5 15.50   .5
 210  -7.5 153 226.58 43.43 13.3 16.90   .4
 210  -7.5 144 226.44 43.92 13.3 16.98   .4
 210  -7.5 135 227.60 40.91 13.5 16.08   .5
 210  -7.5 126 229.33 38.12 13.6 14.97   .6
 210  -7.5 117 230.42 36.91 13.7 14.47   .7
 210  -7.5 108 230.96 36.17 13.7 14.07   .7
 210  -7.5  99 230.82 35.44 13.7 13.64   .7
 210  -7.5  90 230.60 35.03 13.7 13.53   .7
 210  -7.5  81 230.18 34.41 13.7 13.33   .8
 210  -7.5  72 230.13 34.10 13.7 13.31   .7
 210  -7.5  63 230.10 34.83 13.7 13.56   .7
 210  -7.5  54 229.95 35.11 13.7 13.57   .7
 210  -7.5  45 229.38 34.21 13.7 13.54   .7
 210  -7.5  36 228.32 34.17 13.7 13.74   .7
 210  -7.5  27 227.04 34.58 13.6 14.09   .6
 210  -7.5  18 226.07 34.37 13.6 14.24   .6
 210  -7.5   9 225.02 36.29 13.4 14.82   .5
 210    .0 360 221.50 39.49 12.9 17.02   .2
 210    .0 351 221.95 38.99 13.0 16.40   .2
 210    .0 342 222.41 37.62 13.1 15.84   .3
 210    .0 333 222.88 38.02 13.1 16.00   .3
 210    .0 324 222.36 40.66 13.1 16.88   .3
 210    .0 315 221.37 44.99 13.0 18.26   .2
 210    .0 306 219.69 50.89 12.9 19.66   .2
 210    .0 297 217.50 56.60 12.8 21.14   .1
 210    .0 288 218.01 56.61 12.9 20.85   .1
 210    .0 279 219.94 53.49 13.0 19.57   .1
 210    .0 270 220.56 49.18 13.1 19.20   .2
 210    .0 261 221.23 46.69 13.1 18.79   .2
 210    .0 252 221.98 44.99 13.1 18.62   .2
 210    .0 243 225.11 40.29 13.4 16.33   .5
 210    .0 234 227.53 34.20 13.6 13.61   .7
 210    .0 225 227.42 28.86 13.8 11.82   .9
 210    .0 216 227.40 25.14 13.9 10.57   .9
 210    .0 207 228.29 24.45 13.9 10.26   .9
 210    .0 198 228.92 25.66 13.9 10.63   .9
 210    .0 189 228.86 27.48 13.8 11.26   .9
 210    .0 180 228.48 29.84 13.8 12.28   .8
 210    .0 171 227.32 33.71 13.6 13.71   .6
 210    .0 162 224.57 40.44 13.3 16.22   .4
 210    .0 153 222.18 46.40 13.0 18.52   .2
 210    .0 144 222.08 46.55 13.0 18.37   .2
 210    .0 135 223.83 42.75 13.3 17.08   .4
 210    .0 126 226.61 39.20 13.5 15.56   .6
 210    .0 117 228.94 36.99 13.6 14.53   .7
 210    .0 108 229.61 34.81 13.7 13.67   .7
 210    .0  99 228.90 31.77 13.8 12.53   .8
 210    .0  90 228.00 29.92 13.8 12.01   .8
 210    .0  81 227.85 29.73 13.8 11.92   .8
 210    .0  72 227.81 30.26 13.8 12.11   .8
 210    .0  63 227.47 31.23 13.8 12.48   .8
 210    .0  54 226.94 30.77 13.8 12.42   .8
 210    .0  45 226.54 29.09 13.8 12.10   .8
 210    .0  36 225.73 29.91 13.7 12.52   .7
 210    .0  27 224.25 32.78 13.5 13.79   .5
 210    .0  18 222.85 35.08 13.3 14.90   .4
 210    .0   9 222.19 37.39 13.1 15.87   .3
 210   7.5 360 218.70 36.82 12.8 16.51   .2
 210   7.5 351 219.44 34.87 12.9 15.29   .3
 210   7.5 342 220.16 33.06 13.1 14.47   .4
 210   7.5 333 220.92 32.75 13.2 14.40   .4
 210   7.5 324 221.02 35.29 13.2 15.31   .4
 210   7.5 315 219.25 40.61 13.1 17.20   .3
 210   7.5 306 217.89 45.46 13.0 18.49   .3
 210   7.5 297 216.66 48.97 12.9 19.73   .2
 210   7.5 288 215.57 51.24 12.9 20.20   .1
 210   7.5 279 216.49 48.78 13.0 19.34   .2
 210   7.5 270 217.10 44.42 13.1 18.18   .3
 210   7.5 261 218.03 42.35 13.1 17.65   .3
 210   7.5 252 219.78 39.70 13.2 16.96   .4
 210   7.5 243 222.04 34.74 13.4 14.74   .6
 210   7.5 234 222.95 29.93 13.6 12.69   .8
 210   7.5 225 222.77 25.77 13.8 11.04   .9
 210   7.5 216 223.29 22.69 13.9  9.78   .9
 210   7.5 207 224.47 22.40 13.9  9.61  1.0
 210   7.5 198 225.42 24.22 13.9 10.19   .9
 210   7.5 189 224.98 26.85 13.8 11.14   .8
 210   7.5 180 224.42 29.82 13.6 12.38   .7
 210   7.5 171 223.01 33.57 13.5 13.90   .6
 210   7.5 162 220.74 38.91 13.1 16.06   .4
 210   7.5 153 218.93 43.82 12.9 18.35   .2
 210   7.5 144 218.73 44.98 12.8 18.78   .2
 210   7.5 135 219.91 42.44 13.1 17.61   .3
 210   7.5 126 222.59 38.65 13.4 15.84   .5
 210   7.5 117 225.64 35.59 13.6 14.34   .7
 210   7.5 108 226.09 31.84 13.8 12.80   .8
 210   7.5  99 224.41 26.46 13.9 10.79   .9
 210   7.5  90 223.58 23.41 13.9  9.78   .9
 210   7.5  81 223.99 24.03 13.9 10.08   .9
 210   7.5  72 224.01 25.75 13.8 10.72   .9
 210   7.5  63 223.19 26.61 13.8 11.15   .9
 210   7.5  54 222.65 25.92 13.8 10.96   .9
 210   7.5  45 222.70 25.14 13.9 10.85   .8
 210   7.5  36 222.62 26.49 13.8 11.47   .8
 210   7.5  27 221.94 29.07 13.6 12.43   .7
 210   7.5  18 220.72 32.08 13.4 13.63   .5
 210   7.5   9 219.26 35.56 12.9 15.24   .3
 210  15.0 360 214.32 31.45 12.9 14.17   .3
 210  15.0 351 214.66 30.79 12.9 13.97   .4
 210  15.0 342 215.44 29.18 13.1 13.30   .4
 210  15.0 333 216.60 28.52 13.2 13.23   .5
 210  15.0 324 216.78 32.69 13.1 15.04   .5
 210  15.0 315 214.49 39.54 13.0 17.51   .3
 210  15.0 306 213.24 42.08 13.0 18.17   .3
 210  15.0 297 213.07 43.09 13.0 18.67   .3
 210  15.0 288 212.30 45.63 13.0 19.40   .2
 210  15.0 279 212.49 44.34 13.0 18.70   .2
 210  15.0 270 213.55 40.66 13.1 17.22   .3
 210  15.0 261 214.07 36.73 13.3 16.13   .4
 210  15.0 252 215.75 33.09 13.4 14.80   .5
 210  15.0 243 217.36 29.16 13.6 12.96   .7
 210  15.0 234 217.95 24.99 13.7 11.04   .9
 210  15.0 225 217.57 21.17 13.8  9.38  1.0
 210  15.0 216 218.37 19.03 13.9  8.52  1.0
 210  15.0 207 219.50 19.74 13.9  8.75  1.0
 210  15.0 198 220.27 22.52 13.8  9.84   .9
 210  15.0 189 219.65 26.42 13.6 11.45   .8
 210  15.0 180 218.78 30.40 13.4 13.09   .6
 210  15.0 171 217.50 33.15 13.2 14.35   .5
 210  15.0 162 216.48 34.94 13.1 15.39   .4
 210  15.0 153 215.60 36.99 13.0 16.51   .3
 210  15.0 144 215.06 38.82 12.9 17.38   .3
 210  15.0 135 215.74 38.35 13.1 16.79   .4
 210  15.0 126 217.80 34.93 13.4 15.08   .6
 210  15.0 117 220.72 31.62 13.6 13.38   .8
 210  15.0 108 220.56 27.80 13.8 11.70   .9
 210  15.0  99 218.39 22.33 14.0  9.53  1.0
 210  15.0  90 217.61 19.45 14.0  8.46  1.0
 210  15.0  81 218.05 20.01 13.9  8.71  1.0
 210  15.0  72 218.16 21.07 13.9  9.24  1.0
 210  15.0  63 217.65 21.59 13.8  9.53   .9
 210  15.0  54 217.55 21.79 13.8  9.73   .9
 210  15.0  45 217.46 23.82 13.8 10.72   .8
 210  15.0  36 217.61 26.81 13.7 11.82   .8
 210  15.0  27 217.55 26.62 13.7 11.54   .8
 210  15.0  18 216.81 26.44 13.6 11.46   .8
 210  15.0   9 215.24 29.16 13.3 12.83   .6
 210  22.5 360 207.95 25.21 13.2 11.77   .6
 210  22.5 351 208.23 25.56 13.1 12.17   .5
 210  22.5 342 208.99 24.83 13.1 12.03   .6
 210  22.5 333 210.52 24.90 13.2 12.25   .6
 210  22.5 324 210.83 29.41 13.0 14.52   .5
 210  22.5 315 208.99 35.93 12.9 17.21   .4
 210  22.5 306 207.80 37.96 13.0 17.65   .3
 210  22.5 297 207.44 38.52 13.1 17.59   .3
 210  22.5 288 207.17 40.09 13.1 18.23   .3
 210  22.5 279 207.25 39.43 13.1 17.77   .3
 210  22.5 270 207.60 37.30 13.1 16.79   .3
 210  22.5 261 208.43 34.14 13.3 15.66   .4
 210  22.5 252 209.99 30.18 13.4 14.05   .6
 210  22.5 243 211.19 24.90 13.7 11.65   .8
 210  22.5 234 211.33 19.62 13.9  9.17  1.0
 210  22.5 225 210.94 16.19 14.0  7.56  1.1
 210  22.5 216 211.75 15.12 14.0  7.01  1.1
 210  22.5 207 212.78 16.12 13.9  7.43  1.1
 210  22.5 198 213.10 19.04 13.8  8.66  1.0
 210  22.5 189 212.91 23.15 13.6 10.52   .9
 210  22.5 180 212.11 27.00 13.4 12.22   .7
 210  22.5 171 211.24 29.29 13.2 13.48   .5
 210  22.5 162 210.87 30.39 13.1 14.05   .5
 210  22.5 153 210.55 31.62 13.1 14.78   .4
 210  22.5 144 210.23 32.86 13.1 15.42   .4
 210  22.5 135 210.85 32.53 13.2 14.92   .5
 210  22.5 126 212.40 29.58 13.5 13.38   .7
 210  22.5 117 214.26 26.87 13.7 11.92   .8
 210  22.5 108 214.25 23.89 13.8 10.49   .9
 210  22.5  99 211.99 20.11 13.9  8.90   .9
 210  22.5  90 210.85 17.55 14.0  7.89  1.0
 210  22.5  81 210.94 16.73 14.0  7.63  1.0
 210  22.5  72 210.91 16.47 14.0  7.62  1.0
 210  22.5  63 210.99 16.80 13.9  7.81  1.0
 210  22.5  54 211.68 17.96 13.8  8.53  1.0
 210  22.5  45 211.77 22.31 13.6 10.68   .8
 210  22.5  36 210.90 27.40 13.4 12.77   .7
 210  22.5  27 211.08 25.71 13.6 11.67   .8
 210  22.5  18 210.37 22.62 13.7 10.19   .9
 210  22.5   9 209.04 23.29 13.5 10.64   .8
 210  30.0 360 200.23 19.51 13.5  9.50   .8
 210  30.0 351 199.93 19.99 13.5  9.94   .7
 210  30.0 342 200.80 20.14 13.4 10.11   .7
 210  30.0 333 202.41 20.78 13.4 10.69   .6
 210  30.0 324 202.92 23.52 13.2 12.39   .6
 210  30.0 315 202.51 27.77 13.1 14.35   .5
 210  30.0 306 200.93 31.71 13.1 15.91   .4
 210  30.0 297 200.24 34.65 13.1 16.85   .4
 210  30.0 288 200.17 35.94 13.1 17.02   .3
 210  30.0 279 200.69 34.43 13.1 16.33   .4
 210  30.0 270 200.82 32.94 13.1 15.47   .4
 210  30.0 261 201.02 31.07 13.2 14.87   .4
 210  30.0 252 201.54 27.38 13.4 12.93   .6
 210  30.0 243 203.17 21.02 13.9  9.93   .9
 210  30.0 234 203.41 15.53 14.1  7.43  1.1
 210  30.0 225 203.15 12.99 14.2  6.23  1.2
 210  30.0 216 203.38 12.38 14.2  5.97  1.2
 210  30.0 207 204.01 12.91 14.1  6.22  1.2
 210  30.0 198 204.50 14.79 14.0  7.04  1.1
 210  30.0 189 204.51 17.52 13.8  8.31  1.0
 210  30.0 180 204.51 20.45 13.6  9.67   .9
 210  30.0 171 204.08 22.66 13.5 10.91   .7
 210  30.0 162 204.07 23.76 13.4 11.56   .6
 210  30.0 153 204.15 24.67 13.3 12.08   .6
 210  30.0 144 204.11 26.08 13.3 12.80   .6
 210  30.0 135 204.59 26.08 13.3 12.55   .6
 210  30.0 126 205.19 23.85 13.5 11.33   .8
 210  30.0 117 205.60 21.50 13.7 10.01   .9
 210  30.0 108 205.61 19.44 13.9  8.90   .9
 210  30.0  99 204.07 16.76 14.1  7.67  1.0
 210  30.0  90 203.32 14.64 14.1  6.78  1.0
 210  30.0  81 202.99 13.30 14.1  6.20  1.1
 210  30.0  72 202.66 12.70 14.1  6.00  1.1
 210  30.0  63 202.97 13.15 14.1  6.29  1.1
 210  30.0  54 203.99 14.63 13.9  7.20  1.0
 210  30.0  45 203.87 17.69 13.7  8.94   .9
 210  30.0  36 203.41 22.00 13.4 11.14   .8
 210  30.0  27 203.12 21.80 13.5 10.57   .8
 210  30.0  18 202.43 19.43 13.7  9.11   .9
 210  30.0   9 200.71 18.91 13.7  9.04   .9
 210  37.5 360 190.31 13.77 14.0  6.91  1.0
 210  37.5 351 190.02 14.15 13.9  7.24  1.0
 210  37.5 342 190.25 14.82 13.8  7.64   .9
 210  37.5 333 191.63 15.78 13.7  8.19   .9
 210  37.5 324 192.81 17.66 13.5  9.47   .7
 210  37.5 315 193.29 20.89 13.3 11.07   .6
 210  37.5 306 192.14 25.26 13.3 13.41   .5
 210  37.5 297 190.84 29.89 13.2 15.55   .4
 210  37.5 288 190.93 31.16 13.1 15.91   .4
 210  37.5 279 191.42 28.76 13.2 14.47   .5
 210  37.5 270 191.55 26.95 13.3 13.31   .5
 210  37.5 261 191.52 25.98 13.4 12.94   .6
 210  37.5 252 192.06 22.96 13.6 11.17   .8
 210  37.5 243 193.02 17.29 14.1  8.24  1.1
 210  37.5 234 193.36 12.38 14.4  6.00  1.2
 210  37.5 225 192.77 10.30 14.5  5.09  1.3
 210  37.5 216 192.54  9.78 14.4  4.92  1.3
 210  37.5 207 192.50 10.09 14.3  5.09  1.3
 210  37.5 198 193.36 11.10 14.1  5.53  1.2
 210  37.5 189 194.18 12.69 14.1  6.26  1.1
 210  37.5 180 195.04 14.36 14.0  7.10  1.0
 210  37.5 171 195.15 15.85 13.9  7.91  1.0
 210  37.5 162 195.67 16.56 13.8  8.31   .9
 210  37.5 153 196.02 17.10 13.8  8.56   .9
 210  37.5 144 196.33 18.52 13.6  9.34   .8
 210  37.5 135 196.18 19.25 13.6  9.55   .8
 210  37.5 126 196.61 17.42 13.7  8.47   .9
 210  37.5 117 196.92 15.24 14.0  7.24  1.0
 210  37.5 108 196.72 13.67 14.1  6.49  1.1
 210  37.5  99 196.38 12.14 14.2  5.76  1.1
 210  37.5  90 195.57 10.80 14.3  5.07  1.2
 210  37.5  81 194.01  9.83 14.4  4.66  1.2
 210  37.5  72 193.23  9.54 14.3  4.64  1.2
 210  37.5  63 192.90 10.02 14.2  4.94  1.1
 210  37.5  54 193.44 11.00 14.1  5.59  1.1
 210  37.5  45 193.85 12.49 14.0  6.48  1.0
 210  37.5  36 193.95 14.36 13.8  7.51  1.0
 210  37.5  27 193.09 15.33 13.8  7.79  1.0
 210  37.5  18 192.20 14.90 13.9  7.36  1.0
 210  37.5   9 191.16 14.21 14.0  7.05  1.0
 210  45.0 360 177.98  9.16 14.4  4.65  1.2
 210  45.0 351 177.37  9.40 14.3  4.83  1.2
 210  45.0 342 177.35  9.97 14.2  5.21  1.1
 210  45.0 333 178.64 10.81 14.1  5.71  1.0
 210  45.0 324 179.92 12.69 13.9  6.82   .9
 210  45.0 315 181.08 14.99 13.8  8.15   .8
 210  45.0 306 181.16 17.32 13.7  9.53   .8
 210  45.0 297 180.31 20.43 13.6 11.01   .7
 210  45.0 288 180.09 22.06 13.5 11.58   .6
 210  45.0 279 180.74 19.76 13.6 10.58   .7
 210  45.0 270 180.54 18.35 13.6  9.45   .8
 210  45.0 261 180.52 17.41 13.7  8.92   .9
 210  45.0 252 180.29 15.33 13.8  7.80  1.0
 210  45.0 243 180.42 12.98 14.1  6.19  1.2
 210  45.0 234 180.48  9.83 14.7  4.51  1.3
 210  45.0 225 179.86  7.60 14.9  3.77  1.3
 210  45.0 216 179.06  6.96 14.6  3.66  1.3
 210  45.0 207 178.79  7.28 14.5  3.79  1.3
 210  45.0 198 179.47  7.89 14.4  4.05  1.2
 210  45.0 189 180.58  8.85 14.4  4.53  1.2
 210  45.0 180 181.93  9.68 14.3  5.05  1.2
 210  45.0 171 182.89 10.38 14.2  5.44  1.1
 210  45.0 162 183.87 10.80 14.1  5.62  1.1
 210  45.0 153 185.00 11.19 14.1  5.78  1.1
 210  45.0 144 185.69 11.95 14.1  6.26  1.1
 210  45.0 135 186.05 12.19 14.0  6.30  1.0
 210  45.0 126 186.16 11.31 14.1  5.60  1.1
 210  45.0 117 186.22  9.90 14.3  4.84  1.2
 210  45.0 108 185.98  9.06 14.3  4.43  1.3
 210  45.0  99 185.63  8.39 14.4  4.05  1.3
 210  45.0  90 185.13  7.62 14.5  3.68  1.3
 210  45.0  81 184.14  7.21 14.5  3.53  1.3
 210  45.0  72 183.09  7.26 14.5  3.62  1.2
 210  45.0  63 182.25  7.40 14.4  3.75  1.2
 210  45.0  54 181.33  7.72 14.4  3.98  1.2
 210  45.0  45 180.96  8.41 14.3  4.46  1.2
 210  45.0  36 181.02  9.31 14.2  4.94  1.1
 210  45.0  27 180.98 10.11 14.2  5.28  1.1
 210  45.0  18 180.04 10.26 14.2  5.24  1.1
 210  45.0   9 179.16  9.62 14.3  4.92  1.1
 210  52.5 360 163.26  6.20 14.6  3.26  1.2
 210  52.5 351 162.77  6.35 14.6  3.21  1.3
