  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30 235 -62.50  -32.3 171.6 17.2  61.8 14.9  -64.3 267.8 22.9  64.1 12.5
  30 240 -62.50  -32.3 171.6 17.2  61.8 14.9  -64.2 267.8 22.9  64.1 12.5
  30  80 -57.50   75.2  13.8 15.1  43.9 19.0    4.9  38.5 21.1  48.7 21.6
  30  85 -57.50   79.1  13.1 15.1  50.3 19.0    5.9  37.7 21.1  60.7 21.6
  30  90 -57.50   81.2   8.9 18.8  58.5 18.3    4.7  29.6 21.9  80.2 21.0
  30  95 -57.50   85.9  16.1 22.5  68.3 17.6   -1.5  26.5 23.6  98.5 20.4
  30 100 -57.50   88.3  23.8 21.1  67.6 17.0  -21.9  44.1 25.0  91.8 19.8
  30 105 -57.50   76.4  34.6 18.4  62.0 16.6  -47.2  78.8 24.5  68.2 18.9
  30 110 -57.50   50.3  51.5 17.5  66.2 16.4  -65.1 120.0 23.8  44.7 17.8
  30 115 -57.50   23.9  70.2 17.6  75.4 16.1  -76.8 153.1 23.4  30.5 16.3
  30 120 -57.50    3.6  87.3 17.8  83.1 15.8  -83.4 175.8 23.2  31.4 14.8
  30 125 -57.50  -10.2 100.7 17.8  88.2 15.6  -85.9 191.6 23.1  36.5 14.0
  30 130 -57.50  -19.2 110.3 17.9  91.3 15.4  -86.1 203.3 23.1  41.2 13.6
  30 135 -57.50  -25.1 117.1 17.9  93.3 15.2  -85.0 212.8 23.0  45.2 13.3
  30 140 -57.50  -29.2 121.8 17.9  94.4 15.2  -83.4 220.6 23.0  48.5 13.0
  30 145 -57.50  -32.1 125.3 17.9  95.0 15.1  -81.6 227.2 23.0  51.2 12.9
  30 150 -57.50  -34.0 127.6 17.8  95.1 15.0  -79.9 232.6 23.0  53.5 12.7
  30 155 -57.50  -35.4 129.2 17.8  95.1 15.0  -78.3 237.1 23.0  55.5 12.6
  30 160 -57.50  -36.5 130.4 17.8  95.0 15.0  -76.9 240.8 22.9  57.1 12.5
  30 165 -57.50  -37.4 131.1 17.8  94.8 15.0  -75.6 243.8 22.9  58.4 12.5
  30 170 -57.50  -38.0 131.7 17.8  94.5 14.9  -74.6 246.3 22.9  59.5 12.4
  30 175 -57.50  -38.5 132.1 17.8  94.3 14.9  -73.7 248.2 22.9  60.4 12.4
  30 180 -57.50  -38.9 132.3 17.8  94.0 14.9  -72.9 249.8 22.9  61.2 12.3
  30 185 -57.50  -39.2 132.5 17.7  93.8 14.9  -72.2 251.1 22.9  61.8 12.3
  30 190 -57.50  -39.4 132.6 17.7  93.6 14.9  -71.7 252.2 22.9  62.4 12.3
  30 195 -57.50  -39.6 132.7 17.7  93.5 14.9  -71.2 253.0 22.9  62.8 12.3
  30 200 -57.50  -39.7 132.7 17.7  93.4 14.9  -70.8 253.7 22.9  63.2 12.3
