  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2    PA0     PA1%  Pp1  PA2%  Pp2    DA0
 180   5  75.0 180.24  1.62 17.8   .44  1.8 2.825E+02   .91 17.5   .16  2.6 8.292E-03
 180   0  75.0 184.94  1.37 17.8   .42  1.7 4.841E+02   .52 17.2   .10  4.5 1.385E-02
 180  80  82.5 124.41  5.78 17.5  2.97  3.1 1.432E-02 11.50 17.5  5.64  4.7 6.071E-07
 180  75  82.5 134.63  5.26 16.8  3.38  5.0 3.057E-02  8.68 17.7  4.25  4.5 1.200E-06
 180  70  82.5 143.06  4.88 17.8  3.41  3.8 6.221E-02  6.50 17.9  3.22  4.5 2.301E-06
 180  65  82.5 149.49  4.02 17.7  2.99  4.0 1.219E-01  4.96 17.9  2.69  6.3 4.317E-06
 180  60  82.5 151.79  3.95 17.3  2.69  4.8 2.344E-01  3.89 18.0  2.27  9.5 8.173E-06
 180  55  82.5 152.76  3.72 17.7  2.17  7.7 4.478E-01  2.91 18.3  1.86 10.5 1.552E-05
 180  50  82.5 151.99  2.87 20.3  1.89 10.1 8.547E-01  2.36 18.3  1.47 11.2 2.976E-05
 180  45  82.5 149.54  2.43  1.3  1.89   .9 1.642E+00  2.14 18.0  1.10 10.8 5.810E-05
 180  40  82.5 147.20  1.36  7.9  1.20  4.3 3.189E+00  2.10 17.9   .88 10.2 1.146E-04
 180  35  82.5 145.85   .79 17.8   .83  8.0 6.247E+00  2.02 18.0   .75 10.5 2.266E-04
 180  30  82.5 147.04   .67 18.1   .66  9.5 1.224E+01  1.90 18.0   .63 11.2 4.405E-04
 180  25  82.5 151.29   .75 18.0   .47 10.6 2.369E+01  1.65 17.9   .51   .1 8.286E-04
 180  20  82.5 156.96   .86 18.2   .39   .2 4.482E+01  1.35 17.9   .43   .5 1.511E-03
 180  15  82.5 163.32   .89 17.9   .30   .3 8.284E+01  1.04 17.8   .37   .6 2.683E-03
 180  10  82.5 169.04   .86 17.8   .35   .4 1.498E+02   .77 17.8   .29   .8 4.688E-03
 180   5  82.5 173.36   .87 17.7   .34  1.1 2.663E+02   .53 17.9   .22  1.1 8.127E-03
 180   0  82.5 178.36   .82 18.5   .52  1.2 4.663E+02   .37 17.8   .15  6.3 1.383E-02
 180  80  90.0 130.36  2.89  6.0  2.58   .1 1.495E-02  1.41 22.4  6.07   .7 6.061E-07
 180  75  90.0 141.88  3.47  7.9  3.61  1.6 3.083E-02   .84 14.2  4.60  2.0 1.149E-06
 180  70  90.0 147.98  2.39  2.0  3.41  3.5 6.076E-02  1.26  3.5  3.10  2.6 2.173E-06
 180  65  90.0 151.41  2.19  4.2  3.18  1.8 1.171E-01  1.32 22.1  2.02  6.4 4.094E-06
 180  60  90.0 152.79  1.72   .4  2.82 10.2 2.240E-01  1.54 15.0   .85  1.5 7.758E-06
 180  55  90.0 155.46   .46 18.6  1.53  1.2 4.243E-01  1.67 18.4   .05   .3 1.445E-05
 180  50  90.0 154.20  1.25  2.7   .83   .9 8.011E-01  1.71 22.2   .32 11.7 2.749E-05
 180  45  90.0 149.93   .48  2.9   .71  4.6 1.531E+00  1.74 22.2   .49 10.9 5.404E-05
 180  40  90.0 144.33   .82  5.0   .27  4.3 2.995E+00  1.55 18.4   .62  5.9 1.098E-04
 180  35  90.0 142.90   .17  2.3   .16   .7 5.948E+00  1.43   .0   .64  9.7 2.202E-04
 180  30  90.0 145.30   .40  2.9   .15 10.3 1.179E+01  1.29 21.5   .63  4.5 4.291E-04
 180  25  90.0 150.33   .43 13.2   .08 10.2 2.291E+01  1.11  2.8   .60 10.7 8.063E-04
 180  20  90.0 156.13   .34 22.5   .09  1.0 4.354E+01   .96  3.0   .56   .3 1.475E-03
 180  15  90.0 161.71   .37 23.4   .27 10.7 8.093E+01   .83  7.0   .51 10.2 2.648E-03
 180  10  90.0 166.44   .35 18.5   .35 10.9 1.474E+02   .69  1.2   .39  1.7 4.686E-03
 180   5  90.0 170.58   .56 23.3   .35  9.1 2.643E+02   .54  1.9   .28  1.9 8.197E-03
 180   0  90.0 176.20   .42 20.7   .36 11.5 4.665E+02   .36 23.1   .16  8.9 1.401E-02
 210  80 -90.0 162.12  1.12 12.0  7.33 11.6 4.881E-02  3.36 22.3  4.21  1.0 1.593E-06
 210  75 -90.0 162.66  1.97 13.8  4.24   .1 8.949E-02  2.79 21.6  2.52  1.4 2.911E-06
 210  70 -90.0 162.24  1.84  2.2  2.39   .6 1.640E-01  2.14 19.9  1.62  1.3 5.347E-06
 210  65 -90.0 161.96  2.00  3.0  1.50   .3 3.010E-01  1.46  2.2  1.50  2.7 9.833E-06
 210  60 -90.0 159.40   .47 21.3  1.37 11.9 5.552E-01  1.09  5.9  1.54 11.5 1.843E-05
 210  55 -90.0 156.80   .83   .6  2.17  7.1 1.035E+00   .84 19.6   .84  8.1 3.493E-05
 210  50 -90.0 154.17   .13 18.6   .71   .9 1.951E+00   .72  3.4   .35  2.0 6.695E-05
 210  45 -90.0 153.93   .15   .7   .29 10.4 3.697E+00   .68  1.9   .27   .6 1.271E-04
 210  40 -90.0 156.63   .38 18.6   .42  1.6 6.972E+00   .59 17.9   .24   .3 2.355E-04
 210  35 -90.0 162.34   .38 10.4   .84  7.8 1.294E+01   .43 14.7   .07  1.8 4.215E-04
 210  30 -90.0 168.82   .27 19.0   .59 11.8 2.341E+01   .33 23.8   .07   .8 7.335E-04
 210  25 -90.0 175.47   .34 22.9   .33 11.8 4.143E+01   .25  5.2   .16 11.7 1.249E-03
 210  20 -90.0 181.99   .39 17.5   .38  3.0 7.183E+01   .16 16.8   .11 11.8 2.088E-03
 210  15 -90.0 188.14   .51 22.2   .08 10.8 1.223E+02   .12  2.5   .05  1.3 3.438E-03
 210  10 -90.0 191.77   .76 23.3   .55  9.0 2.053E+02   .19 11.3   .03 10.9 5.664E-03
 210   5 -90.0 184.98   .28 21.5   .40   .0 3.442E+02   .30  5.1   .13 11.5 9.846E-03
 210   0 -90.0 178.19   .28 21.5   .40   .0 5.883E+02   .30  5.1   .13 11.5 1.747E-02
 210  80 -82.5 154.87  3.01 12.9  3.79   .2 4.685E-02  2.93 17.1  3.50   .4 1.601E-06
 210  75 -82.5 158.17  2.16 14.2  3.21   .2 8.784E-02  2.55 18.5  2.57   .6 2.939E-06
 210  70 -82.5 159.24  2.14 21.1  2.81 11.6 1.634E-01  2.08 18.8  1.83  1.4 5.429E-06
 210  65 -82.5 159.11  2.02 22.1  2.67  1.9 3.033E-01  1.69 18.7  1.23  2.5 1.009E-05
 210  60 -82.5 157.77  1.59 18.0  1.97  4.0 5.646E-01  1.45 18.6   .93  9.1 1.894E-05
 210  55 -82.5 156.84  1.75 18.6  1.71  6.4 1.056E+00  1.25 18.6   .78 10.3 3.562E-05
 210  50 -82.5 154.71  1.23 21.8  1.31  8.7 1.987E+00  1.07 18.3   .58 11.5 6.796E-05
 210  45 -82.5 155.04   .97 15.3  1.04 10.4 3.752E+00   .97 18.1   .43  1.1 1.281E-04
 210  40 -82.5 157.38   .76 15.6   .90  1.3 7.047E+00   .91 18.3   .34  3.2 2.369E-04
 210  35 -82.5 162.26   .65 15.9   .76  4.5 1.306E+01   .84 18.5   .31  7.5 4.257E-04
 210  30 -82.5 169.04   .61 19.0   .92  7.5 2.367E+01   .75 18.6   .23 10.7 7.409E-04
 210  25 -82.5 176.12   .53 18.4   .57 10.2 4.183E+01   .66 18.7   .20  1.0 1.256E-03
 210  20 -82.5 182.75   .64 18.5   .54   .9 7.233E+01   .58 18.7   .16  2.8 2.094E-03
 210  15 -82.5 188.07   .73 18.8   .51  3.7 1.230E+02   .53 18.7   .12  5.5 3.459E-03
 210  10 -82.5 190.51   .76 18.6   .38  6.3 2.067E+02   .50 18.7   .14 10.0 5.742E-03
 210   5 -82.5 187.41  1.01 17.6   .56  9.4 3.473E+02   .47 18.8   .16 11.6 9.805E-03
 210   0 -82.5 184.31  1.01 17.6   .56  9.4 5.886E+02   .47 18.8   .16 11.6 1.690E-02
 210  80 -75.0 153.15  3.32 16.1  3.99   .6 4.743E-02  6.40 18.4  3.84  1.5 1.639E-06
 210  75 -75.0 155.79  2.75 16.5  4.23 12.0 8.969E-02  5.56 18.8  2.86  2.3 3.047E-06
 210  70 -75.0 156.92  2.51 17.9  3.40  2.7 1.684E-01  4.86 19.0  1.97  2.3 5.678E-06
 210  65 -75.0 157.35  2.17 19.3  2.33  8.0 3.151E-01  4.19 19.0  1.34   .9 1.060E-05
 210  60 -75.0 157.05  1.94 20.8  1.54  2.4 5.895E-01  3.63 18.9   .90   .1 1.986E-05
 210  55 -75.0 156.73  1.58 23.6  1.35  7.1 1.104E+00  3.32 18.5   .66 11.0 3.727E-05
 210  50 -75.0 155.87  1.24  2.7  1.18 10.1 2.072E+00  3.31 18.3   .50  2.2 7.032E-05
 210  45 -75.0 155.85   .69 13.5   .87  1.1 3.896E+00  3.32 18.3   .41  4.5 1.323E-04
 210  40 -75.0 157.56   .83 16.1   .55  3.8 7.301E+00  3.21 18.4   .36  5.9 2.451E-04
 210  35 -75.0 161.31  1.02 17.3   .42  6.6 1.354E+01  2.94 18.5   .30  6.4 4.440E-04
 210  30 -75.0 167.28  1.18 18.1   .38  9.5 2.467E+01  2.59 18.6   .26  5.2 7.802E-04
 210  25 -75.0 174.13  1.36 18.6   .36  3.1 4.391E+01  2.12 18.7   .21  4.6 1.334E-03
 210  20 -75.0 181.22  1.51 18.8   .31  4.9 7.635E+01  1.69 18.7   .17  4.8 2.229E-03
 210  15 -75.0 188.07  1.60 18.8   .29  3.5 1.300E+02  1.27 18.7   .15  5.2 3.659E-03
 210  10 -75.0 193.70  1.65 18.7   .30  4.8 2.178E+02   .87 18.6   .16  7.5 5.949E-03
 210   5 -75.0 197.15  1.70 18.2   .48  6.1 3.602E+02   .54 18.7   .16 10.7 9.667E-03
 210   0 -75.0 200.60  1.70 18.2   .48  6.1 5.905E+02   .54 18.7   .16 10.7 1.558E-02
 210  80 -67.5 148.97  4.70 16.2  4.95   .3 4.863E-02  9.58 18.3  3.90   .7 1.727E-06
 210  75 -67.5 151.79  3.33 16.0  4.27   .6 9.359E-02  8.24 18.7  2.78  1.0 3.263E-06
 210  70 -67.5 152.74  3.53 17.3  3.24   .3 1.787E-01  7.11 19.0  1.93  1.2 6.194E-06
 210  65 -67.5 153.66  3.23 19.0  2.20  1.4 3.400E-01  5.87 19.2  1.32  1.3 1.171E-05
 210  60 -67.5 154.27  2.78 22.0  1.64 11.2 6.446E-01  4.88 19.0   .96  1.4 2.213E-05
 210  55 -67.5 154.49  2.19  2.1  1.24   .8 1.220E+00  4.70 18.4   .71  1.9 4.180E-05
 210  50 -67.5 154.83  1.66  5.2   .92   .1 2.306E+00  5.18 18.1   .50  2.7 7.878E-05
 210  45 -67.5 155.99  1.09  9.1   .64   .5 4.343E+00  5.57 18.1   .38  3.7 1.472E-04
 210  40 -67.5 158.62  1.24 14.9   .44  3.5 8.117E+00  5.55 18.3   .31  4.3 2.706E-04
 210  35 -67.5 163.06  2.12 17.1   .32  6.3 1.497E+01  5.05 18.5   .28  4.3 4.855E-04
 210  30 -67.5 169.39  2.77 18.0   .26  1.6 2.707E+01  4.20 18.7   .25  3.6 8.453E-04
 210  25 -67.5 176.84  3.00 18.5   .27  1.8 4.778E+01  3.21 18.9   .21  3.9 1.429E-03
 210  20 -67.5 184.81  2.88 18.7   .23  3.1 8.227E+01  2.34 19.0   .18  4.3 2.355E-03
 210  15 -67.5 192.83  2.62 18.9   .23  3.2 1.385E+02  1.61 19.1   .15  4.9 3.800E-03
 210  10 -67.5 200.06  2.33 18.9   .28  3.4 2.286E+02  1.00 19.2   .13  6.7 6.046E-03
 210   5 -67.5 204.92  2.03 19.1   .57  4.4 3.716E+02   .52 19.6   .12  9.1 9.595E-03
 210   0 -67.5 209.79  2.03 19.1   .57  4.4 5.972E+02   .52 19.6   .12  9.1 1.506E-02
 210  80 -60.0 144.65  5.86 15.3  4.74   .8 4.912E-02 11.21 18.0  3.58  1.0 1.796E-06
 210  75 -60.0 147.31  5.29 15.5  4.17 11.5 9.641E-02  9.45 18.6  2.54  1.4 3.464E-06
 210  70 -60.0 148.29  5.21 17.0  3.40  1.1 1.877E-01  7.76 19.3  1.72  2.1 6.699E-06
 210  65 -60.0 148.86  4.79 19.3  2.43  2.5 3.644E-01  5.83 19.7  1.18  2.3 1.296E-05
 210  60 -60.0 149.79  3.92 22.9  1.84  2.4 7.050E-01  4.26 19.3   .94  2.1 2.493E-05
 210  55 -60.0 151.16  3.57  2.9  1.33  4.9 1.357E+00  4.35 18.1   .74 12.0 4.755E-05
 210  50 -60.0 152.51  2.76  5.8   .92  7.8 2.596E+00  5.41 17.7   .56   .8 9.010E-05
 210  45 -60.0 155.63  1.82  9.4   .60 10.4 4.919E+00  6.12 17.9   .46  1.6 1.672E-04
 210  40 -60.0 160.17  1.88 14.6   .51   .5 9.177E+00  6.13 18.2   .32  2.1 3.030E-04
 210  35 -60.0 166.31  2.82 16.9   .42  1.1 1.677E+01  5.42 18.6   .21  2.2 5.333E-04
 210  30 -60.0 173.83  3.44 17.9   .29  1.5 2.989E+01  4.39 18.8   .15  2.7 9.094E-04
 210  25 -60.0 182.04  3.58 18.4   .21  2.0 5.193E+01  3.33 19.0   .12  3.0 1.509E-03
 210  20 -60.0 190.60  3.35 18.8   .19  2.1 8.802E+01  2.37 19.2   .11  3.3 2.443E-03
 210  15 -60.0 199.53  2.89 19.0   .21  2.9 1.458E+02  1.59 19.4   .10  4.0 3.865E-03
 210  10 -60.0 207.98  2.51 19.0   .26  3.9 2.364E+02   .97 19.6   .09  8.6 6.014E-03
 210   5 -60.0 216.45  2.94 19.4   .54  4.6 3.763E+02   .45 20.1   .11  9.9 9.198E-03
 210   0 -60.0 224.93  2.94 19.4   .54  4.6 5.884E+02   .45 20.1   .11  9.9 1.384E-02
 210  80 -52.5 141.59  6.92 14.4  5.86  1.6 4.880E-02 12.27 17.6  4.23  2.2 1.823E-06
 210  75 -52.5 144.56  7.49 15.2  4.82  2.3 9.711E-02 10.14 18.5  2.71  2.3 3.556E-06
 210  70 -52.5 145.55  7.30 16.8  3.58  1.6 1.915E-01  7.82 19.4  1.70  2.2 6.964E-06
 210  65 -52.5 145.15  6.22 19.7  2.76  1.4 3.772E-01  5.30 20.1  1.29  2.9 1.375E-05
 210  60 -52.5 145.09  4.63 23.1  2.24  3.2 7.439E-01  3.41 19.4  1.02  5.2 2.715E-05
 210  55 -52.5 147.58  3.65  3.1  1.48  5.0 1.458E+00  3.59 17.6   .73  8.6 5.232E-05
 210  50 -52.5 151.13  3.20  6.1   .97  6.6 2.820E+00  4.72 17.4   .57 10.5 9.876E-05
 210  45 -52.5 155.84  2.48  9.3   .77  8.3 5.358E+00  5.49 17.7   .49 11.5 1.819E-04
 210  40 -52.5 162.05  2.21 13.6   .74 10.5 9.956E+00  5.52 18.2   .38   .3 3.250E-04
 210  35 -52.5 169.25  2.65 16.3   .54   .1 1.802E+01  4.97 18.5   .23  1.3 5.632E-04
 210  30 -52.5 177.32  3.30 17.5   .35  1.3 3.178E+01  4.14 18.9   .13  2.2 9.480E-04
 210  25 -52.5 185.90  3.59 18.4   .26  2.0 5.461E+01  3.17 19.2   .10  3.1 1.554E-03
 210  20 -52.5 194.80  3.43 18.9   .23  3.7 9.156E+01  2.24 19.4   .08  3.6 2.486E-03
 210  15 -52.5 203.81  3.00 19.3   .21  3.9 1.500E+02  1.46 19.6   .07 10.1 3.895E-03
 210  10 -52.5 212.18  2.64 19.3   .21  3.4 2.410E+02   .83 19.8   .08  9.8 6.009E-03
 210   5 -52.5 221.02  3.36 19.2   .56  4.5 3.800E+02   .30 21.1   .11  9.8 9.098E-03
 210   0 -52.5 226.16  6.30 18.2  1.25  3.8 5.889E+02   .46  6.2   .16 10.7 1.379E-02
 210  80 -45.0 140.46  8.67 14.2  6.21  1.2 4.754E-02 12.92 17.2  5.06  2.2 1.791E-06
 210  75 -45.0 143.45  9.05 14.9  5.32  1.9 9.515E-02 10.24 18.2  3.33  2.7 3.513E-06
 210  70 -45.0 144.18  8.58 16.7  4.60  2.6 1.888E-01  7.53 19.3  2.08  3.2 6.937E-06
 210  65 -45.0 143.43  6.72 19.8  4.00  4.9 3.748E-01  4.88 20.2  1.29  2.4 1.384E-05
 210  60 -45.0 142.86  4.67 23.5  2.78 11.0 7.463E-01  3.21 19.3  1.17  1.4 2.766E-05
 210  55 -45.0 144.68  3.37  3.1  1.84  1.9 1.481E+00  3.31 17.5   .86  3.0 5.419E-05
 210  50 -45.0 148.53  3.06  6.5  1.07  3.9 2.899E+00  4.09 17.3   .59  8.3 1.033E-04
 210  45 -45.0 154.12  2.73  9.3   .96  6.8 5.561E+00  4.61 17.7   .47  9.7 1.909E-04
 210  40 -45.0 161.60  2.30 12.5   .78  8.8 1.038E+01  4.63 18.2   .37 11.0 3.397E-04
 210  35 -45.0 169.80  2.24 15.5   .61 10.7 1.878E+01  4.32 18.6   .26   .1 5.851E-04
 210  30 -45.0 178.71  2.85 17.1   .46   .4 3.302E+01  3.71 19.0   .16   .8 9.773E-04
 210  25 -45.0 188.02  3.30 18.2   .33  1.9 5.645E+01  2.90 19.3   .11   .3 1.588E-03
 210  20 -45.0 197.61  3.26 19.0   .25  2.9 9.402E+01  2.07 19.6   .10  9.5 2.517E-03
 210  15 -45.0 207.09  3.00 19.5   .20  3.3 1.529E+02  1.33 19.9   .11  9.3 3.907E-03
 210  10 -45.0 215.98  2.87 19.6   .25  3.9 2.438E+02   .71 20.1   .11  9.4 5.971E-03
 210   5 -45.0 225.25  3.64 19.4   .65  4.5 3.812E+02   .26 23.7   .15  9.7 8.956E-03
 210   0 -45.0 228.70  5.61 18.3   .86  3.6 5.882E+02   .59  7.0   .18 10.3 1.362E-02
 210  80 -37.5 139.33  9.72 14.1  7.41  1.3 4.584E-02 13.04 16.6  6.66  2.0 1.740E-06
 210  75 -37.5 142.82 10.41 14.7  5.41  1.6 9.213E-02  9.67 17.7  4.07  2.2 3.417E-06
 210  70 -37.5 144.08  9.16 16.1  4.09  2.0 1.832E-01  6.79 19.1  2.52  2.6 6.735E-06
 210  65 -37.5 142.81  6.43 19.6  3.94  3.1 3.641E-01  4.55 20.2  1.59  2.9 1.351E-05
 210  60 -37.5 141.84  4.64 23.7  3.23  4.6 7.282E-01  3.45 19.4  1.13   .1 2.719E-05
 210  55 -37.5 143.44  3.43  3.5  2.22 10.4 1.453E+00  3.38 17.8   .92   .2 5.364E-05
 210  50 -37.5 146.90  3.03  7.3  1.48   .9 2.864E+00  3.72 17.6   .75  1.8 1.032E-04
 210  45 -37.5 152.38  3.15  9.0  1.23  3.3 5.533E+00  3.73 17.9   .54  7.8 1.922E-04
 210  40 -37.5 159.99  2.48 11.5   .97  5.7 1.040E+01  3.68 18.2   .36  9.2 3.438E-04
 210  35 -37.5 168.86  2.15 14.6   .65  7.9 1.890E+01  3.51 18.6   .27 10.3 5.923E-04
 210  30 -37.5 178.22  2.34 16.3   .51 10.1 3.331E+01  3.14 19.0   .23 11.2 9.889E-04
 210  25 -37.5 187.81  2.77 17.9   .42   .2 5.702E+01  2.55 19.4   .19 11.3 1.606E-03
 210  20 -37.5 197.67  2.87 18.9   .35  2.0 9.499E+01  1.85 19.8   .15  9.5 2.542E-03
 210  15 -37.5 207.49  2.74 19.7   .33  3.5 1.545E+02  1.20 20.1   .15  9.1 3.938E-03
 210  10 -37.5 216.91  2.77 20.1   .32  4.4 2.458E+02   .65 20.4   .18  9.4 5.995E-03
 210   5 -37.5 227.81  4.33 19.2   .85  4.2 3.831E+02   .33  4.0   .25  9.7 8.901E-03
 210   0 -37.5 231.25  6.33 18.1  1.20  2.6 5.881E+02   .69  7.8   .21  9.9 1.347E-02
 210  80 -30.0 138.80 10.18 14.4  7.29  1.1 4.376E-02 12.29 16.0  8.77  1.6 1.667E-06
 210  75 -30.0 142.46 10.12 14.1  6.49   .9 8.818E-02  8.81 17.0  5.95  1.8 3.279E-06
 210  70 -30.0 143.30  8.92 15.1  6.57  1.3 1.759E-01  6.15 18.6  3.71  2.4 6.507E-06
 210  65 -30.0 142.39  5.82 17.9  4.65  2.8 3.510E-01  4.50 20.1  1.86  3.1 1.306E-05
 210  60 -30.0 142.38  4.40   .9  3.05  5.0 7.016E-01  3.99 19.8  1.18  2.2 2.609E-05
 210  55 -30.0 142.67  3.42  4.7  2.41   .8 1.401E+00  3.67 18.8  1.00  1.4 5.198E-05
 210  50 -30.0 145.41  3.27   .4  1.81  2.1 2.776E+00  3.43 18.6   .72  1.7 1.010E-04
 210  45 -30.0 150.83  2.89 23.2  1.38  1.2 5.399E+00  3.07 18.5   .53   .9 1.894E-04
 210  40 -30.0 158.21  2.24  7.8   .95  2.5 1.022E+01  2.82 18.5   .43  8.3 3.417E-04
 210  35 -30.0 167.02  1.98 14.1   .77  5.1 1.870E+01  2.72 18.7   .33  9.1 5.923E-04
 210  30 -30.0 176.58  1.96 16.3   .56  6.2 3.314E+01  2.46 19.0   .25  9.9 9.930E-04
 210  25 -30.0 186.53  2.03 17.5   .47  2.6 5.698E+01  2.06 19.4   .22  9.9 1.616E-03
 210  20 -30.0 196.78  2.29 18.6   .38  2.8 9.520E+01  1.56 19.8   .24  9.8 2.559E-03
 210  15 -30.0 207.22  2.22 19.5   .32  3.0 1.550E+02  1.05 20.3   .25  9.7 3.957E-03
 210  10 -30.0 217.42  2.45 20.2   .36  4.2 2.466E+02   .63 20.6   .25  9.7 6.002E-03
 210   5 -30.0 229.55  5.00 19.2  1.14  4.0 3.836E+02   .40  5.5   .31  9.9 8.846E-03
 210   0 -30.0 232.99  7.39 17.2  1.19  3.5 5.902E+02   .65  8.6   .25  9.8 1.341E-02
 210  80 -22.5 139.04 10.04 14.9  8.41   .9 4.199E-02 11.91 15.4 10.98  1.4 1.596E-06
 210  75 -22.5 141.31  9.56 13.9  7.59   .9 8.483E-02  8.42 16.1  7.49  1.7 3.180E-06
 210  70 -22.5 143.00  8.39 12.5  6.19   .8 1.698E-01  6.11 17.8  4.97  2.1 6.294E-06
 210  65 -22.5 142.17  6.24 13.4  5.48  2.0 3.393E-01  5.09 19.3  3.07  2.8 1.265E-05
 210  60 -22.5 142.51  4.79  5.1  3.84  3.5 6.787E-01  4.92 19.5  1.98  3.1 2.522E-05
 210  55 -22.5 143.25  4.34 15.4  2.60  2.2 1.352E+00  4.39 19.7  1.40  3.0 4.997E-05
 210  50 -22.5 145.18  3.32 20.8  1.94  3.1 2.676E+00  3.41 19.9   .97  3.3 9.755E-05
 210  45 -22.5 149.59  2.36 20.1  1.60  3.6 5.224E+00  2.60 19.7   .72  2.9 1.848E-04
 210  40 -22.5 156.51  1.92 21.4  1.30  2.9 9.944E+00  2.12 19.5   .55  9.5 3.362E-04
 210  35 -22.5 165.06  1.70 21.3  1.14  5.3 1.833E+01  1.86 19.1   .43  9.6 5.877E-04
 210  30 -22.5 174.88  1.58 20.9   .88  2.4 3.270E+01  1.63 18.9   .36  9.4 9.892E-04
 210  25 -22.5 184.90  1.55 17.6   .68  3.9 5.648E+01  1.41 18.8   .32  9.4 1.616E-03
 210  20 -22.5 194.94  1.49 16.7   .45  4.9 9.481E+01  1.20 19.0   .30  9.6 2.573E-03
 210  15 -22.5 205.27  1.68 18.5   .39  7.4 1.551E+02   .93 19.5   .28  9.8 3.997E-03
 210  10 -22.5 216.24  1.91 19.7   .41  6.2 2.476E+02   .65 19.7   .28  9.9 6.060E-03
 210   5 -22.5 230.18  5.10 18.9  1.10  4.2 3.856E+02   .44  4.8   .33 10.1 8.867E-03
 210   0 -22.5 244.13  5.10 18.9  1.10  4.2 5.851E+02   .44  4.8   .33 10.1 1.269E-02
 210  80 -15.0 139.20  9.67 17.0  7.70   .7 4.086E-02 12.08 14.8 12.89  1.2 1.551E-06
 210  75 -15.0 141.08  8.83 23.7  8.20   .2 8.253E-02  9.55 12.8  9.49  1.5 3.099E-06
 210  70 -15.0 141.53  8.46  7.0  7.72  1.0 1.660E-01  7.55 14.5  6.51  2.0 6.221E-06
 210  65 -15.0 143.49  8.63  8.9  6.18  1.7 3.318E-01  6.60 17.0  4.01  2.6 1.227E-05
 210  60 -15.0 143.12  7.14 11.7  4.15  2.8 6.609E-01  6.40 18.8  2.41  2.9 2.447E-05
 210  55 -15.0 143.38  6.26 15.3  2.80  2.7 1.316E+00  5.71 19.9  1.50  3.1 4.859E-05
 210  50 -15.0 145.70  5.30 18.8  1.74  3.0 2.601E+00  4.22 20.9   .96  3.4 9.446E-05
 210  45 -15.0 149.30  3.77 21.4  1.36  3.0 5.069E+00  2.68 21.4   .73  3.8 1.797E-04
 210  40 -15.0 154.91  2.54 20.5  1.24  3.8 9.692E+00  1.71 21.5   .58  7.4 3.310E-04
 210  35 -15.0 163.93  2.64 23.1  1.07  4.6 1.797E+01  1.32 21.3   .46  9.6 5.802E-04
 210  30 -15.0 173.56  2.20  2.5   .84  8.7 3.219E+01  1.23 17.6   .37 10.2 9.813E-04
 210  25 -15.0 183.04  1.84  5.5   .69 11.6 5.588E+01  1.16 16.9   .32 10.1 1.615E-03
 210  20 -15.0 193.06  1.52  8.7   .59  1.9 9.427E+01  1.07 17.1   .33  9.5 2.583E-03
 210  15 -15.0 204.00  1.62 13.3   .53  3.7 1.548E+02   .98 17.6   .35  9.4 4.015E-03
 210  10 -15.0 215.60  2.58 15.9   .47  4.5 2.478E+02   .80 18.7   .36  9.5 6.081E-03
 210   5 -15.0 228.00  5.38 17.9   .81  4.6 3.869E+02   .60 23.5   .37  9.8 8.982E-03
 210   0 -15.0 233.27 15.34 17.3  2.73  2.6 5.913E+02  1.04  5.7   .41  9.9 1.346E-02
 210  80  -7.5 137.94 11.37 18.4  6.99   .4 4.043E-02 11.81 12.8 13.34  1.0 1.552E-06
 210  75  -7.5 140.36  8.91 23.7  7.81 11.8 8.221E-02  9.95  9.0 10.63  1.3 3.105E-06
 210  70  -7.5 142.35 10.91  4.9  9.23   .5 1.654E-01  8.58 12.0  7.79  1.9 6.171E-06
 210  65  -7.5 144.32 11.86  8.0  7.24  2.0 3.298E-01  8.10 15.3  4.65  2.4 1.214E-05
 210  60  -7.5 144.91 11.46 11.3  4.32  2.7 6.540E-01  7.71 18.0  2.45  2.5 2.396E-05
 210  55  -7.5 144.74  8.40 15.8  3.04  1.0 1.292E+00  6.70 19.9  1.76  2.8 4.730E-05
 210  50  -7.5 145.57  5.78 18.5  2.59  2.6 2.549E+00  4.98 21.4  1.25  3.8 9.269E-05
 210  45  -7.5 148.99  5.03 20.1  2.03  4.2 4.975E+00  3.25 22.8   .84  5.5 1.767E-04
 210  40  -7.5 154.64  4.44 23.0  1.42  6.3 9.521E+00  1.82   .3   .60  9.9 3.258E-04
 210  35  -7.5 162.08  3.34   .1  1.07  9.5 1.773E+01  1.19  2.3   .50 11.4 5.790E-04
 210  30  -7.5 172.11  3.00  1.2   .95 11.9 3.195E+01  1.27 10.4   .45 12.0 9.825E-04
 210  25  -7.5 182.06  3.00  4.0   .89  2.2 5.570E+01  1.25 13.2   .43  8.8 1.619E-03
 210  20  -7.5 192.88  2.71  8.2   .73  3.8 9.415E+01  1.23 14.9   .42  8.9 2.583E-03
 210  15  -7.5 204.40  2.78 12.1   .55  5.6 1.546E+02  1.10 16.7   .39  9.3 4.001E-03
 210  10  -7.5 215.13  3.29 15.5   .45  4.4 2.474E+02   .84 18.8   .38  9.6 6.084E-03
 210   5  -7.5 226.77  4.36 17.9   .64  4.2 3.865E+02   .59 23.0   .38  9.6 9.019E-03
 210   0  -7.5 233.86 10.18 17.7  1.93  3.2 5.931E+02  1.03  4.9   .45  9.5 1.344E-02
